index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos
632,0.07487609648588556,0.2980085451066837,0.9643690387868792,0.19524471655335832,0.12854854498632665,-0.23052642676971744,0.9445699226635809,-0.4986001665038348,1.1330186046434816,0.5001470386912713,0.6139834111619484,0.08025389532657104,0.5001344023817126,-0.15591886553844547,0.5000159401547264,0.045730951179619596,0.4640163742800453
640,0.07478255073219556,0.2980454006568454,0.9642820233710695,0.1950675024864503,0.12864942336568122,-0.2303841532317975,0.9446275124518891,-0.49855868199497194,1.1329784280673507,0.5001470760935128,0.6144230841533281,0.08009663405660951,0.5001343938962608,-0.15591501795773482,0.5000159423302428,0.04571820390572131,0.4640470852610822
648,0.07468895343513422,0.2980822045045469,0.9641949971912522,0.19489022641615927,0.12875034701658553,-0.23024182777288393,0.9446850525621587,-0.49851721531826876,1.132938232691792,0.500147113602544,0.6148628705986898,0.07993932049197706,0.500134385425217,-0.15591116648129288,0.5000159445004962,0.04570545957527117,0.464077805656232
656,0.07459530455380811,0.29811895661120275,0.9641079602504526,0.19471288826193983,0.12885131600344954,-0.23009945032883342,0.9447425429540268,-0.49847576647945074,1.1328980185141182,0.5001471512185742,0.6153027706042421,0.07978195465731337,0.5001343769688171,-0.15590731110444453,0.5000159466655033,0.04569271819535973,0.4641085354622937
664,0.07450160404722235,0.29815565693815566,0.9640209125516866,0.19453548794306436,0.1289523303908014,-0.22995702083535977,0.9447999835870349,-0.4984343354841234,1.1328577855316615,0.5001471889417753,0.61574278427651,0.07962453657729378,0.5001343685272084,-0.15590345182250634,0.5000159488252764,0.04567997977308265,0.46413927467605665
672,0.0744078518742752,0.29819230544668046,0.9639338540979501,0.19435802537860858,0.12905339024327928,-0.22981453922803013,0.944857374420633,-0.4983929223377883,1.132817533741764,0.5001472267723068,0.6161829117223316,0.07946706627661185,0.5001343601005022,-0.1558995886307829,0.5000159509798262,0.045667244315542845,0.46417002329430873
680,0.07431404799375463,0.2982289020979873,0.9638467848922123,0.19418050048744007,0.1291544956256274,-0.22967200544226146,0.9449147154141833,-0.4983515270458492,1.1327772631417716,0.5001472647103227,0.6166231530488554,0.07930954377997403,0.500134351688796,-0.15589572152456538,0.5000159531291627,0.04565451182985138,0.46420078131383935
688,0.07422019236433806,0.2982654468532208,0.9637597049374154,0.1940029131882187,0.12925564660269534,-0.2295294194133203,0.9449720065269593,-0.49831014961361486,1.1327369737290331,0.500147302755975,0.61706350836354,0.07915196911209513,0.5001343432921815,-0.15589185049913065,0.5000159552732953,0.04564178232312759,0.46423154873144107
696,0.07412628494459131,0.29830193967346136,0.9636726142364728,0.19382526339939352,0.12935684323943733,-0.22938678107632265,0.9450292477181469,-0.4982687900463004,1.1326966655008988,0.5001473409094159,0.6175039777741538,0.07899434229769843,0.5001343349107479,-0.15588797554974124,0.5000159574122339,0.04562905580249939,0.46426232554390934
704,0.07403232569296783,0.2983383805197242,0.9635855127922685,0.19364755103920075,0.12945808560091288,-0.2292440903662316,0.9450864389468436,-0.49822744834902755,1.132656338454719,0.5001473791707979,0.6179445613887767,0.07883666336151332,0.500134326544583,-0.15588409667164527,0.5000159595459878,0.045616332275103054,0.4642931117480439
712,0.07393831456780948,0.29837476935295937,0.9634984006076586,0.19346977602566642,0.12955937375228554,-0.2291013472178597,0.9451435801720582,-0.4981861245268247,1.1326159925878465,0.5001474175402738,0.6183852593157997,0.07867893232827644,0.5001343181937757,-0.15588021386007614,0.5000159616745664,0.045603611748083445,0.4643239073406479
720,0.07384425152734474,0.29841110613405153,0.9634112776854689,0.19329193827660163,0.1296607077588246,-0.22895855156586553,0.9452006713527112,-0.4981448185846271,1.1325756278976338,0.5001474560179975,0.6188260716639253,0.0785211492227312,0.5001343098584147,-0.15587632711025284,0.5000159637979795,0.04559089422859384,0.4643547123185287
728,0.07375013652969004,0.29844739082381955,0.9633241440284974,0.1931140377096064,0.12976208768590416,-0.22881570334475648,0.9452577124476335,-0.49810353052727724,1.1325352443814352,0.500147494604123,0.6192669985421682,0.07836331406962618,0.5001343015385877,-0.15587243641737974,0.5000159659162369,0.045578179723795846,0.4643855266784975
736,0.07365596953284813,0.2984836233830164,0.963236999639512,0.19293607424206546,0.1298635135990035,-0.22867280248888558,0.9453147034155667,-0.49806226035952395,1.1324948420366048,0.5001475332988051,0.6197080400598551,0.07820542689371679,0.500134293234384,-0.15586854177664672,0.5000159680293477,0.04556546824085953,0.4644163504173694
744,0.07356175049470907,0.29851980377232834,0.9631498445212526,0.19275804779115163,0.12996498556370836,-0.22852984893245376,0.9453716442151621,-0.4980210080860234,1.1324544208604972,0.5001475721021997,0.6201491963266281,0.07804748771976353,0.5001342849458924,-0.1558646431832289,0.5000159701373218,0.04555275978696324,0.46444718353196407
752,0.07346747937304873,0.2985559319523757,0.9630626786764295,0.192579958273821,0.13006650364570901,-0.22838684260950703,0.9454285348049817,-0.4979797737113383,1.132413980850468,0.5001476110144625,0.6205904674524406,0.0778894965725333,0.500134276673202,-0.15586074063228708,0.5000159722401688,0.04554005436929367,0.46447802601910476
760,0.07337315612552964,0.298592007883711,0.962975502107724,0.1924018056068166,0.1301680679108028,-0.22824378345393817,0.945485375143496,-0.4979385572399383,1.1323735220038738,0.5001476500357506,0.6210318535475615,0.07773145347679761,0.500134268416402,-0.15585683411896728,0.5000159743378985,0.04552735199504573,0.4645088778756193
768,0.07327878070970029,0.2986280315268199,0.9628883148177891,0.19222358970666645,0.13026967842489218,-0.22810067139948612,0.9455421651890845,-0.49789735867619966,1.1323330443180701,0.5001476891662214,0.6214733547225748,0.07757335845733407,0.5001342601755828,-0.155852923638401,0.5000159764305203,0.04551465267142265,0.46453973909833957
776,0.07318435308299448,0.2986640028421207,0.9628011168092484,0.19204531048968151,0.13037133525398675,-0.22795750637973372,0.9455989049000364,-0.49785617802440557,1.1322925477904138,0.5001477284060334,0.6219149710883788,0.07741521153892478,0.5001342519508335,-0.1558490091857052,0.5000159785180441,0.04550195640563573,0.4645706096841018
784,0.07308987320273182,0.29869992178996346,0.9627139080846967,0.19186696787195817,0.13047303846420258,-0.22781428832811002,0.9456555942345481,-0.49781501528874605,1.1322520324182617,0.5001477677553453,0.6223567027561887,0.07725701274635671,0.5001342437422445,-0.1558450907559822,0.5000159806004798,0.045489263204904484,0.4646014896297468
792,0.07299534102611695,0.2987357883306305,0.9626266886467,0.1916885617693754,0.13057478812176215,-0.2276710171778881,0.945712233150725,-0.4977738704733177,1.1322114981989706,0.5001478072143166,0.6227985498375354,0.07709876210442215,0.500134235549906,-0.1558411683443198,0.5000159826778369,0.04547657307645656,0.4646323789321192
800,0.07290075651023967,0.2987716024243351,0.9625394584977957,0.1915100920975966,0.13067658429299528,-0.22752769286218633,0.9457688216065786,-0.4977327435821239,1.1321709451298978,0.5001478467831076,0.6232405124442667,0.07694045963791703,0.5001342273739087,-0.15583724194579118,0.5000159847501253,0.04546388602752765,0.46466327758806864
