index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos
20,-9.971675531893888e-37,7.019777782961858e-36,4.964287483559753,-1.30677872812195e-18,-1.3298966043630032e-20,3.311042268374823e-37,1.0,-5.446966749166185e-38,1.6803407657470944e-19,-2.9054673797003033e-36,-3.851859888774472e-35,-3.56542455602524e-37,-2.8708522595165265e-18,-4.582102213813926e-36,7.960819571861886e-19,-2.019952575400757e-37,3.4596034823612734e-19
21,-8.82322002850128e-37,8.641541762154182e-36,4.9607201916627535,-1.4341435968574777e-18,-6.312985284725261e-20,5.284068655691458e-37,1.0,-2.762639325570858e-37,1.6319157006309719e-19,-3.1417832026844554e-36,-3.851859888774472e-35,-3.4253917355147637e-37,-2.9821809119815505e-18,-5.408136180188045e-36,8.069675678987628e-19,-6.8231932325032445e-37,3.786386637796001e-19
22,-7.900283432710726e-37,1.0431616706509044e-35,4.956983690837237,-1.5727919576012163e-18,-1.0236863379179095e-19,6.62967539042244e-37,1.0,-3.2484127396637798e-37,1.8097533011510308e-19,-3.3392328400154854e-36,-3.851859888774472e-35,-3.959496792288261e-37,-3.134426700636539e-18,-5.236743164112406e-36,8.087533614134292e-19,-9.503338475066547e-37,3.571618073016779e-19
23,-7.0716660391130005e-37,1.2574783694539747e-35,4.9530780587193695,-1.7098715793344908e-18,-1.4612535319227705e-19,9.492716233272323e-37,1.0,-7.9812799376256e-37,1.8011437147141272e-19,-4.3723104689547814e-36,-3.851859888774472e-35,-3.932198118511973e-37,-3.345998033665967e-18,-5.8504063958799546e-36,8.0887199362891905e-19,-1.4161890667506118e-36,3.1834749746990467e-19
24,-5.30493990690211e-37,1.4811995926535638e-35,4.949003375198649,-1.858471975741868e-18,-1.7461629599782383e-19,1.094413758675983e-36,1.0,-7.824519478125232e-37,2.0882745799062175e-19,-4.917246001892799e-36,1.283953296258157e-35,-4.9101867775338385e-37,-3.618421705780825e-18,-6.26000067218992e-36,8.243579691147272e-19,-1.5912824143498454e-36,2.1987616920905645e-19
25,-3.581829846869767e-37,1.7270180147091426e-35,4.944759722413651,-2.0031861087493127e-18,-2.1232708229607627e-19,1.4014905135436851e-36,1.0,-1.2003423179233397e-36,2.2948264942398683e-19,-6.11430438724723e-36,1.283953296258157e-35,-5.677703896619054e-37,-3.863034100575055e-18,-7.01806094991518e-36,9.043543860102831e-19,-2.0128555412481346e-36,2.0623578416435053e-19
26,-1.0574830080175797e-37,1.958497881941074e-35,4.940347184747644,-2.1411253676673305e-18,-2.7208856963309686e-19,1.7670384298568216e-36,1.0,-1.6748849758179952e-36,2.3328720650962496e-19,-7.19084491928258e-36,1.283953296258157e-35,-5.8287032255798e-37,-3.929171262016835e-18,-7.434560299292543e-36,1.0102438624360756e-18,-2.6407886613683805e-36,3.1484205293314814e-19
27,2.5111001572105126e-37,2.1967252801742906e-35,4.935765848824093,-2.2852051226240137e-18,-3.50144480040266e-19,2.298087350479859e-36,1.0,-2.4628894079927874e-36,2.236501767572755e-19,-8.763582334210654e-36,6.419766481290783e-36,-5.443047954709905e-37,-3.942252987463188e-18,-8.525597555933984e-36,1.0865619888341098e-18,-3.57751914319456e-36,4.629462924966002e-19
28,6.724286083677699e-37,2.4930168224702886e-35,4.9310158035020475,-2.457627844726353e-18,-4.2553824548510346e-19,2.7267499143121517e-36,1.0,-2.9206494418173706e-36,2.3720522225829135e-19,-1.0697489500243726e-35,6.419766481290783e-36,-5.981799776201739e-37,-3.9837830577219695e-18,-9.386357287429327e-36,1.030981303530453e-18,-4.2634110059409284e-36,4.71556540777729e-19
29,1.1677425126688016e-36,2.8304227239848803e-35,4.926097139871406,-2.6168960225631975e-18,-5.086339293978112e-19,3.205654889148563e-36,1.0,-3.3759177754467715e-36,2.184509682421782e-19,-1.24740669590199e-35,6.419766481290783e-36,-5.2267993013168535e-37,-4.075724837817723e-18,-1.0796272901973147e-35,1.0313003236959731e-18,-4.4250395888420996e-36,5.166711439141791e-19
