index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w
4900,-0.05883160204330726,-1.3618328533535615,1.274815719149095,-0.27950349252944306,-0.06217069208352891,-0.036894216673808995,0.9574191451426719,0.5000218170236987,0.21862442096879983,-0.02289218691555721,-0.007718266912825214,-0.07002843049001134,-0.0300289007244337,0.20000326273508026,0.08657062847713583,0.0999538875883026,0,5.509900000001142,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5000,-0.058948826950057945,-1.3617318380267098,1.2752602790915935,-0.27962448789115285,-0.06138932721822442,-0.03682571398696291,0.9574368715819622,0.5000048606493539,0.2187259664004166,-0.023018287302010935,-0.007932831508775016,-0.07009961233176376,-0.023399311333922045,0.20002303900007656,0.0624386854216442,0.09993285099939969,0,5.4999000000011655,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5100,-0.058052252346287345,-1.3614110816299798,1.2776612024143819,-0.28030706831702745,-0.05743680249924538,-0.03587351337603095,0.9575186954875794,0.5000191480837817,0.21910605815853615,-0.023255509238856272,-0.008636560314637429,-0.07006090309819026,-0.012450978748764403,0.1999997700951687,-0.0019047977661056374,0.09991221132483649,0,5.489900000001189,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5200,-0.05831225658405187,-1.3611791411565877,1.2790858149954063,-0.2807072208475396,-0.054981346913184154,-0.035557203085189115,0.9575574097485859,0.5000023476598142,0.2192417591787849,-0.023253760197662444,-0.00912120887503136,-0.06959988405762899,-0.004117742327637866,0.20000243604931867,-0.062283856997499366,0.09956445166476212,0,5.479900000001212,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5300,-0.059199525520783294,-1.36133546960659,1.2787408525063273,-0.28068702837867177,-0.055613142102916374,-0.0359807102739521,0.9575110229201403,0.5000327369496552,0.21931692766145586,-0.02319698077381135,-0.009162068256179857,-0.0694287649892603,-0.0006526732714756601,0.20000104801293556,-0.0702015283488647,0.0995688880874523,0,5.469900000001235,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5400,-0.06008577941206594,-1.3615306488616603,1.2783513445399044,-0.28066592052836725,-0.05639833727382232,-0.036432233260048935,0.9574542082973984,0.5000105794879324,0.21948134282849116,-0.023131855369539246,-0.009157437661966694,-0.06932171862550757,0.0023450571585688583,0.2000437282334464,-0.0774917363997844,0.09956397209705987,0,5.459900000001259,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5500,-0.060948014796838305,-1.3616566834797588,1.277933233013377,-0.280603450092393,-0.057126030450715126,-0.03686608569912362,0.9574127700038342,0.5000084780361245,0.21955471544741587,-0.023127262615172332,-0.009237060056036153,-0.06900142212988587,0.0055066680348308805,0.20000158625975287,-0.08554675185183948,0.0995503917894734,0,5.449900000001282,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5600,-0.061748702412540914,-1.361758097190523,1.277502962215762,-0.28052472976890636,-0.057843329159190056,-0.03727942515869347,0.9573767647690752,0.5000093603351149,0.2195383755366805,-0.023033449097368888,-0.009092416399256724,-0.06921618240199759,0.00888270996242993,0.2000018473164217,-0.09359616580373191,0.0995557060066741,0,5.439900000001305,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5700,-0.06256362710896163,-1.361821901834308,1.2770048646081529,-0.28040533822642355,-0.05861549772170357,-0.037701676219849406,0.9573482403656339,0.5000138793604088,0.21941843812208905,-0.022884850506539548,-0.008852566591769976,-0.06966014320990528,0.012420294851674037,0.20000268768322466,-0.10274414824529107,0.09956080922152487,0,5.429900000001329,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5800,-0.0634450753600856,-1.3618553677830871,1.276338332810015,-0.2802072472860555,-0.059597525369407434,-0.0381778259128909,0.9573267400144942,0.49999594709367734,0.21923410691879539,-0.02276173847983343,-0.008548207281446767,-0.0701869754360334,0.01601035533657652,0.20000098065201066,-0.11360884556855576,0.0995650462662411,0,5.419900000001352,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
5900,-0.06439798617383169,-1.3618655845983585,1.2755402007421464,-0.2799507654317582,-0.060744586132179874,-0.03870197628060797,0.9573086342563605,0.4999643635239443,0.21898946770445626,-0.022659313760042956,-0.008141296565287915,-0.07082673415647635,0.019941293314338367,0.20005938833020545,-0.12778802157133756,0.09956609044777108,0,5.409900000001375,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
6000,-0.06676366925674472,-1.366972748159183,1.278459760024845,-0.28354219715016005,-0.06274647794725,-0.040098451422404854,0.9560642322218733,0.5000041976438221,0.22567893635182748,-0.019961140172692807,-0.008607623196523438,-0.07204720734607184,0.02407828171954571,0.19967363561508097,-0.15000287680701652,0.09950681301997599,0,5.399900000001399,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
6100,-0.06855839301538132,-1.3748225906585094,1.284954630031653,-0.28965183397065897,-0.06283244542014113,-0.04093423558483337,0.9541898591145497,0.5000036286279117,0.23819714065652225,-0.01925142174639512,-0.008795474117812127,-0.07227805202590071,0.024023372081942104,0.19969946024651872,-0.15000313832503465,0.0995003588951563,0,5.389900000001422,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
6200,-0.07037276385617586,-1.3826220529365905,1.2913955045527143,-0.295697740720416,-0.0628531519249371,-0.04173864031415004,0.952297334518305,0.5000038219053123,0.25059653175413116,-0.01855603883842799,-0.008999976001479247,-0.0724731354695354,0.023983087155847276,0.19972252230861412,-0.15000224049643715,0.09949093258887896,0,5.379900000001445,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137
