index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obs_pos_x,obs_pos_y,obs_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
6500,-0.07645048115841073,-1.4054296931753347,1.3103526591061532,-0.31360043517517977,-0.06287679047236769,-0.04426142177379283,0.9464365815100314,0.5000260046477759,0.28748315811071656,-0.016575233813033042,-0.009544248048642526,-0.07308735027466956,0.024043707321581287,0.1997243828421489,-0.150002101447617,0.0994681413052796,0,5.349900000001515,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,15.299773137728273,13.237773137728274,2.062,inf
7150,-0.08552072270464231,-1.4484028012219619,1.3602392492659188,-0.3609642160886748,-0.06235693106484513,-0.049473339108676954,0.9291764291936707,0.5000057405881833,0.3873557126072167,-0.013325685326236673,-0.010271247434526086,-0.07432396295679525,0.024237209608117413,0.19942372937598063,-0.15000202633349136,0.09939141113735428,0,5.284900000001667,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,15.797444272127354,13.396944272127353,2.4005,inf
7800,-0.09045693679776347,-1.4547847815481236,1.3695386137095449,-0.3692016096319403,-0.062371861204465195,-0.05184440128947038,0.9258034782987217,0.5008185875458759,0.4001771444594538,-0.007785113846593501,-0.011181422099177532,-0.07347931984519077,0.03744756523171334,0.19983313534915062,-0.15002066442304185,0.09895118689099594,0,5.219900000001818,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,15.818185694797215,13.372185694797215,2.4460000000000006,3.222295084410387
8450,-0.09530179094758146,-1.4557205538594729,1.3687466275840392,-0.36980161267764894,-0.0656287560550978,-0.05476635547148798,0.9251704058972278,0.5007192689480968,0.4000035153183887,-0.0037164068932009574,-0.011194169148106012,-0.07199494266788961,0.09813488513796743,0.11414821651175448,-0.1500011282840526,0.09818907050086707,0,5.15490000000197,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,15.829680692181398,13.4816806921814,2.348,1.1759209143117424
9100,-0.09754332737064912,-1.4547812186687272,1.3691038999331044,-0.36967856630326557,-0.06324636188412393,-0.05538849064460375,0.9253484589215553,0.5008825176188094,0.40005961686545727,-0.005689304352779625,-0.011220199841761336,-0.07309416315220663,0.17934722953011656,-0.0049795301100790034,-0.15000648853965898,0.09738662830312315,0,5.089900000002121,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,15.862760925574982,13.462760925574981,2.4000000000000004,inf
9750,-0.09909769325989247,-1.454413513346535,1.371838818312165,-0.3703197570108668,-0.06020501887755966,-0.05561441383003721,0.925281400571581,0.5006608451429191,0.4000112850550993,-0.005984791511623362,-0.011185166508537988,-0.05507445956699658,0.20001205284858653,-0.05083118073244121,-0.15000869340979966,0.09746406217337375,0,5.0249000000022725,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,15.943358978274398,13.499358978274397,2.4440000000000004,inf
10400,-0.0985704377378985,-1.4542138927284227,1.3759556084626057,-0.37127080253600075,-0.0558711529595394,-0.05462786906691345,0.925230890844255,0.500636421018694,0.40000452784547225,-0.0068052933555054615,-0.011126346348989596,-0.029885070300592866,0.20001746598948883,-0.07615999602765025,-0.150020391393212,0.0978219227170773,0,4.959900000002424,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.04754262589702,13.59754262589702,2.4500000000000006,inf
11050,-0.0977071676264572,-1.4538782167628814,1.37955927778266,-0.37198843281951477,-0.051906622857239196,-0.05356631750133866,0.925235622953085,0.5004912932249342,0.4000060320237296,-0.007790586363692246,-0.011049090764126175,-0.004709438799709086,0.2000043552721504,-0.10417773561973326,-0.15002198478122028,0.09743078853328395,0,4.8949000000025755,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.1748217898791,13.711321789879099,2.4635000000000002,inf
11700,-0.09782614725513047,-1.4530840642972538,1.3793306836680388,-0.37173251448197475,-0.051103749723743694,-0.053873102911543166,0.92536535121203,0.500419675376814,0.40000640946790694,-0.008747717407266674,-0.011037241614020423,0.021638923197566974,0.20000668452210948,-0.14824354601112147,-0.15000672652665942,0.09652371063078681,0,4.829900000002727,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.268538134802,13.740538134802,2.528,inf
12350,-0.09651990963755597,-1.4504142960407262,1.3731246604726055,-0.36947369594859003,-0.05258630908439188,-0.05540657982705319,0.9260960959915758,0.5008475404730093,0.40008617177184896,-0.01293248134359978,-0.011181871386722868,0.04827010814314061,0.19859955533388254,-0.2000359128188865,-0.15000654393873905,0.09606085254103436,0,4.7649000000028785,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.45400547022543,13.82800547022543,2.626000000000001,inf
13000,-0.09987276592781764,-1.4521993171985208,1.3780164921696085,-0.3722197494228454,-0.052486694926283765,-0.0575725728863036,0.9248691820179546,0.501075152912458,0.4000085660157297,-0.00413572916442743,-0.009770857529573096,0.07384304137877017,0.16715349340921407,-0.2000459228113806,-0.15000927738296702,0.09638283006270133,0,4.69990000000303,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.466252916402507,13.884252916402508,2.5820000000000003,inf
13650,-0.10351740316015447,-1.4521862412750577,1.3727164772234364,-0.37230070680728294,-0.06122399561564949,-0.064506879298994,0.9238412572486453,0.5008651515817919,0.40004059792884505,-0.00033618093590506964,-0.010352989222708919,0.21153688581082908,-0.045567649913060455,-0.20005256145170328,-0.15000325253714888,0.09623469762217914,0,4.6349000000031815,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.516002711051954,13.870002711051953,2.6460000000000004,inf
14300,-0.10223531146572117,-1.451757807408414,1.3737254501385658,-0.3724118060893429,-0.059763563413733956,-0.06405135760938062,0.9239237992181831,0.5007974621920407,0.40002964320583384,-0.0009670501055238537,0.006686301332814307,0.25000402917029374,-0.12288774883221168,-0.20000534954815338,-0.15003113321997116,0.09681175111072256,0,4.569900000003333,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.793887075317144,13.996387075317145,2.7975000000000003,inf
14950,-0.09982590645301172,-1.4516548961611688,1.3778574140146056,-0.37326062163418844,-0.055503395495965994,-0.06217622987605539,0.9239751067339842,0.5006942458560129,0.40001318887661036,0.000945425424541769,0.027501078719191763,0.25000765768379957,-0.1528723104212015,-0.20001165919394007,-0.15003021385506063,0.09723015656200559,0,4.5049000000034845,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.90091072166771,14.05891072166771,2.842,inf
15600,-0.0931320852530626,-1.4518960599415525,1.3831525370885414,-0.3742497555431056,-0.05029452421690611,-0.058316659225430084,0.9241248555073637,0.500636412802949,0.40002383183431184,0.003435460220756734,0.04417884054787031,0.2500149406047148,-0.17795133156895906,-0.2000236720464254,-0.15002231261424753,0.09723402932845975,0,4.439900000003636,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.953166667382003,14.058166667382002,2.895,inf
16250,-0.08647289037501801,-1.4515344599384357,1.3862656515728176,-0.37465601183679187,-0.04597021124877525,-0.055016936744595436,0.9243877699015353,0.5010131748080833,0.4000758459570332,0.010512501560569307,0.058017208836535945,0.2398374697987991,-0.2002366561881169,-0.20008721866068724,-0.15013254749321225,0.09774668790809352,0,4.374900000003787,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.120980437987303,14.201980437987302,2.919,inf
16900,-0.08149847652636118,-1.4518364078545551,1.3912950316429578,-0.37568704978432416,-0.041225072944232964,-0.051902697796697456,0.9243732168050511,0.5008439866647213,0.40005652233797684,0.030902690919330032,0.06186467817874565,0.20830416640300908,-0.20018666493643417,-0.20004507840379052,-0.15008468869896327,0.09888449772523737,0,4.309900000003939,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.128093333168525,14.272593333168526,2.8555,inf
17550,-0.0758676413505103,-1.4515423301288013,1.3931170390211378,-0.37585322382167247,-0.03882254910956849,-0.04977650120620012,0.9245266160317723,0.5008756627372071,0.40001470972567893,0.05610122665221255,0.06428967752111879,0.1659011094852364,-0.2001254818027718,-0.20001472275737472,-0.15006933292934535,0.09963465803058352,0,4.24490000000409,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.188207875927368,14.395207875927367,2.7929999999999997,inf
