index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos
200,0.005062230145026789,0.0003692407336192397,1.9857713252855818,-0.00037293655680466827,0.01974189153573799,9.731255681316487e-06,0.9998050402664603,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.799000000000022,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.005398024782365141,0.0003712428622010125,1.9856625307478135,-0.0003729998422921063,0.021051593660182843,9.194898261578862e-06,0.999778321024685,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.7890000000000232,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0057325238734571024,0.0003730181331666224,1.9855470793357572,-0.000372918052660177,0.022356585150188697,8.786778914597848e-06,0.9997499907253518,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.7790000000000243,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.006065900327154503,0.00037507083874858016,1.9854251198933908,-0.0003730356418240797,0.023657124639484852,8.235434577057191e-06,0.9997200614323889,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.7690000000000254,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.006397834312259584,0.00037372588799045866,1.9852970673703199,-0.00037144538987704285,0.024953114870710554,9.7220876698569e-06,0.9996885534965639,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.7590000000000265,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.006730454242352136,0.0003931632681753497,1.9851596094622543,-0.0003841170268941697,0.026244225599822736,3.074299466136551e-07,0.9996554871938036,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.7490000000000276,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.007060120091648725,0.0004563783592052756,1.9850191248947855,-0.0004271621056186674,0.027531982303861946,-3.1637782550059694e-05,0.999620831356573,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.7390000000000287,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.007387568872192498,0.0004638552978359769,1.984873996704636,-0.0004301559747971615,0.028815530158927172,-3.631645379207488e-05,0.9995846531778149,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.72900000000003,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.007714590463099902,0.00046820368411144863,1.9847215337735602,-0.00043155245149508495,0.03009443061698251,-3.883969089760705e-05,0.9995469661300562,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.719000000000031,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.008040810421690553,0.0004712077844610408,1.9845624505910329,-0.00043231969125074563,0.03136895957444137,-4.038102433300976e-05,0.9995077787812732,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.709000000000032,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.00836615239661807,0.0004727342414704758,1.9843969929582819,-0.00043225244524996336,0.03263931378212901,-4.101241371422845e-05,0.9994671013453306,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.699000000000033,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.008690511990344416,0.00047354181997407324,1.9842253770082308,-0.0004317756285203924,0.03390558075479263,-4.121469410098527e-05,0.9994249463890902,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.6890000000000343,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.00901376185622992,0.00047486353549939587,1.9840478208758703,-0.00043164684272533124,0.03516778687093904,-4.169106070334578e-05,0.9993813279771935,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.6790000000000354,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.009335926708602503,0.00047643838542314347,1.9838643735845058,-0.0004316952403731642,0.0364259898965937,-4.230134022980699e-05,0.9993362592790623,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.6690000000000365,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.009657025474732543,0.0004781191836137012,1.9836750832254562,-0.0004318235551955928,0.037680239341800946,-4.2968835466543786e-05,0.9992897533975024,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.6590000000000376,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.00997708976080747,0.00047964417249797493,1.9834799802328793,-0.0004318639619924868,0.038930588928877186,-4.355104167287678e-05,0.9992418230050601,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.6490000000000387,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.01029864930923388,0.0004023667061586179,1.9832747586369905,-0.0003796354769730513,0.040175959262881186,-2.735823678406099e-06,0.9991925480940734,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.6390000000000398,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.01061511154525749,0.00038809710672322423,1.983070941536833,-0.00037044778008590016,0.04141923913500405,5.801261626516838e-06,0.9991417864168554,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.629000000000041,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0.010931500976670437,0.00038279600359125227,1.982859984282857,-0.00036589153090946545,0.042658392423736514,8.280923935480118e-06,0.9990896494362438,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.619000000000042,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.01124725694820916,0.0003807333776871672,1.982642841776804,-0.0003629000027524471,0.04389373955121166,8.492752950988865e-06,0.9990361394162233,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.609000000000043,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.011562147748030556,0.00037997630133543606,1.9824198595397093,-0.000361223565644893,0.04512539787624635,8.508153324522497e-06,0.9989812650453748,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.599000000000044,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.011876191291599928,0.00038074629556607997,1.982191152757868,-0.00036079730684554463,0.04635342320626052,7.978795127347375e-06,0.9989250371868269,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5890000000000453,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.012189323900584923,0.00038227463219063507,1.9819568912756278,-0.0003609967086661442,0.0475778394977769,7.187337977596769e-06,0.9988674680949632,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5790000000000464,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.01250144683433111,0.00038335579378539797,1.9817172712068967,-0.00036094787200246066,0.04879865430865242,6.682504582660521e-06,0.9988085707529959,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5690000000000475,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,0.012812587736601199,0.0003842338745211853,1.9814723206009095,-0.0003607853806595089,0.05001590545920448,6.304647900073494e-06,0.9987483561915166,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5590000000000486,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,0.013122763970368077,0.00038502400811135044,1.9812220759913026,-0.0003605744826441485,0.05122962956385106,5.980625445473103e-06,0.9986868353017503,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5490000000000497,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.013435096532160426,0.0004524350337013758,1.9809603214235751,-0.000405340770009436,0.05243876578238756,-2.8775754049031407e-05,0.9986240587498562,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5390000000000508,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0.013741528617390239,0.00047655898446399315,1.980703226972147,-0.0004217176249868992,0.05364583678401453,-3.9891121323138976e-05,0.9985599354864414,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.529000000000052,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.014048015611108473,0.0004885818391719273,1.9804390094852329,-0.00042946848422319633,0.054849275311117184,-4.533301246159258e-05,0.9984945520630467,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.519000000000053,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.014354076423511466,0.0004945224428852409,1.9801687207399588,-0.0004329032776658636,0.05604926716952796,-4.789906591259975e-05,0.9984279092404171,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.509000000000054,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.014659396666291102,0.0004982828456823096,1.9798929858295673,-0.0004347342389147918,0.05724587403941265,-4.9499021546870084e-05,0.9983600144544312,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.499000000000055,-0.49999984146591736,-0.49960183664463337,0.49999984146591736,0.5003981633553667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
