index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,box_pos_x,box_pos_y,box_pos_z,box_eul_x,box_eul_y,box_eul_z
819,-0.0716195700828843,1.1225111095307672,2.7982103172194273,0.3369906811784568,0.05090881756573331,-0.11732182754722204,0.9327814116254238,0.00014098568405347973,-0.004634002559959394,-0.0004098493794312441,0.00892799665398908,-0.055347380739213504,-0.059256104085095566,-0.0012245726782654513,0.012605102821565324,0.0009527145778640013,-0.023878849182003628,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6560000000000106,0,0
826,-0.0737816336899269,1.0927483372104811,2.7720864259617257,0.3397172339305665,0.053300821209911184,-0.12333266225911158,0.9308814520920448,0.0001408366960944537,-0.004636209760093039,-0.0004094647198741249,0.008925029868843326,-0.05534082150182836,-0.060509974951542124,-0.0012288332331029913,0.011050721133881714,0.0009494459915278825,-0.0252150858391319,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6616000000000107,0,0
833,-0.07582001186211151,1.0612650331875768,2.744049404517814,0.34244454241345607,0.055723462375233374,-0.12932015584297915,0.9289256850819134,0.00013661385928080027,-0.004638104847086049,-0.0004133656386240548,0.008922177959532167,-0.055338326480179265,-0.0613225184133437,-0.0012347347124299,0.009657049720416668,0.0009430684843024321,-0.026388301512138175,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6672000000000109,0,0
840,-0.07774819797085729,1.0280604745401614,2.7140442781571106,0.34517238158928726,0.05817715225624068,-0.13528785386559,0.9269135032675792,0.0001336512581020304,-0.004640846004377656,-0.0004195573655596157,0.00891860850453358,-0.05533822140582098,-0.06162377638353434,-0.0012358993365794515,0.008506257906878027,0.0009399222225027461,-0.027317528444688776,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6728000000000111,0,0
847,-0.07957228855177495,0.9931209035399193,2.682003228813289,0.347863137101288,0.06065143263314553,-0.14123536161278047,0.924859564580323,0.00013026474558483316,-0.004639934995994364,-0.00042911788242702237,0.008912310505595666,-0.05534559627347109,-0.061646084929541746,-0.0012337765797414831,0.007572464950059092,0.0009396825947693233,-0.027992917068821187,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6784000000000112,0,0
854,-0.0812910170469298,0.9564041118711775,2.6478303680625963,0.35030458364432654,0.0631051740196224,-0.1471758622635426,0.9228454373602932,0.00013378533318151355,-0.00463806789170262,-0.00043014729440279866,0.008909697641791267,-0.055345746620839506,-0.061651765205650896,-0.001225526475368595,0.006338967699610602,0.0009459973729514677,-0.0287426857867092,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6840000000000114,0,0
861,-0.08292988474635608,0.9179262434784599,2.6114858420213434,0.3527761498129521,0.06557709521599125,-0.153088053375899,0.9207674411162464,0.00012941006247659266,-0.005318220405140623,-0.00044271436686647836,0.008856747644791056,-0.05533782483753482,-0.061662007735929045,-0.0012249718765034877,0.005647659671860049,0.0009446909490688038,-0.02898160901428666,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6896000000000115,0,0
868,-0.08451145409503688,0.8776785219406968,2.5729037195254953,0.35533748032521656,0.06806210464554244,-0.158956371262169,0.9186052999098737,0.00012682110998099328,-0.006549755646350035,-0.00045522109328720723,0.008723869982032707,-0.05531298309661708,-0.06168156466933535,-0.0012254842616492973,0.005554263070308194,0.0009430768730319166,-0.028975260319101484,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.6952000000000117,0,0
875,-0.08604561134332948,0.8356471179422192,2.5320077730378334,0.35788174406742856,0.07056529291374397,-0.16477654381549697,0.9164005059511222,0.00012485611123906195,-0.007929654739233783,-0.00046608987709626,0.008592695822948955,-0.055288275570264014,-0.06170096372137357,-0.0012258770534847867,0.005477498152665088,0.0009414894706003663,-0.028969245599945043,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7008000000000119,0,0
882,-0.08753598741617591,0.7918344741800871,2.4887366708072975,0.3604067918419491,0.0730863376222888,-0.17054648244634094,0.9141549261325099,0.0001228162877868257,-0.0093756570382501,-0.0004767995599094374,0.00846656885493443,-0.05526465659111938,-0.061719984259720646,-0.0012262057132502535,0.005403895148917654,0.0009398902282177864,-0.02896341105290132,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.706400000000012,0,0
889,-0.08898543151145023,0.7462447108665684,2.443029377578853,0.3629122502734485,0.07562420726595324,-0.1762642199886949,0.9118698386440002,0.00012073168856468916,-0.010810625552971062,-0.0004873221513242349,0.008345797104488137,-0.055242168936860805,-0.06173866745044992,-0.0012264716448970785,0.005333743661101475,0.0009382902841459975,-0.028957743529434646,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7120000000000122,0,0
896,-0.09039904084929706,0.6989302383437488,2.394719789083611,0.36535023797981064,0.0782290527687803,-0.1819152639501518,0.9095637721748496,0.00012134548468410334,-0.011886976420400132,-0.0004893452695450669,0.008288558070234906,-0.055227908041716504,-0.06169451926709699,-0.0012265802984527644,0.005270996564804928,0.0009381622204848394,-0.029051291229433382,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7176000000000123,0,0
903,-0.09189375214720269,0.6504865291747595,2.3420771287717583,0.3687429513558061,0.08119473891490972,-0.18736922376198664,0.9068234801684283,0.00011686840766320966,-0.012037466007275397,-0.0004935762473386289,0.0073790627666086624,-0.055230944718151785,-0.06167415973893009,-0.001231283638029881,0.005271565607524079,0.0009333841425319374,-0.029050236011676122,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7232000000000125,0,0
910,-0.09291997372202904,0.6103439415691396,2.2945102628045477,0.37407958863853275,0.08304950091221311,-0.18847861887722156,0.9042361704711848,-0.015920338844322406,-0.011543870421124947,-0.030061105160525195,0.008488459603804005,-0.054533707605145317,-0.06361615404364161,-0.009752946661836025,0.02756712497501617,-0.008275236260051198,-0.023416858596595348,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7288000000000127,0,0
917,-0.08931043597468802,0.6094478204199616,2.2871772116483906,0.3758415166079395,0.0773220867677646,-0.17131302133167164,0.9074228881915732,-0.10603317794637297,-0.0032129728037372652,-0.1953357373986657,0.005495473813203476,-0.05252337645332517,-0.06375623645996178,-0.06013245453653309,0.041236961706646466,-0.06360528642291365,-0.003073386570726898,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7344000000000128,0,0
924,-0.08542298745399991,0.6102950295440399,2.284569824199752,0.37479292763329003,0.07632792672690453,-0.1670400073742557,0.9087364551585065,-0.15147089026194097,0.0010565180661292874,-0.32546355571292707,-0.0018274918313990693,-0.009770466598547602,-0.06386475226210915,-0.07253230622677903,0.04241985985498731,-0.06659433835982712,-0.001725585466361492,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.740000000000013,0,0
931,-0.08045870246556629,0.6098091481741071,2.281008229484366,0.3735654737611485,0.07692193472327241,-0.16777250654383996,0.9090567852560336,-0.17272781266907547,0.0010606195313547235,-0.4365580518124959,-0.0099222916633249,0.04318952372413803,-0.06386594110778937,-0.07256251920866615,0.046933427219901604,-0.06659685771793927,-0.0016398547479507997,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7456000000000131,0,0
938,-0.07756168731516526,0.6140916742567596,2.280450050448699,0.37265552957718157,0.08132177895504603,-0.17734527446126094,0.9072283495181337,-0.16647133967873393,0.0010645240352017901,-0.5012625795718322,-0.013972108620866033,0.12295015994349903,-0.06461578376247136,-0.04774627967594865,0.05099886288477349,-0.033673241873624596,-0.001642337454539062,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7512000000000133,0,0
945,-0.07933728246083122,0.6194732849969855,2.279697284276478,0.3721035878796539,0.0872743750699143,-0.19139089596113845,0.9040418288367178,-0.15577867676434573,0.0010639373453461924,-0.5002719961068411,-0.015257986925739266,0.20989622045281064,-0.06461836799395705,-0.006834694257693494,0.05812515660228882,0.010548720667706858,-0.0016375360803420318,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7568000000000135,0,0
952,-0.08153633697942621,0.623913985518598,2.2767495206113684,0.37300102763156373,0.0904183057534362,-0.19819026383850602,0.9018954388897301,-0.1633190750984289,0.0010629476214022169,-0.5000628131684924,-0.015258565743943103,0.2679287709164555,-0.06461540460220871,0.014715784903874221,0.06877956496810284,0.026848634135707383,-0.0016331600732000303,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7624000000000136,0,0
959,-0.08310098843607393,0.6280119374040041,2.2725822831839038,0.37486037675685735,0.09205470329488244,-0.20089680876629806,0.9003588738755872,-0.17625077547394152,0.0010623303540930162,-0.5000146612023055,-0.015260200177197371,0.3084350758184448,-0.06461466940213954,0.0240581751633526,0.08193339935044125,0.027587084512538308,-0.0016301135702345836,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7680000000000138,0,0
966,-0.08363239311396914,0.6319252139495536,2.2685593242963744,0.37647795933588185,0.09344617369703864,-0.2030512704853878,0.8990563610307992,-0.18382243502778814,0.0010619131993310443,-0.5000074887944363,-0.015262987783772435,0.34424904118396227,-0.06461925720430065,0.028995904725610366,0.09390540753076289,0.027586266526238305,-0.001625784188639717,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7736000000000139,0,0
973,-0.08344860552053913,0.6355962173468873,2.264809311505842,0.3776838270384789,0.09458988746836279,-0.20484214455812272,0.8980241510088245,-0.18595247705079887,0.0010613380183510537,-0.5000057101931618,-0.015265690080273361,0.3760314230117049,-0.06462592843607212,0.030463629590624867,0.10403415216947665,0.027581284699913913,-0.0016208530532893079,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7792000000000141,0,0
980,-0.08323708877509774,0.6388428850815802,2.261440958392503,0.3782483427158778,0.09535049373401137,-0.20626315759052896,0.8973806240376248,-0.18594984074421922,0.0010643457191257743,-0.5000017382154723,-0.015547525390408245,0.40356198916212477,-0.06462668299221762,0.030464030255779755,0.11133456629786552,0.027498416770806392,-0.001615770172680062,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7848000000000143,0,0
987,-0.08321588519068432,0.641622085530175,2.2585021509715433,0.37809010028041895,0.09568687745201034,-0.20737935081261916,0.8971542244285334,-0.18594776286245762,0.0010671855383391636,-0.5000003331753531,-0.016280103610647457,0.427004226004663,-0.06462749797099913,0.030461102329882635,0.11547849889612011,0.02748276306108489,-0.001610016786789318,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7904000000000144,0,0
994,-0.08323311612534814,0.644000240032557,2.255954754121589,0.37728207373150213,0.09561057595345,-0.2082098561054813,0.8973101528608944,-0.18594604587951422,0.0010707240329758678,-0.49999975062085433,-0.017310341646552627,0.4465549633248657,-0.06462776339204761,0.030458070840335763,0.11676507356034747,0.027477321041144958,-0.0016040918081999687,0,0,1,-0.14943813247359924,0.0,0.0,0.9887710779360424,0,1.5,3.0,0.7960000000000146,0,0
1001,-0.08316443628805811,0.6461837728619242,2.253378817013982,0.3761858516562477,0.09526491198296631,-0.2087869462686266,0.8976729987174411,-0.18594588970030662,0.0010686698064577183,-0.49999942634079503,-0.017696584720573123,0.46301813131995595,-0.06462983662556492,0.030455941019379602,0.11676028813901707,0.027118869480616384,-0.0015388604105636046,0,-0.0002,1.0,-0.14825149986939956,0.0,0.0,0.9889496917368817,0,1.5019999999999998,3.0,0.8010000000000146,0,0
1008,-0.08268356286333127,0.6481724986493155,2.246503693050923,0.37435071434377437,0.09529472975606608,-0.2093478527862306,0.8983061469704072,-0.1859477608335114,0.0010684852166167964,-0.4999957938314605,-0.01863044450001733,0.47502287290326695,-0.06463009731398454,0.03044778768965586,0.11698608389962586,0.024396850761628872,-0.0005496050430801243,0,-0.0009000000000000002,1.0,-0.14409661579933805,0.0,0.0,0.9895636236822664,0,1.508999999999999,3.0,0.8045000000000142,0,0
1015,-0.08159965199031718,0.648078177814786,2.2380343884133342,0.3720087770634195,0.09467087536171058,-0.2103810934027889,0.8991032703114106,-0.18594633806065797,0.0010684547368539723,-0.49998914667441857,-0.0231980254335868,0.4836129914843035,-0.06462963871477799,0.030443981377110674,0.1169867703512391,0.01823153422843714,0.0004108812179524848,0,-0.0016000000000000005,1.0,-0.13993918986871037,0.0,0.0,0.9901600997509893,0,1.5159999999999982,3.0,0.8080000000000138,0,0
1022,-0.08013813776119495,0.647187232794631,2.229368520037311,0.3696884465867991,0.09437524128707038,-0.21170462163739126,0.8997804840457563,-0.18594741330878406,0.0010624224100999687,-0.4999887213242177,-0.02630114240751671,0.4915178206058215,-0.06683673466445596,0.03044085530189355,0.11904384369597669,0.011912789520665637,0.00047540247577037507,0,-0.0023,1.0,-0.13577929541440217,0.0,0.0,0.9907391094212283,0,1.5229999999999975,3.0,0.8115000000000134,0,0
1029,-0.07851636647156154,0.6467131692931319,2.2211135186659265,0.36818370423173563,0.09537584526405718,-0.2130189007932123,0.8999817531390378,-0.18592428576483191,0.0010609621856571439,-0.5000504880770669,-0.02630328199379258,0.5004009988665132,-0.07203777788822771,0.030452841738922418,0.12379393770578137,0.00790341170361128,0.00048018006348352597,0,-0.0029999999999999988,1.0,-0.13161700581684366,0.0,0.0,0.9913006424792677,0,1.5299999999999967,3.0,0.815000000000013,0,0
1036,-0.07703381184627828,0.6471947219883477,2.2125065797043706,0.366675262460446,0.0962644184871525,-0.21369179751059916,0.9003433952162821,-0.18658288199336687,0.005303635297807339,-0.5000100448681897,-0.026323689933438345,0.5001186801949956,-0.07550532562056317,0.03019162548557463,0.1284569503275891,0.002933305672633742,0.0014822349048914506,0,-0.0036999999999999976,1.0,-0.1274523944987155,0.0,0.0,0.991844689019679,0,1.536999999999996,3.0,0.8185000000000127,0,0
1043,-0.07532627874011112,0.6483326794877325,2.203147679842971,0.365613362646057,0.09717616311377522,-0.21478400894002925,0.9004173986995015,-0.18658233982961794,0.010437920095603268,-0.5000012610003188,-0.02632260161821434,0.5000469467643897,-0.07738681423025238,0.030207761191099605,0.13530897198245628,-0.0008825869127000722,0.005008183193166148,0,-0.0043999999999999985,1.0,-0.12328553492365331,0.0,0.0,0.9923712394454953,0,1.5439999999999952,3.0,0.8220000000000123,0,0
1050,-0.0734218954318212,0.6495209736496069,2.1933079557320503,0.3651675969476986,0.09855421970067972,-0.21603367368148838,0.9001495118891714,-0.1865834557464725,0.01355947373320789,-0.4999999811373627,-0.02632282413508444,0.5000179102244884,-0.0801030011274757,0.030212868540102796,0.14495993934340995,-0.004118634437607326,0.009895496065318017,0,-0.0051,1.0,-0.11911650059495188,0.0,0.0,0.9928802844683808,0,1.5509999999999944,3.0,0.8255000000000119,0,0
1057,-0.07132372424443909,0.651300074583568,2.1825720321726405,0.3654841596792188,0.0997822091846096,-0.21756651871327343,0.8995163420910156,-0.18657323562022288,0.015708009474235615,-0.49999493124278166,-0.026322787876156845,0.5000176601281094,-0.08064762963123556,0.03023116508642986,0.15762267809901323,-0.006828381255467545,0.018377425649261928,0,-0.005800000000000002,1.0,-0.11494536505426874,0.0,0.0,0.9933718151087945,0,1.5579999999999936,3.0,0.8290000000000115,0,0
1064,-0.06912166751492956,0.6530775372936207,2.171559220441239,0.36593313848364717,0.10189298925463929,-0.21897537340629364,0.8987549959481929,-0.18652830711720744,0.019067517388892063,-0.5000380665091398,-0.026321753380267845,0.500032260563313,-0.08321806113801965,0.030274475051133468,0.17177615903172383,-0.00910737769096929,0.026035078570932107,0,-0.006500000000000004,1.0,-0.11077220188032667,0.0,0.0,0.9938458226961485,0,1.5649999999999928,3.0,0.8325000000000111,0,0
1071,-0.06673975535782432,0.654980811578722,2.1599972786427553,0.36706986808629777,0.10434121958216355,-0.22050554531897526,0.8976357425608653,-0.18651132464225106,0.01992244859321453,-0.5000080781697336,-0.026321925948239767,0.5000204477369656,-0.08555168663969252,0.03029425169941632,0.18873116353623584,-0.011003342257569684,0.03550898964527512,0,-0.007200000000000006,1.0,-0.10659708468761583,0.0,0.0,0.9943022988689613,0,1.571999999999992,3.0,0.8360000000000107,0,0
1078,-0.06421459437271324,0.657184241184353,2.147671855075161,0.3684687053741852,0.10715321502445395,-0.2220298235323551,0.8963547060912808,-0.18650823882271958,0.022956954723223646,-0.5000016236494353,-0.02632195792007244,0.5000094479131532,-0.08827709861564127,0.030299741727834346,0.20757020646368682,-0.012876172599568171,0.04595572840281332,0,-0.007900000000000008,1.0,-0.10242008712509526,0.0,0.0,0.9947412355750052,0,1.5789999999999913,3.0,0.8395000000000103,0,0
1085,-0.06139310867535274,0.6593451978998992,2.1346983038241696,0.37022315748826473,0.11056489798477674,-0.22348487600759917,0.8948545843816768,-0.18650542996469968,0.024070750406222738,-0.4999995190483734,-0.026320576404513185,0.5000090526904043,-0.0921306504945118,0.03188582888220036,0.22875025782452285,-0.014996832313777405,0.056674599307355814,0,-0.008600000000000003,1.0,-0.09824128287489363,0.0,0.0,0.9951626250714479,0,1.5859999999999905,3.0,0.84300000000001,0,0
1092,-0.05811799770814646,0.6609974026270553,2.12160991346499,0.3727367523822912,0.11415484262786088,-0.2238678918517264,0.8932632043949725,-0.18649517142980604,0.024405621907973542,-0.5000108683170674,-0.028089819646058986,0.5000111565302887,-0.09764018976263272,0.03366747148127515,0.2522236643875218,-0.015152748429082265,0.05872851123516454,0,-0.0093,1.0,-0.09406074565100957,0.0,0.0,0.9955664599249897,0,1.5929999999999898,3.0,0.8465000000000096,0,0
1099,-0.054566537967962,0.6634231806333223,2.1065775531354625,0.3763871774966187,0.1153307386682962,-0.22407831552668847,0.8915270168901646,-0.18647438844403036,0.02440543797195612,-0.5000022486862982,-0.03145906269412675,0.5000064018621392,-0.09684721779023497,0.033505828251980466,0.27859831034809546,-0.01848964243220967,0.06333162007999862,0,-0.009999999999999995,1.0,-0.08987854919801128,0.0,0.0,0.9959527330119943,0,1.599999999999989,3.0,0.8500000000000092,0,0
1106,-0.04998507945883865,0.665609746273703,2.0912925297868425,0.37972200302524783,0.1161038156613223,-0.22470437388404807,0.8898533861062469,-0.18647531798487174,0.024405477238564004,-0.49999931263418734,-0.03465897152401368,0.5000061967103813,-0.0968475951426319,0.03347742225611164,0.3038813425008296,-0.03913429639405926,0.08659393750440941,0,-0.01069999999999999,1.0,-0.08569476728973578,0.0,0.0,0.9963214375186144,0,1.6069999999999882,3.0,0.8535000000000088,0,0
1113,-0.04590342478904268,0.667405895647127,2.0767753015010606,0.3825134930806867,0.11758903374503112,-0.22524091790762626,0.8883258274159608,-0.18650017706589614,0.02440607455381345,-0.5000788478759076,-0.035500377691456746,0.5000555548050899,-0.0969439680153069,0.0336173292798218,0.32753645754235317,-0.05470971966904959,0.10007713073803262,0,-0.011399999999999987,1.0,-0.08150947372798739,0.0,0.0,0.9966725669409119,0,1.6139999999999874,3.0,0.8570000000000084,0,0
1120,-0.04185120054836342,0.6690847213295419,2.0627292495480294,0.3846692382355257,0.11873356228819859,-0.22577293119746245,0.8871068153723997,-0.18646656984042476,0.024406781219623194,-0.5000173679667032,-0.03618304215155894,0.500038274087245,-0.09694403820333782,0.03363262629109118,0.34852080112289413,-0.06971997865477673,0.10715021597771016,0,-0.012099999999999982,1.0,-0.07732274234123608,0.0,0.0,0.9970061150849733,0,1.6209999999999867,3.0,0.860500000000008,0,0
1127,-0.03721681104205774,0.6704711900632236,2.049187048727222,0.3860045477127766,0.11976410441695753,-0.22672770146001953,0.8861442308275302,-0.18646269058413534,0.02440690326734082,-0.5000047084432769,-0.036970047002910754,0.5000184091291553,-0.09694552700799076,0.03365413004309705,0.36629688217431805,-0.08006189935456974,0.11734241694289417,0,-0.012799999999999978,1.0,-0.07313464698331487,0.0,0.0,0.9973220760670175,0,1.627999999999986,3.0,0.8640000000000077,0,0
1134,-0.03270878303519917,0.671386171216644,2.0358934462090663,0.38663515741696747,0.12065078987916661,-0.22779115226988936,0.8854760487434123,-0.186463024376911,0.02440690752461762,-0.5000015242102842,-0.037510432300187024,0.5000083621732535,-0.09694679031857459,0.03365881180206435,0.3796607149309404,-0.09034173461406052,0.12422024644638802,0,-0.013499999999999974,1.0,-0.06894526153211736,0.0,0.0,0.9976204443135015,0,1.6349999999999851,3.0,0.8675000000000073,0,0
1141,-0.028087068367922966,0.6715394690347997,2.022636935577431,0.38650386204105425,0.12143782014409452,-0.2289314802013511,0.8851316274084994,-0.18644274362083949,0.024406879976229184,-0.500051751720278,-0.0380827835888551,0.5000175662634311,-0.09727660277857055,0.033681398775409696,0.3921730459498606,-0.10067666582399928,0.128411603705156,0,-0.01419999999999997,1.0,-0.0647546598882942,0.0,0.0,0.9979012145612167,0,1.6419999999999844,3.0,0.8710000000000069,0,0
1148,-0.022251331710037393,0.6727720915603247,2.0099240139037455,0.38636682872348266,0.12143278450154339,-0.23003021859009068,0.8849072556182122,-0.18632352176187145,0.024407501797637277,-0.5000111852013165,-0.03913242977894692,0.5000179247730108,-0.09611400761980944,0.03466339174010871,0.4029248193657886,-0.10894107846458323,0.13857577316732764,0,-0.014899999999999965,1.0,-0.06056291597394973,0.0,0.0,0.9981643818573834,0,1.6489999999999836,3.0,0.8745000000000065,0,0
1155,-0.014373100664763324,0.6737518539115834,1.997000748555092,0.38576822698430796,0.12094053832669431,-0.23152458312201796,0.8848461044999908,-0.18631943127776682,0.02440724491000621,-0.5000024728200397,-0.0404006110476672,0.500009083625137,-0.09633496164596543,0.03448589170155515,0.4127044834140838,-0.11083792862489412,0.16041721907685508,0,-0.015599999999999961,1.0,-0.056370103731337946,0.0,0.0,0.9984099415597374,0,1.6559999999999828,3.0,0.8780000000000061,0,0
1162,-0.007638906246651326,0.6739680876202673,1.9835902754979569,0.385662642721456,0.12131349018535942,-0.2331087260384848,0.8844250589806147,-0.1863207931223833,0.024406479492952497,-0.5000002726569962,-0.0406540866234783,0.5000065813977389,-0.098155268883295,0.03448611628947313,0.4247716512088762,-0.11503017942326098,0.1765223185707839,0,-0.016299999999999957,1.0,-0.05217629712155806,0.0,0.0,0.9986378893366118,0,1.662999999999982,3.0,0.8815000000000057,0,0
1169,-0.0017625282354852834,0.6747941885116289,1.9687967819709262,0.38649543006794224,0.122374629085282,-0.23482117796210264,0.8834617971781953,-0.18632501389486789,0.024927025461314648,-0.5000007697364182,-0.04065019679683476,0.5000048945962898,-0.09938679432599314,0.034485714824757374,0.4414553602138845,-0.12120973082800353,0.1913031321776976,0,-0.016999999999999953,1.0,-0.047981570123249925,0.0,0.0,0.9988482211670138,0,1.6699999999999813,3.0,0.8850000000000053,0,0
1176,0.003422559984846712,0.6753179639755106,1.952601971654673,0.3877564440662146,0.1245943356602353,-0.23627331715958952,0.882210922175028,-0.18632733564046686,0.02731738970238339,-0.5000000474850236,-0.04044295115910617,0.5000044609135309,-0.10343818805318099,0.03506369025019465,0.4614297413132355,-0.13056767949958437,0.20252698329293295,0,-0.01769999999999995,1.0,-0.04378599673128901,0.0,0.0,0.9990409333406953,0,1.6769999999999805,3.0,0.888500000000005,0,0
1183,0.0045920411616074425,0.6783606752394055,1.9412892466224276,0.3883548566801297,0.12340224833688156,-0.2362667460647971,0.8821170076029093,-0.19980402495847066,0.027317986187440933,-0.4994451929143438,-0.02877783451299131,0.49993092629830677,-0.10441783214407442,0.034813324363297926,0.47152503345088126,-0.14006009205790984,0.21542902559428712,0,-0.018399999999999944,1.0,-0.039589650955481163,0.0,0.0,0.9992160224582186,0,1.6839999999999797,3.0,0.8920000000000046,0,0
1190,0.0031498910748738664,0.6806810823589046,1.9318428775839678,0.38718927954033533,0.11930690028765698,-0.2365189423550676,0.8831246317819628,-0.21595176292286977,0.027316358574483262,-0.4994416230251342,-0.01994156363120095,0.49993113137953643,-0.10441924075356068,0.03501167637000761,0.4715190281504539,-0.1489333649880192,0.22913833986505056,0,-0.01909999999999994,1.0,-0.035392606819257065,0.0,0.0,0.9993734854310162,0,1.690999999999979,3.0,0.8955000000000042,0,0
1197,0.0010828039378506992,0.6823837457094563,1.921392507340569,0.3859676754592713,0.11408164585363804,-0.2363839053176687,0.8843850863094985,-0.23168457116541633,0.02731686093191273,-0.4994391015798094,-0.01262625423267115,0.49993090298405174,-0.1044200328755694,0.03502197814223236,0.47151963732294205,-0.1610245837067554,0.24470665514629955,0,-0.019799999999999936,1.0,-0.031194938358366415,0.0,0.0,0.9995133194814453,0,1.6979999999999782,3.0,0.8990000000000038,0,0
1204,-0.0012824029794030341,0.683248538234574,1.9104796458736795,0.38402834056178026,0.10910893789840119,-0.23617344230495202,0.8859117215986464,-0.24480338706335955,0.029408088142454734,-0.4985767265396472,-0.00469439581741799,0.4961090771453894,-0.10150537407160407,0.03502940470487738,0.4708562978423106,-0.1737620649800572,0.25818561772807114,0,-0.02049999999999993,1.0,-0.026996719619572063,0.0,0.0,0.9996355221428369,0,1.7049999999999774,3.0,0.9025000000000034,0,0
1211,-0.0032140868282462117,0.683268828220694,1.9015158997139792,0.3812943909030582,0.1106301053372997,-0.23699164745741852,0.8866851336829452,-0.2461682099639196,0.030820133137020284,-0.4943276329519744,0.017629266955724143,0.48573219288943503,-0.09510690450936292,0.03974222508610755,0.47085656611960774,-0.1754008295272046,0.2581873836899576,0,-0.021199999999999927,1.0,-0.022798024659343667,0.0,0.0,0.9997400912595393,0,1.7119999999999767,3.0,0.906000000000003,0,0
1218,-0.00237913186088582,0.6848616837980542,1.8930388897804564,0.37811188280584773,0.1141491980524052,-0.23675812872738045,0.8876637613119727,-0.24600246502181036,0.04159379457735921,-0.494876825630454,0.04775060852742586,0.4766581057045666,-0.08974802955472917,0.03979714536196597,0.47085554407574637,-0.1663860055030188,0.2663452829093812,0,-0.021899999999999923,1.0,-0.018598927542551456,0.0,0.0,0.999827024986956,0,1.7189999999999759,3.0,0.9095000000000026,0,0
1225,-0.002455061154916315,0.6851187698640561,1.8829411501812165,0.3740885098297736,0.11792814702087646,-0.23609854921879905,0.8890490503961749,-0.24600272789516062,0.055406079263253416,-0.49487741764811605,0.07845017713638958,0.4633686625576324,-0.08263473445420126,0.03979754945441798,0.4708553751233111,-0.16500891771506396,0.26634463940307,0,-0.02259999999999992,1.0,-0.014399502341159671,0.0,0.0,0.9998963217915781,0,1.725999999999975,3.0,0.9130000000000023,0,0
1232,-0.0030325017259876953,0.6844257159747897,1.872758075119115,0.3706042777257937,0.12109906320055498,-0.2362636735408421,0.8900376187489364,-0.24600144021885845,0.06559208443263063,-0.4948775111334383,0.10636781666181522,0.4501402099904048,-0.07254818861403785,0.03980264473552339,0.47170311093015904,-0.16504157394120522,0.26634470340913685,0,-0.023299999999999915,1.0,-0.010199823132919983,0.0,0.0,0.9999479804510119,0,1.7329999999999743,3.0,0.9165000000000019,0,0
