index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,box_pos_x,box_pos_y,box_pos_z,box_eul_x,box_eul_y,box_eul_z
1392,-0.004015969314890164,0.7128557145107967,1.8884010940280556,0.3699590366927912,0.11043737082556689,-0.23195864239068759,0.8928208591395854,-0.19716275709238754,0.06934640242258631,-0.4993654259219343,-0.036550912962138894,0.5000899916617702,-0.0794278311736122,0.028200105921799924,0.500013345652348,-0.14466419386228266,0.2788915356279467,0,-0.0393000000000001,1.0,-0.07133934973769263,0.0,0.0,0.9974521026991738,0,1.8929999999999567,3.0,0.8000000000000147,0,0
1404,-0.0072005977656375945,0.7170467308555423,1.8740115068597363,0.36739771292548573,0.10133517167816991,-0.23302442893777633,0.8946785562626957,-0.20714259013764905,0.07916012686504943,-0.499412611915718,-0.03656169731674505,0.5000068833883055,-0.07942802966928923,0.03099653450811228,0.5000018286560991,-0.1536725883621964,0.3066488910846848,0,-0.04050000000000013,1.0,-0.0689452615321149,0.0,0.0,0.9976204443135016,0,1.9049999999999554,3.0,0.8000000000000147,0,0
1416,-0.00831809001501661,0.7187004384674857,1.8581604747218166,0.3640142435466583,0.09177847129935869,-0.23376478108007892,0.8968970787262548,-0.21025009116702273,0.08737447933855237,-0.4991442039294386,-0.03288541378675506,0.49382511827530534,-0.07449429147417241,0.03243169266813434,0.49902912522716153,-0.1666542715158278,0.3324297958441927,0,-0.04170000000000017,1.0,-0.06655077620202136,0.0,0.0,0.9977830396368284,0,1.916999999999954,3.0,0.8000000000000147,0,0
1428,-0.00926567344281543,0.7186439208414541,1.8482092864875186,0.36058031760535736,0.09350300472567856,-0.23376565812805447,0.8981050271225782,-0.21025193213017254,0.09143018316281432,-0.4991053982210504,-0.007314606621042882,0.4785560423363848,-0.07187456113578485,0.03320958214183925,0.49960081950707236,-0.16879161708382112,0.33328552976665804,0,-0.0429000000000002,1.0,-0.06415590753964093,0.0,0.0,0.9979398877326054,0,1.9289999999999528,3.0,0.8000000000000147,0,0
1440,-0.010267014140547509,0.7170946968630462,1.8397077084843243,0.35729243547115613,0.09594189898264255,-0.23342922406758151,0.8992486113005129,-0.21029220629309173,0.09143915245830793,-0.49916351822029387,0.016568157483060196,0.4644880296209917,-0.0697644962287632,0.03322199997813087,0.4997642980416884,-0.16881667008438755,0.3332703877163949,0,-0.044100000000000236,1.0,-0.061760669339410434,0.0,0.0,0.9980909876973882,0,1.9409999999999514,3.0,0.8000000000000147,0,0
1452,-0.011379521057832697,0.714661061570184,1.8311660582195475,0.35382481755421985,0.09830641021680937,-0.23305631576118116,0.9004602167096735,-0.21035131267827017,0.09149316483618207,-0.49924550890244085,0.03923164060021812,0.4498135570437533,-0.06645013834303444,0.03322522729799698,0.5000586501335245,-0.16883323593531863,0.33323356610333865,0,-0.04530000000000027,1.0,-0.059365075397895366,0.0,0.0,0.9982363386608415,0,1.95299999999995,3.0,0.8000000000000147,0,0
1464,-0.012098943284887725,0.7134555170591974,1.8234291357182422,0.3507664786564811,0.10031487130460671,-0.2328795131321153,0.9014804137691631,-0.21040238721272472,0.09156056570905377,-0.49931913564015545,0.0592390371396878,0.43775701841430226,-0.06066005273237925,0.03323298905618254,0.5000076639925388,-0.16872219416196868,0.3332065860176272,0,-0.046500000000000305,1.0,-0.05696913951371015,0.0,0.0,0.998375939785744,0,1.9649999999999488,3.0,0.8000000000000147,0,0
1476,-0.012443398781712278,0.7124955106912375,1.8158897602792035,0.3478744872647474,0.10213446787559122,-0.23286792795161165,0.9023992573764574,-0.21044707656045109,0.09157523126650607,-0.4993823941733042,0.07824941283790836,0.42715760004763476,-0.053234799434850835,0.03324664655674226,0.4999998518620662,-0.1687514090781889,0.33318917193774117,0,-0.04770000000000034,1.0,-0.05457287548743883,0.0,0.0,0.9985097902679936,0,1.9769999999999475,3.0,0.8000000000000147,0,0
1488,-0.012489791200256034,0.7114955258131775,1.808438783015023,0.34505520104300696,0.10385542637813282,-0.23298125411513956,0.9032556082726102,-0.21048248576757164,0.09158666041282212,-0.4994293501016656,0.09664144125351366,0.41718642471732487,-0.045126643098507335,0.033263702450045986,0.4999958735889063,-0.16878022947163118,0.3331755565753038,0,-0.048900000000000374,1.0,-0.0521762971215556,0.0,0.0,0.998637889336612,0,1.9889999999999461,3.0,0.8000000000000147,0,0
1500,-0.01261314646098795,0.710400574655653,1.8011565381241132,0.3423127745655079,0.10556693721303845,-0.23306372379082246,0.9040790268496872,-0.2105148845143849,0.09159734843249899,-0.4994700532029836,0.11418360858999017,0.4072432617444889,-0.037030774583458305,0.03328313779489036,0.49999138844273594,-0.16880992842740322,0.33316308397053535,0,-0.05010000000000041,1.0,-0.04977941822034519,0.0,0.0,0.9987602362537488,0,2.000999999999945,3.0,0.8000000000000147,0,0
1512,-0.01283787937695849,0.7092152763458328,1.7940318519996918,0.3396398843842446,0.10727875521330467,-0.23310396668372058,0.9048748854574624,-0.21054719722819185,0.09165245788547345,-0.4995110267538112,0.1309668732464534,0.3972953220569779,-0.028975011155189544,0.03330168859480685,0.4999882899393065,-0.1688361635224327,0.3331510228176445,0,-0.05130000000000044,1.0,-0.047382252589823474,0.0,0.0,0.9988768303146861,0,2.0129999999999435,3.0,0.8000000000000147,0,0
1524,-0.013196491503297113,0.7080666570168064,1.786701891546633,0.3368703800204455,0.10903429970831975,-0.23310107138452948,0.9057007006022362,-0.21057252481627625,0.09284421961839594,-0.4995419368157174,0.14758470396667728,0.3871879007494577,-0.020530437509472803,0.03331684779659565,0.49998396105039966,-0.16885642212711233,0.3331411938212366,0,-0.05250000000000048,1.0,-0.04498481403765783,0.0,0.0,0.9989876708478426,0,2.024999999999942,3.0,0.8000000000000147,0,0
1536,-0.013769795865414132,0.7071925410591822,1.7784459065996683,0.33367692835434815,0.11092160685564253,-0.23304972461882237,0.9066663832257489,-0.210598137653226,0.09719230222610235,-0.499575032760166,0.16508608865778326,0.3766556993319002,-0.010801698432118138,0.03332926900604089,0.4999794513037689,-0.16887576351932643,0.3331331296125416,0,-0.05370000000000051,1.0,-0.042587116373087715,0.0,0.0,0.9990927572147769,0,2.036999999999941,3.0,0.8000000000000147,0,0
1548,-0.014490014455505832,0.706818983798581,1.7684979921056738,0.33000019231701944,0.11334812338402439,-0.23290826311367283,0.9077476615058958,-0.21061834169809276,0.10602019788356679,-0.49960502083742697,0.18568671493520142,0.36611249213133756,0.0004944689160578902,0.03352638562557639,0.4999772242375639,-0.16888538318449667,0.33312572774101473,0,-0.054900000000000546,1.0,-0.04018917340684504,0.0,0.0,0.999192088810192,0,2.0489999999999395,3.0,0.8000000000000147,0,0
1560,-0.01544121739811334,0.7071385271982368,1.7559485740713596,0.3247424919566572,0.1156197026252895,-0.23307707307453135,0.9093126394643536,-0.2106543813794715,0.12232234281482612,-0.49965218678855083,0.2078364241816936,0.35640714025051795,0.017678673543144733,0.03394361872001857,0.5000335806574433,-0.16854630631712003,0.3330669347169473,0,-0.05610000000000058,1.0,-0.03779099895107464,0.0,0.0,0.999285665061938,0,2.060999999999938,3.0,0.8000000000000147,0,0
1572,-0.01635041319948672,0.7082212484492553,1.7397552929567013,0.318083267699924,0.1185502982032643,-0.23332247326680086,0.9112241683987089,-0.21066045621131785,0.1467105120808933,-0.49966281349771346,0.2353207264697747,0.34845112279510093,0.04008770956669979,0.034623043711054804,0.5000056251823092,-0.16826785433252842,0.3329097567744048,0,-0.057300000000000614,1.0,-0.03539260681925479,0.0,0.0,0.9993734854310163,0,2.072999999999937,3.0,0.8000000000000147,0,0
1584,-0.017357644827974503,0.713688279759781,1.719355082093091,0.3085603079472625,0.12059750485419157,-0.23440848909788012,0.9139471748527279,-0.2106980448376763,0.1845807744655426,-0.49971679471664393,0.2632377419421574,0.34754111320903586,0.07704877205929146,0.03462624249120672,0.5000021836864504,-0.16647339438872027,0.33289368422828014,0,-0.05850000000000065,1.0,-0.03299401082611749,0.0,0.0,0.9994555494115814,0,2.0849999999999356,3.0,0.8000000000000147,0,0
1596,-0.018192088887531363,0.7191891264136486,1.692609479782646,0.29823293736725354,0.12547900663663325,-0.23454748570794226,0.9166785755709939,-0.21074343925266326,0.23044131641809387,-0.4997925784840532,0.30568362254197184,0.347458246282048,0.11410916215536535,0.034657516641520655,0.5000019481062848,-0.16648204018998777,0.3328748814334502,0,-0.05970000000000068,1.0,-0.030595224787569063,0.0,0.0,0.9995318565309452,0,2.0969999999999342,3.0,0.8000000000000147,0,0
1608,-0.02049289705088138,0.721381482176974,1.6659261093058957,0.28720951477894946,0.1257230960367013,-0.23497018234500386,0.9200507655298932,-0.21074263368568777,0.29516470943443307,-0.499794290762993,0.333492423015073,0.34450976549657614,0.1621352305416343,0.03474850782014916,0.5000011184042158,-0.16915040571911313,0.34017058126553484,0,-0.06090000000000072,1.0,-0.02819626252061045,0.0,0.0,0.999602406349579,0,2.108999999999933,3.0,0.8000000000000147,0,0
1620,-0.02494906081850572,0.7289422883476974,1.6450587063765032,0.27751883300353597,0.12783228853941453,-0.23438774841532187,0.9228784246735466,-0.21175661051797007,0.38213425266294193,-0.5002739652781893,0.35724147910084675,0.34572359065374997,0.19981122485782246,0.03462641086275411,0.5001614540798328,-0.16767630145490847,0.3427704557295477,0,-0.06210000000000075,1.0,-0.025797137843257677,0.0,0.0,0.9996671984611158,0,2.1209999999999316,3.0,0.8000000000000147,0,0
1632,-0.030901544599864057,0.7356648920457113,1.622116881371206,0.26724820576472036,0.13194806877162207,-0.2338358777520794,0.9254668475633752,-0.2118526372577875,0.4728179870552964,-0.5000258944140622,0.3866140296131612,0.34580327196390265,0.2343975751792237,0.0345345347033552,0.5000130481636677,-0.16729960846443767,0.34230096169473717,0,-0.06330000000000079,1.0,-0.023397864574462246,0.0,0.0,0.9997262324923535,0,2.1329999999999303,3.0,0.8000000000000147,0,0
1644,-0.03751179680862266,0.737450013850121,1.5959244768586973,0.255575714563255,0.13650157467429772,-0.23345807013551792,0.9281948630139677,-0.21206528368558533,0.5631159020509547,-0.5000019617661892,0.4195408001392317,0.34580718303858454,0.27013430217669143,0.036519599822285434,0.5000013696383764,-0.1672363508902915,0.34193388772767475,0,-0.06450000000000082,1.0,-0.02099845653403156,0.0,0.0,0.9997795081032559,0,2.144999999999929,3.0,0.8000000000000147,0,0
1656,-0.04342058272252551,0.7361774148117197,1.5668168983866837,0.24468268982848485,0.13971559504704986,-0.23254020383693588,0.9308786104527391,-0.21853644206376518,0.6461475695302882,-0.4992356977127265,0.45349078234651685,0.343878036020252,0.3091805730028511,0.0411629780502365,0.5006830830585337,-0.16781711747441225,0.3497723534230519,0,-0.06570000000000085,1.0,-0.018598927542549295,0.0,0.0,0.999827024986956,0,2.1569999999999276,3.0,0.8000000000000147,0,0
1668,-0.046289764562189695,0.7350420579220478,1.5651192157340243,0.24609327394575453,0.13268902748585917,-0.231926183759931,0.9316876986362284,-0.24980333957267783,0.6555432548464643,-0.4990382227827126,0.4396890426923999,0.34310501210312266,0.3409930519287812,0.048608066113777486,0.500266544766653,-0.16617277711157208,0.3718245801281411,0,-0.06690000000000089,1.0,-0.016199291421295805,0.0,0.0,0.9998687828697563,0,2.1689999999999263,3.0,0.8000000000000147,0,0
1680,-0.04602000256995288,0.7328935065881839,1.5692541727379128,0.24745300028479933,0.13313651282712197,-0.23066245901029966,0.9315774318893769,-0.25455202404104216,0.6573258302322428,-0.49871507321293285,0.4384710389410297,0.34328765469985884,0.34188019490127153,0.04834442840541941,0.5001299649692615,-0.16653715120949464,0.3697587753622039,0,-0.06810000000000092,1.0,-0.0137995619921685,0.0,0.0,0.9999047815111318,0,2.180999999999925,3.0,0.8000000000000147,0,0
1692,-0.046534352617743455,0.7287911788669409,1.5717990791465508,0.2499588133295068,0.13363465476872452,-0.22978994099539188,0.9310526052275901,-0.25519510488197195,0.6548810740849147,-0.4988505680775236,0.43971658210030096,0.34329591292693884,0.3439525622422889,0.05043965939656829,0.500063580838367,-0.1663545012394553,0.3727664974240344,0,-0.06930000000000096,1.0,-0.01139975307760227,0.0,0.0,0.9999350207037304,0,2.1929999999999237,3.0,0.8000000000000147,0,0
1704,-0.046984206036845486,0.7245470212416241,1.5750136414378388,0.2520647885599024,0.13378411598366707,-0.22849942230746775,0.9307809445212519,-0.2556161677594446,0.6512708921269196,-0.4989198863738351,0.4392902577357792,0.3433068881579916,0.34602539269005017,0.052354230621574446,0.5003774606553958,-0.16609371477080434,0.37482995842395833,0,-0.07050000000000099,1.0,-0.008999878500489831,0.0,0.0,0.9999595002733743,0,2.2049999999999224,3.0,0.8000000000000147,0,0
1716,-0.04730845006125952,0.7198807929779956,1.5782500933853822,0.2540463144561269,0.13397028360119728,-0.22695118953759966,0.930594213817463,-0.2558232447675177,0.647970907027362,-0.4990189288460221,0.4390238268059155,0.34331838467459724,0.3476876531078955,0.054189287820469015,0.5002388851525849,-0.16587375109960117,0.37652401012887,0,-0.07170000000000103,1.0,-0.006599952084102117,0.0,0.0,0.9999782200790613,0,2.216999999999921,3.0,0.8000000000000147,0,0
1728,-0.047502665035895605,0.7144564458332342,1.5812243421169634,0.2556912805737271,0.1341494346622052,-0.22516013982914196,0.9305529590789015,-0.25588705005324613,0.6462871045709043,-0.49916137484495365,0.43895857748097467,0.34331892032403116,0.3491487604879815,0.055567009455704246,0.4997189455145197,-0.1657694644104063,0.3777177975498145,0,-0.07290000000000106,1.0,-0.004199987652008652,0.0,0.0,0.9999911800129654,0,2.2289999999999197,3.0,0.8000000000000147,0,0
1740,-0.04710662098597139,0.7148393805534647,1.5921358010141256,0.2600292531550097,0.13218763824440066,-0.22135973560585767,0.9305434343712926,-0.2725925166952133,0.6488183518778431,-0.5003312597382639,0.4274804832973841,0.34490102889623997,0.35060881166159236,0.05818061534573305,0.5009710951778398,-0.16428377407091888,0.38090232600696733,0,-0.0741000000000011,1.0,-0.0017999990279979172,0.0,0.0,0.9999983800004375,0,2.2409999999999184,3.0,0.8000000000000147,0,0
1752,-0.044803333445595235,0.7196169240821779,1.6117940045825803,0.26711195846218844,0.12828873831227797,-0.2177040068242061,0.929945249292357,-0.28023713113674514,0.6590031622224313,-0.5000349313350078,0.40346427240877214,0.34520124913642863,0.3493411619669527,0.056656609752068786,0.50019185133599,-0.16404894527675193,0.38220726418535433,0,-0.07530000000000113,1.0,0.0005999999640022415,0.0,0.0,0.9999998200000054,0,2.252999999999917,3.0,0.8000000000000147,0,0
1764,-0.04490055836816199,0.7175185146719656,1.6209605866545864,0.27058958220787543,0.12718275515730973,-0.2158463043248634,0.9295247160245185,-0.2802673336405536,0.6590248566647655,-0.50001140340752,0.3940010271197764,0.34527778910118334,0.34938214723857763,0.056610901636827915,0.50005958486997,-0.16399470732520258,0.3824858269238129,0,-0.07650000000000116,1.0,0.002999995500004267,0.0,0.0,0.999995500003375,0,2.2649999999999157,3.0,0.8000000000000147,0,0
1776,-0.04605412630265497,0.708236363648998,1.6165643982855074,0.2691723355171228,0.12882598495872769,-0.2150033489164476,0.9299051991178366,-0.2802757118101271,0.6590362401886081,-0.5000038405074857,0.4032646950309356,0.34529383281697235,0.35289027872635437,0.05660470089668009,0.5000100455371211,-0.1639857373082969,0.3824776739240333,0,-0.0777000000000012,1.0,0.005399973756040503,0.0,0.0,0.9999854200354293,0,2.2769999999999144,3.0,0.8000000000000147,0,0
1788,-0.04835190971703267,0.6917856979336535,1.6043026559001163,0.2647274033858632,0.13162593871900005,-0.2153603253517829,0.9307061536367398,-0.2802832242251488,0.6565892248994718,-0.500004928822123,0.4211416462702544,0.34530479431844086,0.3595720866318571,0.05659778788630696,0.5000068013764212,-0.1639867746016679,0.38252045298766024,0,-0.07890000000000123,1.0,0.0077999209082428335,0.0,0.0,0.9999695801542291,0,2.288999999999913,3.0,0.8000000000000147,0,0
1800,-0.05205655113760404,0.6853575027821688,1.603147632658673,0.2664246900865872,0.13457351943123563,-0.2139222414887452,0.9301317793606386,-0.2917419994798113,0.6566690001249571,-0.5000087026957145,0.4301775632889364,0.3481619750628391,0.35959402205206425,0.057096506195871755,0.49906770944480516,-0.1611580520941806,0.38523916901725147,0,-0.08010000000000127,1.0,0.010199823132922307,0.0,0.0,0.9999479804510119,0,2.300999999999912,3.0,0.8000000000000147,0,0
1812,-0.05552662534246704,0.6792846784382875,1.6022984475579378,0.2700569495207122,0.13703615181975598,-0.2126686424826514,0.9290115099473131,-0.2960620824107341,0.6535621216826271,-0.5000349586774473,0.4392086342449063,0.3490843590132013,0.3605737198635346,0.06107406323447254,0.5013961452980589,-0.16083105780407672,0.39172233025947684,0,-0.0813000000000013,1.0,0.012599666606648735,0.0,0.0,0.9999206210501919,0,2.3129999999999105,3.0,0.8000000000000147,0,0
1824,-0.057592807630353446,0.6786148928782088,1.6087920932238757,0.2726421926945261,0.13794323056158925,-0.20946467160983984,0.9288500693073857,-0.30841437657880433,0.6612807800484711,-0.4998572690889396,0.436707000197094,0.35047472850701855,0.36005452802518456,0.060357999738258276,0.5001160746614546,-0.159693673585022,0.3907116942433253,0,-0.08250000000000134,1.0,0.014999437506330345,0.0,0.0,0.9998875021093592,0,2.324999999999909,3.0,0.8000000000000147,0,0
1836,-0.0594452605019856,0.6733919772931763,1.6113022957135414,0.27435215266676655,0.13869400527365586,-0.20849242298042556,0.9284534338285435,-0.31159379767445716,0.662572974385073,-0.5008645265255023,0.4374481123913221,0.3520592310554267,0.3609559081039289,0.06040019871011338,0.5001839644280347,-0.15828175016447057,0.3918291909409698,0,-0.08370000000000137,1.0,0.017399122009293375,0.0,0.0,0.9998486238192789,0,2.336999999999908,3.0,0.8000000000000147,0,0
1848,-0.06086048275815162,0.6695410665602561,1.6148988003728784,0.2765135927886419,0.1391432644616299,-0.2075412250412777,0.9279579865847611,-0.31520898398389535,0.6638576184634916,-0.5001031940685268,0.4366108340260551,0.3525627802879818,0.3621175839133789,0.060532857302885906,0.500130642238907,-0.15770753875346036,0.3927328418334429,0,-0.0849000000000014,1.0,0.01979870629336173,0.0,0.0,0.9998039864038897,0,2.3489999999999065,3.0,0.8000000000000147,0,0
1860,-0.06212363699373188,0.6651254754095135,1.6181509095635402,0.2785783255594958,0.13961461447345427,-0.20661881946823335,0.9274753578373119,-0.31918115895155275,0.6651322870855298,-0.5000321418633926,0.43629642342638747,0.3531539509687616,0.36329561646356073,0.06076004055843041,0.5001504651660849,-0.15703704232996668,0.3937350830725455,0,-0.08610000000000144,1.0,0.02219817653693658,0.0,0.0,0.9997535901203032,0,2.360999999999905,3.0,0.8000000000000147,0,0
1872,-0.06333014664761163,0.660758984235812,1.6213711776827164,0.2806887348984725,0.1399229492771241,-0.20567776532015572,0.927001650063037,-0.323221421104233,0.6665219233481967,-0.5000262310641463,0.43554586571836684,0.353585825126333,0.3649478346257549,0.061026036214134875,0.5001571327228194,-0.15638995346300277,0.3951443202689618,0,-0.08730000000000147,1.0,0.024597518919075943,0.0,0.0,0.9996974352588016,0,2.372999999999904,3.0,0.8000000000000147,0,0
1884,-0.06465391802360473,0.654227508872394,1.6229603893902218,0.2819908881258821,0.14022046092078583,-0.20518272216586392,0.9266711454867603,-0.3246079776435679,0.664988141553302,-0.5000091936982529,0.4351513669915985,0.35390015610885606,0.3673602599982441,0.06126811128566365,0.5003642656563826,-0.15566019895736935,0.39644426074425476,0,-0.08850000000000151,1.0,0.02699671961957434,0.0,0.0,0.9996355221428369,0,2.3849999999999025,3.0,0.8000000000000147,0,0
1896,-0.06595204762212305,0.6506554080967053,1.6264355670918298,0.2844484291684008,0.1403147911506021,-0.2047575520383343,0.9259995655567345,-0.32570169476015964,0.6606503987552983,-0.5000049979207529,0.43341599383035945,0.3549132047992845,0.36999827410545594,0.06088270764371818,0.5004716097559414,-0.15450312315388878,0.398810836760802,0,-0.08970000000000154,1.0,0.029395764819042366,0.0,0.0,0.9995678511290285,0,2.396999999999901,3.0,0.8000000000000147,0,0
1908,-0.06723044204378613,0.6474348021455952,1.6303583341253214,0.2868685589538981,0.14056784599073546,-0.20458941127972172,0.9252514703308802,-0.32643909992021325,0.6606271080444793,-0.5000044249940243,0.4315739331713535,0.3560630520835709,0.3719557198269652,0.06113832609852473,0.5006006892250725,-0.15322121497024616,0.40023342183294225,0,-0.09090000000000158,1.0,0.03179464069898631,0.0,0.0,0.9994944226071611,0,2.4089999999999,3.0,0.8000000000000147,0,0
1920,-0.06859392349419242,0.6440369921655951,1.6342141173894036,0.2891886307187661,0.14095806667858315,-0.20461124210119436,0.9244647093897352,-0.32708295969220713,0.6613926477077003,-0.4999974799649269,0.42996239726599006,0.35714671937466486,0.37358189433816635,0.06175049037718461,0.5005867018966601,-0.1520625314984711,0.40115061239528044,0,-0.09210000000000161,1.0,0.03419333344188774,0.0,0.0,0.999415237000183,0,2.4209999999998986,3.0,0.8000000000000147,0,0
1932,-0.06991239366589105,0.6404004952014153,1.6378659220784217,0.29146756593233236,0.14138169909880627,-0.20477577523503923,0.9236475274942844,-0.3277264271048643,0.6621958475960265,-0.5000103703383467,0.4286089121662031,0.3581579750105726,0.3751884540957056,0.06244745759553177,0.5005073363826755,-0.150997995287274,0.40203944670229214,0,-0.09330000000000165,1.0,0.036591829231283075,0.0,0.0,0.9993302947642029,0,2.4329999999998972,3.0,0.8000000000000147,0,0
1944,-0.07126422954974347,0.6368447696673503,1.6415904002449329,0.29381001572099286,0.14188861314656687,-0.2049313090598063,0.9227927474186216,-0.3283092738503543,0.6631706726620585,-0.5000010996115278,0.4274014592764174,0.3591385438762085,0.376591501393658,0.06354915566048247,0.5008393284881217,-0.1499506736078383,0.40284254465905783,0,-0.09450000000000168,1.0,0.03899011425184321,0.0,0.0,0.9992395963884879,0,2.444999999999896,3.0,0.8000000000000147,0,0
1956,-0.07235678012552606,0.6337158003832009,1.6511344142005817,0.2969958185052033,0.1384902323860588,-0.2053983641437383,0.9221851502443292,-0.3353408952498323,0.6665384122674248,-0.5000426886714325,0.41031850641776885,0.3596167599748849,0.3831431576389105,0.06594669149431408,0.5002737147561389,-0.14800792357918185,0.4064097354000355,0,-0.09570000000000171,1.0,0.04138817468945306,0.0,0.0,0.9991431423954604,0,2.4569999999998946,3.0,0.8000000000000147,0,0
1968,-0.07253850659206416,0.6266323919486865,1.6526814123302496,0.29643556660362835,0.13769298578475878,-0.20570328450408884,0.9224168012684364,-0.33536182071514636,0.6675740618682302,-0.500021799048205,0.4068851750054381,0.3606852638204073,0.3879596676688393,0.06570404927642878,0.5003176529174078,-0.14681770883286635,0.4047929949543193,0,-0.09690000000000175,1.0,0.04378599673129112,0.0,0.0,0.9990409333406952,0,2.4689999999998933,3.0,0.8000000000000147,0,0
1980,-0.07497078487522,0.6223772921230848,1.6571590589941108,0.29850874092461216,0.13854805516667335,-0.20383842151563095,0.9220340915145986,-0.335380738242451,0.6618977984135749,-0.49997832066648024,0.4056256395969887,0.3610133923781114,0.38750932143798517,0.06535431970307574,0.5002249791977647,-0.14589260995844236,0.40419274530554067,0,-0.09810000000000178,1.0,0.04618356656590908,0.0,0.0,0.9989329698129161,0,2.480999999999892,3.0,0.8000000000000147,0,0
1992,-0.07790968477377887,0.6174876609163279,1.6597690448739941,0.30005447410805347,0.13962208052782055,-0.2017424518005047,0.9218313133856667,-0.3353432319370946,0.661890022218989,-0.4999400283717833,0.40567970548526355,0.3611723643575665,0.38804610976661097,0.06534243910531243,0.5002307816089038,-0.1457247606073593,0.40393106313155697,0,-0.09930000000000182,1.0,0.0485808703833113,0.0,0.0,0.9988192524339927,0,2.4929999999998906,3.0,0.8000000000000147,0,0
2004,-0.08059111751188526,0.6127267692988464,1.6625971930052923,0.30176727264484954,0.14056839180034197,-0.200135336019581,0.9214786420007162,-0.3354989222319178,0.6624383606680229,-0.5000085051430485,0.4055152889511537,0.3612855173564245,0.38875142306548394,0.06532422777946753,0.500186575648203,-0.14561407313154578,0.403802939940825,0,-0.10050000000000185,1.0,0.05097789437503442,0.0,0.0,0.9986997818589368,0,2.5049999999998893,3.0,0.8000000000000147,0,0
2016,-0.08259182755371182,0.6082184266384658,1.6652024421204008,0.30345296366572627,0.14143160275942546,-0.19899237137590603,0.9210404099265032,-0.33562093988156994,0.665469916221211,-0.5000106853761181,0.40585338633556606,0.3614298103296139,0.3896928009162556,0.06529711287111421,0.5001681248258384,-0.14549089618736474,0.4036865171773698,0,-0.10170000000000189,1.0,0.05337462473422689,0.0,0.0,0.9985745587758986,0,2.516999999999888,3.0,0.8000000000000147,0,0
2028,-0.08414649066856929,0.604004848268909,1.6671585133323799,0.30488216839558163,0.14226891048738644,-0.1980711991508093,0.9206379421738498,-0.33573752384776906,0.6724240449144494,-0.500010738128133,0.40707646359380983,0.3615680599405754,0.3912673824273068,0.06527357945234202,0.5001632957143276,-0.14537012011905825,0.40357269538035273,0,-0.10290000000000192,1.0,0.055771047655728455,0.0,0.0,0.9984435839061626,0,2.5289999999998867,3.0,0.8000000000000147,0,0
2040,-0.08547397718760233,0.5998444718672478,1.669130036441744,0.30634074783605875,0.1430757951536153,-0.1972959938497608,0.9201950629443956,-0.33584766401210314,0.6792391932006365,-0.500010295667909,0.40835013817481314,0.3616733860503544,0.3927902604156314,0.06525893175642782,0.5001604672474462,-0.1452362164071094,0.4034451200304497,0,-0.10410000000000195,1.0,0.05816714933614973,0.0,0.0,0.998306858004144,0,2.5409999999998854,3.0,0.8000000000000147,0,0
2052,-0.08692502929589027,0.5968066850952016,1.6749389749452614,0.30990743219375755,0.14209904475789956,-0.1966109436297238,0.9192983094703229,-0.34248551758930873,0.6875024155656361,-0.49925895785667207,0.40228429714775776,0.3615795966375087,0.39650843275607295,0.06616078281862649,0.5001093109370103,-0.14480544704258247,0.40739537362782713,0,-0.10530000000000199,1.0,0.06056291597395164,0.0,0.0,0.9981643818573833,0,2.552999999999884,3.0,0.8000000000000147,0,0
2064,-0.08834333329939696,0.5907277495395764,1.6756531355850757,0.31090585962652445,0.14324213967702684,-0.19584505538365218,0.9189471966072986,-0.34462634395368347,0.6885258227225427,-0.5000581149174732,0.4049896387822488,0.36182805509922866,0.3969810152457244,0.06587127110366184,0.5000375125467399,-0.14377742962710688,0.40737817380982866,0,-0.10650000000000202,1.0,0.062958333769525,0.0,0.0,0.9980161562865428,0,2.5649999999998827,3.0,0.8000000000000147,0,0
2076,-0.08891831826350334,0.5862989254683177,1.6783313998491198,0.3127828874539455,0.1437645364385354,-0.19501790513304443,0.9184043989747133,-0.34464252904478193,0.6885511411009753,-0.5000187842573144,0.4054441050831537,0.36193030930857073,0.39772002793561695,0.0658399379142967,0.5000570470572868,-0.14371386164896963,0.40736075387521814,0,-0.10770000000000206,1.0,0.06535338892527001,0.0,0.0,0.9978621821454016,0,2.5769999999998814,3.0,0.8000000000000147,0,0
2088,-0.08896397324127892,0.5818582753430481,1.6814401530434664,0.31485061247482343,0.14428104862010818,-0.1944894819355626,0.9177286702777391,-0.3446870114524569,0.6885908310987486,-0.5000202101279461,0.4057608429473887,0.3619723382427271,0.39777007756892013,0.0658009208257514,0.5000380689572397,-0.1436410737905742,0.4072760617252154,0,-0.10890000000000209,1.0,0.06774806764567545,0.0,0.0,0.9977024603208499,0,2.58899999999988,3.0,0.8000000000000147,0,0
