index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obs_pos_x,obs_pos_y,obs_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
15400,-0.051663543714808455,1.5468887529702378,2.3782855916249472,0.39970622702579267,-0.17370704493646325,-0.06801823021128754,0.8974599238824936,0.5,1.1900999999998632,3.640100000001351,0.2426048313515627,0.0,0.0,0.97012519594374,2.3782855916249472,,,0.1153537422060209
15600,-0.051247614003973506,1.5918479648480879,2.4057993299097222,0.4085781180430301,-0.17326353122731028,-0.06967780697250399,0.8934140548584184,0.5,1.210099999999861,3.660100000001393,0.2522937914837922,0.0,0.0,0.9676506822085813,2.4057993299097222,,,0.22608842635005644
15800,-0.05067610540233257,1.6364890302167365,2.433817163316009,0.4173911530191627,-0.17277247927488237,-0.07125074101093679,0.8893017641340518,0.5,1.2300999999998588,3.6801000000014352,0.2619575224471175,0.0,0.0,0.9650794042115747,2.433817163316009,,,0.2644085759061756
16000,-0.05038177403064044,1.6811183957789753,2.462291089361201,0.4261783058225572,-0.1722605227808003,-0.07293546721869684,0.8850868779724907,0.5,1.2500999999998565,3.7001000000014774,0.27159505787649535,0.0,0.0,0.9624116190783771,2.462291089361201,,,0.24594263820052076
16200,-0.05015991159454849,1.725662923472302,2.4912492854397312,0.43494454237514574,-0.17171918185082322,-0.07464498961732097,0.8807745983891617,0.5,1.2700999999998543,3.7201000000015196,0.28120543402641396,0.0,0.0,0.9596475935852787,2.4912492854397312,,,0.28151507204046755
16400,-0.049945342429513574,1.7699977535047915,2.5206863635686934,0.4436631424483896,-0.17115000647537487,-0.07634848160345777,0.8763798267150754,0.5,1.2900999999998521,3.740100000001562,0.290787689867267,0.0,0.0,0.9567876041325254,2.5206863635686934,,,0.36629274716136084
16600,-0.049626844572640647,1.814073813891623,2.5506201117339153,0.45231738326019566,-0.17061398701197236,-0.07802686513069079,0.8719011759106675,0.5,1.31009999999985,3.760100000001604,0.3003408671814556,0.0,0.0,0.9538319367166793,2.5506201117339153,,,inf
16800,-0.049316664456793176,1.8579873377148657,2.5810636078158335,0.4609246674858783,-0.17007007252943346,-0.07971097790356674,0.8673354491397909,0.5,1.3300999999998477,3.7801000000016463,0.30986401065920927,0.0,0.0,0.9507808869020188,2.5810636078158335,,,0.29211501599534806
17000,-0.04892511248871911,1.9016175966614293,2.611931313138619,0.46948065270124384,-0.16957773768964982,-0.08139195534854858,0.862674131537404,0.5,1.3500999999998455,3.8001000000016885,0.3193561679941162,0.0,0.0,0.9476347597909829,2.611931313138619,,,inf
17200,-0.04858045371475309,1.9450233116432936,2.643259452394857,0.4779958845491888,-0.16900881165732853,-0.08306019411876098,0.8579376201619614,0.5,1.3700999999998433,3.8201000000017307,0.328816389978353,0.0,0.0,0.9443938699936609,2.643259452394857,,,0.3037739481960453
17400,-0.04816822178569661,1.9882404349376044,2.6751633498825456,0.4864302810324575,-0.1685106375115852,-0.08474062484057238,0.8531170923394708,0.5,1.3900999999998411,3.840100000001773,0.33824373059760465,0.0,0.0,0.9410585415963318,2.6751633498825456,,,inf
17600,-0.04772290872068116,2.031090314458027,2.7073602756017747,0.49484090165510203,-0.1679721452343181,-0.0863936695746663,0.8482063276891834,0.5,1.410099999999839,3.860100000001815,0.34763724712566546,0.0,0.0,0.9376291081290561,2.7073602756017747,,,inf
17800,-0.04743660448590043,2.073874721261473,2.7401176649741497,0.5032192542041393,-0.16734807068353774,-0.08807682289907888,0.8432125940145414,0.5,1.4300999999998367,3.8801000000018573,0.35699600021871036,0.0,0.0,0.9341059125323223,2.7401176649741497,,,inf
18000,-0.04702863453902775,2.116281894776379,2.7732710377913388,0.5115268568141474,-0.1667793710288723,-0.08974195767615951,0.838135607875899,0.5,1.4500999999998345,3.9001000000018995,0.36631905400922915,0.0,0.0,0.9304893071227543,2.7732710377913388,,,inf
