index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos
680,0.07431219047313076,0.298230007893109,0.9638442011568946,0.1941753251690359,0.1291575224142615,-0.2296690672500854,0.9449160793677841,-0.49834889999320897,1.1327644929116607,0.5001476475349346,0.6166370283756805,0.07930755012074228,0.5001341116097615,-0.15592154720082452,0.500015849708427,0.04563219759775657,0.4641822308213653
688,0.07421831978221687,0.29826655771752947,0.9637571053152421,0.19399772407369756,0.1292586306982944,-0.22952647213332616,0.9449733795373586,-0.49830763512972637,1.1327241522791278,0.5001474065170999,0.6170773865521705,0.0791498690873496,0.5001342519436149,-0.15591766828650708,0.5000159364004801,0.045619462399807825,0.4642130239488327
696,0.07412440490157908,0.2983030526829925,0.9636700061031808,0.19382006353947318,0.12935981440183,-0.22938382804566482,0.9450306242755288,-0.4982663135836616,1.1326838257990133,0.5001473690501272,0.617517860835991,0.07899220533248474,0.5001342998502057,-0.15591379109384904,0.5000159535133666,0.04560673500397144,0.46424380969086754
704,0.07403044118861375,0.29833949404865895,0.9635829000755082,0.19364234384108503,0.1294610537219842,-0.22924113317410436,0.9450878166085822,-0.4982249854192571,1.1326434912154213,0.5001473875404633,0.6179584506241798,0.07883451197202651,0.5001343132427478,-0.15590991130681164,0.5000159583180932,0.045594011744176016,0.46427459938114235
712,0.07393642680909408,0.29837588260863657,0.9634957851865733,0.19346456351696603,0.1295623422281382,-0.22909838659263315,0.9451449578769391,-0.4981836669412016,1.1326031415148916,0.5001474210442487,0.6183991554209413,0.07867677404979143,0.5001343134327476,-0.15590602803797718,0.5000159609610726,0.04558129170131868,0.4643053965172181
720,0.07384236100312767,0.298412218754556,0.9634086604080694,0.19328672146862944,0.12966367779374185,-0.22895558782900383,0.9452020486471581,-0.4981423635386867,1.1325627743324655,0.5001474584603258,0.6188399749786302,0.07851898665793587,0.5001343084872044,-0.15590214102363323,0.5000159632074193,0.04556857468017029,0.4643362023024416
728,0.07374824343781265,0.29844850264952366,0.963321525264333,0.19310881706665559,0.12976505972055993,-0.22881273663359608,0.945259089139629,-0.4981010770344315,1.1325223888266351,0.500147496880498,0.6192809092246007,0.07836114814524225,0.5001343015236686,-0.15589825015389794,0.5000159653656918,0.045555860657777,0.4643670171813023
736,0.07365407395263306,0.2984847343444999,0.9632343795460537,0.19293084996688248,0.12986648779984605,-0.22866983286003695,0.9453160794238885,-0.4980598080631753,1.13248198468495,0.5001475355858195,0.6197219581827603,0.0782032579489202,0.5001342937654015,-0.1558943553758479,0.500015967494979,0.045543149644451164,0.4643978413240882
744,0.07355985245711522,0.2985209138391758,0.9631472231645579,0.19275281996870344,0.1299679619959853,-0.22852687640790278,0.9453730195049834,-0.49801855685398455,1.1324415617870325,0.5001475744176272,0.6201631219244906,0.0780453158815957,0.5001342856977438,-0.15589045666250448,0.50001596960998,0.04553044165314559,0.46442867479644656
752,0.07346532474904856,0.2985572142045858,0.9630596530106074,0.1925738527289857,0.13007017337625512,-0.22838341307833343,0.945430102056031,-0.49797640555450956,1.1323989214828563,0.5001488843633987,0.6206068341087249,0.07788746218303993,0.5001336785459881,-0.15589160923990225,0.500015161342162,0.04551345098121045,0.46445578215708916
760,0.07337053782622972,0.29859356424144723,0.9629718257018567,0.19239436627795187,0.1301725899180897,-0.22823960360056722,0.9454872754335608,-0.4979342885073985,1.1323552594504644,0.5001495467825813,0.6210517955089457,0.07772909422452029,0.5001333969528318,-0.1558944222794312,0.500014915588209,0.045494948303494175,0.46448178730575795
768,0.07327568234253297,0.29862986562080984,0.9628839758115025,0.19221481495468587,0.1302749929841103,-0.22809573296166574,0.9455444081160898,-0.49789232144247536,1.1323114984025027,0.5001497572999496,0.6214968733589998,0.07757052634401239,0.5001332948339982,-0.15589723938790223,0.5000148749065229,0.04547641553126146,0.46450783378089006
776,0.07318108297627601,0.29866590827394845,0.9627965962687238,0.192036242140198,0.13037662473656728,-0.22795235672623712,0.9456012587184547,-0.49785149110374965,1.1322703225723894,0.5001484479673235,0.6219391922080566,0.0774117655186241,0.5001338839718479,-0.155894085605199,0.5000157345371671,0.04546295289797049,0.46453825786618597
784,0.07308657967701604,0.29870183246787363,0.9627093676056075,0.19185788700819492,0.13047825735073312,-0.227809124980658,0.9456579604312616,-0.49781051664569326,1.1322297199369051,0.5001479663518362,0.6223809329596729,0.07725338721939752,0.5001341060285084,-0.15589015054580482,0.5000159364266208,0.045450248245913275,0.46456918198477276
792,0.07299203580524895,0.2987377012352082,0.9626221365862766,0.1916794669193967,0.130579986232185,-0.22766584486175878,0.9457146040114216,-0.49776943484018354,1.1321891557620567,0.5001478623763933,0.6228227900035713,0.07709507544160983,0.5001341834005038,-0.15588622426476392,0.500015974036775,0.04543755595457723,0.4646000856688941
800,0.07289744403364401,0.29877351561038323,0.9625348997497681,0.1915009862902657,0.13068177792195793,-0.22752251369607135,0.9457711937516561,-0.4977283301216837,1.1321485905084545,0.5001478635628703,0.623264764056731,0.07693674933712183,0.5001342078989204,-0.15588229651589805,0.5000159823681078,0.04542486911695015,0.4646309897538388
