index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obs_pos_x,obs_pos_y,obs_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
20800,0.020210408278897408,-1.4199993020853028,1.3482250498253756,-0.35300831053630416,-0.07615177898812675,-0.04751864476805437,0.9313044709699697,0.5000382265305168,0.3950270785806358,0.15565546928659324,0.0966732995591842,-0.15279785855413427,-0.2000076078192235,-0.19932867859263256,-0.14649953547349226,0.09910858607771186,0,3.919900000004492,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.456658493235786,14.553658493235787,2.903,1.4497135020563228
21450,0.07265786614939941,-1.3997992192595619,1.3509515137764936,-0.3562452115231447,-0.08576765755647452,-0.04117318010589492,0.9295364583619476,0.5001359476388588,0.38826215530291486,0.1930367666446961,0.13361215191360992,-0.2500873637297171,-0.2001461587158037,-0.200015250774317,-0.1501183836234241,0.09954313270206167,0,3.854900000004355,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.492498895955347,14.341998895955347,3.1504999999999996,1.88653300873953
22100,0.0906326225794332,-1.3951061971256966,1.3477068512827333,-0.3543353564686989,-0.091220500331867,-0.040407307969449385,0.9297809015773909,0.5004923495834159,0.40006279257889826,0.20605876682900992,0.09002334889420112,-0.25013347328801516,-0.20019815960929155,-0.20002196680885023,-0.15015960877246082,0.09872743324231922,0,3.789900000004218,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.59743784622662,14.411437846226619,3.1860000000000004,2.4415743837531423
22750,0.09928485934886423,-1.3917135618641163,1.3426352170080122,-0.3508483591852473,-0.09714892064005527,-0.040935771025063496,0.930479327403933,0.50057454420886,0.4000633506907444,0.23677297438907152,0.035340594002108754,-0.2500983732584904,-0.20014558513592715,-0.20000361507904246,-0.1501174835541739,0.09860969309678802,0,3.7249000000040806,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.642133210656645,14.421133210656647,3.221,1.9792881393779105
23400,0.11764513897962547,-1.3847331924945574,1.335041795364023,-0.34508678012345023,-0.10523811370614188,-0.03982013749336398,0.931801701145481,0.5004605431592009,0.4000053533635462,0.2706184701034877,-0.03199841989032715,-0.2500674361620295,-0.20011641682805284,-0.20000911131100063,-0.1500981693638912,0.09721653169806206,0,3.6599000000039434,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.637724861610852,14.343724861610852,3.2940000000000005,2.9428673465672546
24050,0.1371461727038255,-1.3785292952288137,1.3330078546835709,-0.3428890877827833,-0.10708869970008951,-0.03651564198883874,0.9325372334476397,0.5002280991193858,0.3999965734132003,0.2754749900879854,-0.040702006756734285,-0.25004382579029893,-0.2000297797097434,-0.19999921015779798,-0.13419566452522377,0.10001003113124707,0,3.605100000003828,1.7576500000000048,-3.8988488767443755e-05,-0.0489604026587709,0.9988004029010306,0.000795371691708279,17.716564360204107,14.419564360204106,3.297,1.6153702868452022
24700,0.2986932921140919,-1.3055062442109653,1.2680898545148962,-0.25651779053412754,-0.11354939652187893,-0.0045609552366061646,0.9598355876796485,0.5013007447832097,0.40001168222905914,0.27821946202241976,-0.2502971590232727,-0.2502556783140493,-0.20023986204002994,-0.2000066942053599,-0.150165662493364,0.10005285844427755,0,3.670100000003965,1.8551500000000662,-2.864565353047352e-05,-0.03597222604962176,0.9993524727626408,0.0007958113198246621,18.921507866376295,15.292007866376295,3.6295,2.492896334804943
25350,0.3689434469105712,-1.235389664418976,1.2450363111972351,-0.14707747210869307,-0.11256263499936649,0.01409054708905857,0.9825982530428431,0.5004237451840486,0.4000670151056835,0.035218492575509915,-0.2500394217590309,-0.2501532947941182,-0.20020461619492155,-0.20001869861279933,-0.15014564971483213,0.10004830656764395,0,3.735100000004102,1.9526500000001277,-1.8297977246235297e-05,-0.022977970219886654,0.999735654434883,0.0007961164577220815,19.803764930000714,16.558264930000714,3.2455000000000003,2.0202463301629336
26000,0.4705825263060161,-1.1362021319498716,1.2186881501132654,-0.016964498617062885,-0.1134710728507155,0.036833700601967764,0.9927133523393065,0.4670175769810076,0.39997602086649525,-0.20563697806826484,-0.2500911740055383,-0.2502342802213183,-0.20031264941257323,-0.20012716364264005,-0.1501796516437279,0.1000538443798484,0,3.8001000000042393,2.050150000000189,-7.947208647392929e-06,-0.00997983116787357,0.9999498831609666,0.0007962870538329588,21.073257546783292,17.760757546783292,3.3125,2.320369660086566
26650,0.571969988446247,-1.0465942599253373,1.2889341736730784,0.0748788166666331,-0.1297951574623044,0.04785222334840234,0.9875507807877805,0.4781024514686665,0.28850160276571557,-0.300026798081971,-0.2501700649323211,-0.2503687294501318,-0.20045872750794896,-0.200150385037175,-0.15029195485266345,0.10008178214945987,0,3.8651000000043765,2.1476500000002505,2.4049030107963124e-06,0.0030199944518546607,0.9999951227367464,0.000796323079326957,22.50776486067363,19.297764860673627,3.21,0.8153278957992214
