index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_0,obj_qtn_1,obj_qtn_2,obj_qtn_3,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos,obj_joint_10_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_0,obs_qtn_1,obs_qtn_2,obs_qtn_3,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
153,-0.1314009708975592,0.1989629684408357,1.0052441801615306,0.012673018953325198,0.6408420540857488,-0.1272420667317308,0.7569480251375286,0.4193887626690295,0.017751604953108645,0.22193246065490158,0.175260539493883,0.05784145565157106,0.06119342300370277,0.05164578923653322,-0.005026697998751991,0.03790668929031819,-0.06214219477584074,0.002425961850028999,-0.5,0.5,0,0.0,0.0,0.0,1.0,18.08587925247178,16.72958121981006,1.3562980326617202,9.870435228398648
156,-0.13283738840334341,0.19204216213783654,1.008331427428261,0.005253421345090599,0.6396919010628501,-0.1356483254520603,0.7565488781835709,0.41655216083618607,0.02134002081890685,0.2276710349900086,0.1838535620396966,0.06106235711991578,0.06331296759940588,0.05799822321512299,-0.005055747068586509,0.0436236232847482,-0.061285927624991146,0.0021601790464644195,-0.5,0.5,0,0.0,0.0,0.0,1.0,18.027411509755048,16.645424103561908,1.381987406193139,9.392835053233867
159,-0.13459803578928023,0.18481399792518288,1.0113742062198454,-0.0017363340619292813,0.6382293966925298,-0.1439227486524283,0.7562714226796122,0.413899532815414,0.02471191256931403,0.23300544683050117,0.1918378663167074,0.06406128980147936,0.06527833284795985,0.06390269873515907,-0.005085233741107119,0.048931641030137744,-0.06061122592190041,0.0019986875872195615,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.96957497872358,16.561758217997152,1.4078167607264267,9.802660140795759
162,-0.13674528651505832,0.17727064125596906,1.0144311031824593,-0.00838744158374698,0.6364398749642977,-0.15223445954694573,0.7561075358079417,0.4113822515822485,0.02792872498528917,0.2380446300694369,0.19937798665840842,0.06690605337879084,0.06712866570563106,0.06950798546761118,-0.005115837141415021,0.05398466779050347,-0.06010310700902506,0.0019277152561312742,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.911703074866907,16.477688817110383,1.434014257756525,10.291191769950775
165,-0.13932914773997243,0.16941860371038708,1.0175384317773188,-0.014766848963439171,0.6343237027320313,-0.16070067502567045,0.7560361587717286,0.40896463211463485,0.03103547830031065,0.24286743169692668,0.20659276818518846,0.06964427638837162,0.0688938799817306,0.07491515530469095,-0.005147425682569559,0.05888120250805941,-0.05971153730057804,0.001918590624690945,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.853277680477763,16.392517452562128,1.4607602279156353,9.154944436154636
168,-0.1426559456527096,0.16076802972355853,1.0230906213601247,-0.022419588925580783,0.63185341812115,-0.1710760921552421,0.755639855178324,0.4115609458880984,0.030111351389421375,0.247406581243937,0.2151829980514742,0.07279934811788642,0.07109347351788908,0.08124044370488395,-0.005179958400738592,0.06461347655491438,-0.05935283607299891,0.0020526763788953272,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.82901214454905,16.31658420722704,1.5124279373220102,9.293201159102537
171,-0.1461111661616595,0.15142777367031918,1.0296863533778602,-0.029847546924650085,0.6290427013402066,-0.18134650091731325,0.7553329401252427,0.4156765774782983,0.027542616652365296,0.25096487967776193,0.22267957110434217,0.07582693736497813,0.07300409691920401,0.08817738077565007,-0.005210249343827954,0.0710615177719474,-0.0589631799705942,0.0022594492831598733,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.817259692788646,16.249617713777653,1.5676419790109926,9.388445944598505
174,-0.14963248589334852,0.14180600476480346,1.0359483154907012,-0.03654294707724962,0.6259105726854635,-0.1910620793201231,0.7552455560050224,0.41924700542826254,0.02534347678651605,0.2540506863566666,0.22914806666818427,0.07847323973446195,0.07465553455653831,0.09426905101143479,-0.005232913298985091,0.07670947104502314,-0.058097994466820346,0.0022692256401424574,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.800785564660682,16.183928885056332,1.6168566796043504,8.754490096518495
177,-0.15210150430984704,0.13167041789407005,1.0416023332571338,-0.0434410644623367,0.6234591987960172,-0.19912573112725115,0.754824777387471,0.422115512013921,0.02365490040291678,0.2564976712610812,0.23429547856955604,0.0806019173875453,0.07596978487533006,0.09918242191822173,-0.0052429082259630964,0.08120185329873601,-0.0563608638169624,0.001917950067924311,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.77042832386056,16.113762468245906,1.6566658556146545,8.816714699517256
180,-0.15223826865450849,0.1213425216141634,1.0461887480111904,-0.05157888328808182,0.6231397454294215,-0.20417693632205966,0.7532252353307394,0.4241551338398601,0.02242227490136977,0.2582991291309805,0.2380785669310399,0.08268114771402338,0.07668610274732254,0.10528507104212752,-0.005240979442436537,0.08699790827079612,-0.05299675805211005,0.0014162300902101277,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.72904591948551,16.038951805369702,1.6900941141158097,9.632379304654389
183,-0.14903325928527708,0.10981692666854527,1.0528852878927095,-0.06230472725255826,0.625500752428313,-0.20581517799039456,0.7500046947735598,0.42460928077216287,0.022497029696440643,0.2586516201223944,0.23963583273180017,0.08532345856418466,0.07759892987648095,0.1120380223110108,-0.005232647137063072,0.0933838305053892,-0.049622501111845116,0.0010000486609122727,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.688641676661533,15.977688333478783,1.7109533431827495,9.60819244603342
186,-0.14396679052916375,0.09816006382700622,1.058629355770775,-0.07360884999070395,0.628912055578573,-0.20547285136760782,0.7462119477077842,0.42491093967548604,0.02259124097322316,0.2588645906533365,0.2408328669100131,0.08746285558918974,0.07816328161550272,0.1178965426730941,-0.00522934764413248,0.09898865202441197,-0.04642817699512811,0.0006243520938959195,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.64378856922073,15.915228938626532,1.7285596305942015,10.14860494680542
189,-0.13923092895487035,0.08676295293447607,1.064224407232268,-0.08421941178791287,0.6317246029620812,-0.20539474754422277,0.7427274832478894,0.4250401359002581,0.022746048765032348,0.25891607989538157,0.2421367117884194,0.08990559065722929,0.07887993198178284,0.12431788561965351,-0.005240101491288629,0.10512042378477288,-0.042932243479413795,1.0365123565120131e-05,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.605433230351245,15.857807436009303,1.7476257943419435,10.254548220463523
192,-0.13442334977344356,0.0759300805236313,1.071519509644641,-0.09509359565826904,0.6347130401186661,-0.2051786893480849,0.7389169575842093,0.4246417384914374,0.02291240056821002,0.2587122450411055,0.24317206106120667,0.09266186721147243,0.07979374735048275,0.13154514796286487,-0.00525193261695366,0.11199336332663308,-0.03905444537465885,-0.0005967196313797669,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.580773432977114,15.81445666852222,1.7663167644548945,10.051799579270568
195,-0.12991981036693617,0.06693927606925405,1.0793560964397733,-0.10640127375616704,0.6375547748929569,-0.20584394546887513,0.7347318885607614,0.42622086280724464,0.022954316627361863,0.25977503364431576,0.2452628410041043,0.09467572303993295,0.0802586843176175,0.1378020316466638,-0.005238275872993497,0.11801927611892567,-0.03521211211630746,-0.0011020375660729734,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.579444327086016,15.782346831635948,1.7970974954500682,10.022357248257165
198,-0.1256236401056956,0.05843471791997273,1.081783648587353,-0.11496248435132067,0.639957723385746,-0.20499526696243148,0.731583679420001,0.4271849033068185,0.022983765506821078,0.2604267946902179,0.24653214597559428,0.0959006869371391,0.08052861955746866,0.14162612176151523,-0.0052258628258130355,0.12170786418476613,-0.03282563178124475,-0.0013233494169885467,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.544267680849398,15.727894903987677,1.816372776861721,10.283281872374577
201,-0.12165649088994832,0.050253551280142424,1.0803052822027985,-0.12173390967228756,0.6420090319630127,-0.20337715701370915,0.7291385260146632,0.42777322364834364,0.023005480494556488,0.2608307285614809,0.2473257916078512,0.09670139797987196,0.08067668208378123,0.14419302655085317,-0.005215439114785236,0.12419320335228047,-0.031193340115981953,-0.0014104025582953688,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.482060632971432,15.653062724292045,1.8289979086793864,9.601831571148285
204,-0.11620058409176101,0.04120551841612988,1.0838329592905653,-0.13120079123003797,0.6449381937273106,-0.20160654435178268,0.7253936034504982,0.42710243141046195,0.02319702439932657,0.2603927279551255,0.2480172459406099,0.09875730666274941,0.08129854062844502,0.14955038222146483,-0.005202811006684652,0.12931748890697142,-0.028210565030166657,-0.0014412665208283165,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.439021099840474,15.59628466748122,1.8427364323592548,9.515831492891593
207,-0.11016650486540706,0.03214728687975921,1.0873062134956273,-0.1413358906714471,0.6479398077292465,-0.19985792203291972,0.7212870320257945,0.427112772435474,0.023319958411277018,0.26043694320495164,0.24893480640501064,0.10069560407060384,0.08184226604293095,0.15464364433387012,-0.005184224556543811,0.13420753056755744,-0.025262279118904097,-0.001359388110612427,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.398512051272775,15.537531720701189,1.8609803305715875,9.574652034736914
210,-0.10354890484197146,0.02304955140416378,1.090482611526471,-0.15177744748034108,0.6510622299923192,-0.19774087550568142,0.7169240721778195,0.4271023105486194,0.023444138256477016,0.2604713213477095,0.24982221017296768,0.10259968677085912,0.08236759006979348,0.15966002950954067,-0.005164628284393058,0.1390345908939942,-0.022366962524434077,-0.001170092021610642,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.355284311266676,15.475865116988963,1.8794191942777123,9.862702054356312
213,-0.09608534178894464,0.01389195065928656,1.0932830151022104,-0.16279480781758265,0.6544424221240606,-0.19512807264605345,0.7121292031208001,0.42725608720277863,0.02353730377746466,0.26062522149535533,0.250774963206039,0.10438089535562073,0.0830160592178704,0.1641092368959005,-0.005159559263606231,0.1432809414197936,-0.020061605624702564,-0.0013288467520443364,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.308138897614494,15.410166302168676,1.897972595445818,9.986982518103378
216,-0.08735950533988693,0.004565518324672764,1.0952894279573764,-0.17450978312132215,0.6583751228616823,-0.19150310744956547,0.7066930684738418,0.42748263299144074,0.02359524057516723,0.2608226961707046,0.25159393566414034,0.10575974788305186,0.08361960702528405,0.16736138390662145,-0.005161289369395223,0.1463588679103324,-0.01853681271572998,-0.0016081527283960814,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.25020845912507,15.33717307578949,1.9130353833355793,10.044238624320322
219,-0.07756332217581795,-0.004832925154380123,1.0966348232970526,-0.1868765772605018,0.6627552590679522,-0.18706384031481937,0.7005995511673151,0.4276202689093611,0.023646316604009565,0.2609516014603955,0.252235089550935,0.10686985816768868,0.08411116790281625,0.169970276278527,-0.005162889680528344,0.14882824832210306,-0.01731867993011282,-0.0018311983023274593,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.181013688028777,15.256003366850056,1.9250103211787206,10.65747199038028
222,-0.06683734832114101,-0.014186118440998206,1.097404516858082,-0.19992992916179433,0.6674776245002697,-0.18204128213236337,0.693803009374017,0.42771269881757645,0.02369244286176558,0.26104519555223155,0.2527729191185038,0.1078192297697746,0.08453454531529447,0.17219692472922232,-0.00516434827483758,0.150936305825244,-0.016280398921162342,-0.002021123794948249,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.10124890436284,15.166055608738441,1.9351932956243996,10.041409427032981
225,-0.0552498146245125,-0.0234001499654241,1.0977002604765262,-0.2137154487981825,0.6724771552160721,-0.17657641359777396,0.6862368052053448,0.4277729445374799,0.023736835943723104,0.2611147064017457,0.25325443103040657,0.10868688142722996,0.0849240321614006,0.17422833499842294,-0.005165762259271673,0.15285988486918234,-0.015335014089206045,-0.002193933950481189,-0.5,0.5,0,0.0,0.0,0.0,1.0,17.011711620104315,15.067286250858444,1.9444253692458708,10.294638231098464
228,-0.04635340713588323,-0.033254305481170525,1.1085961491836116,-0.22762755515497388,0.6737426977970217,-0.17718150261501497,0.6803404944808489,0.4266952179494985,0.02399276900124471,0.260438015466906,0.2542005569706015,0.11132758395337629,0.08615608573954747,0.18039656991945754,-0.0051772373595054995,0.15869523479644712,-0.012627295893359525,-0.002696395705807813,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.972684025383877,15.008545675221175,1.9641383501627023,10.123967745615861
231,-0.03900538721756889,-0.04319509729853319,1.1207175556239104,-0.24074898531223363,0.6732734565951802,-0.18020591682007955,0.67547657713539,0.4270967864610112,0.02407313251893944,0.26079185754663786,0.2554237107579033,0.11334194543692903,0.0870564704863618,0.18512050832114446,-0.00517878301561839,0.16317981255757516,-0.010348133242562483,-0.0031067800499142172,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.942224294673082,14.953669890131373,1.9885544045417098,10.523904878934246
234,-0.03257857139123448,-0.053211849752048374,1.1316682551284785,-0.25241858943752715,0.6721861985474468,-0.1835639420016203,0.6713827890149757,0.427319158249748,0.02413671534554151,0.2610008315684392,0.25626852640894665,0.1147713891395566,0.08770581487880649,0.1884544208423485,-0.00518012149225916,0.16634556593842803,-0.008747546476857175,-0.003394534129366539,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.89665318430072,14.890929136284974,2.0057240480157468,10.95397863599958
237,-0.027008865711350787,-0.06319616460727868,1.1419115117561758,-0.2630675454040836,0.6705078440694353,-0.18745693016060838,0.6678881619935997,0.42742290683510414,0.024191203253903067,0.26111458212378963,0.2568807058012275,0.11585101035219193,0.08819942746396703,0.19097152909942502,-0.005181381285537347,0.16873702809426858,-0.0075411848920703,-0.003611033545130247,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.83840695934336,14.819988266648458,2.018418692694901,10.782764899076309
240,-0.022254818800514,-0.07305449327511286,1.1517098423864573,-0.2729565200771934,0.6682435398673757,-0.1919951052928481,0.6648933667261661,0.42745704265640744,0.02423977328946423,0.26117202995319744,0.2573522432822413,0.11671743725968381,0.0885971869252521,0.1929927294104001,-0.005182555882091158,0.17065830168384932,-0.006574047846496866,-0.003784353881791208,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.7689976027953,14.74062077362904,2.0283768291662585,10.911752686433033
243,-0.021298157808225134,-0.08362406395561714,1.1640453748639035,-0.279296059294581,0.6637567487042723,-0.19899759402385583,0.6646959059485534,0.42610314995874893,0.024289461506255258,0.2604023755355295,0.25602861222759976,0.11701251364104234,0.08842347063775172,0.19560129624072992,-0.005175527738249288,0.17327572504506727,-0.004631159946594533,-0.00410622872893926,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.702209681314482,14.675339695603821,2.026869985710661,10.612914664315216
246,-0.02156223856195054,-0.0937070737342055,1.1760998184478335,-0.2854588892792595,0.65821547386904,-0.20745917187405022,0.665000980823442,0.42590263765729947,0.024301458470418157,0.26033602866195804,0.2557785355708247,0.11728672285782037,0.08844927296368829,0.1967939098542526,-0.005178651052963857,0.17445325047982876,-0.003851263384565559,-0.004236968887819476,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.632037458585586,14.602127678123356,2.0299097804622286,10.929814904357308
249,-0.02287377134168529,-0.10348625857787938,1.1873138837225279,-0.2908027279548487,0.6520421746941424,-0.21640839356704647,0.6659145463405062,0.42562120615838417,0.024312902995984185,0.260184884116253,0.25550016553484944,0.11739122871305152,0.08842179918907073,0.1974830199700975,-0.005178034172998866,0.17514183983141712,-0.0033538862617081625,-0.004319269677035873,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.548880980206388,14.51862560039206,2.0302553798143284,11.61638157207631
252,-0.025217491000450443,-0.11286655766959303,1.1978604406646158,-0.295485477166516,0.6451786703960338,-0.2259101317521307,0.6673810219218232,0.42528316034961644,0.024324726240015686,0.2599800692639966,0.25519756311312725,0.11740572201957836,0.08836295186488824,0.197927174858241,-0.0051754639017851855,0.1755936256337121,-0.0029877687891315544,-0.0043788863246294225,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.454007099588384,14.424866194652623,2.029140904935762,11.188111691021994
255,-0.029022160887085688,-0.12184948718814256,1.2094027642508702,-0.2995136539016588,0.6379709759654087,-0.23522669192584064,0.6692929167097519,0.42261217518367994,0.024454362080497876,0.25846316730679253,0.2529427862505676,0.11822401852133148,0.08746219266842331,0.20550386415258826,-0.005260410996569832,0.1833378264330863,0.0037681311077989907,-0.004696061463653602,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.36865783448355,14.33107082137141,2.037587013112141,10.974472683113522
258,-0.028733497808593432,-0.12859131685156708,1.2267546226921024,-0.3102211336338219,0.6332777592684904,-0.24303732635969383,0.6660743095621974,0.42195118107334734,0.024507781861654594,0.2585197664077594,0.2514197701536811,0.12043992368990898,0.08739799425030846,0.21443146561434226,-0.005386697484008129,0.19227626291713434,0.01058228301749141,-0.0050620438536948245,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.34273507001538,14.272986940592636,2.069748129422743,10.978946754974007
261,-0.03013456686003434,-0.13449830015910963,1.2440548441516508,-0.3200785830217628,0.6281135744961824,-0.2516209048653651,0.6631062949928497,0.42145844312385755,0.024629531776910865,0.2588866835985743,0.2499819724088926,0.12357700307651742,0.08748438822600518,0.2264482823089213,-0.005373734282682956,0.20426412630626878,0.019626072885056696,-0.0052694832974889225,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.348151183416604,14.227569115765238,2.120582067651368,10.582263773258742
264,-0.029625797250822244,-0.1409598892099873,1.2578537640864398,-0.3303420208292772,0.6241507236715765,-0.25831423035447293,0.6592296882051453,0.4224237816491199,0.02463878224473846,0.25996395918859805,0.25013778086793276,0.12572893055743334,0.08823062265478003,0.23219812855623637,-0.005414199237420529,0.20987992678571427,0.02292097085383157,-0.005813367828155615,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.330521978317247,14.17379432123063,2.1567276570866167,10.99863569346488
267,-0.029745146735445774,-0.1483188297016489,1.27039324256517,-0.33839733730077187,0.620061130699887,-0.26418255551757835,0.6566726838106843,0.4221464480462787,0.02466550368165096,0.26005573839548685,0.24932622217127884,0.12681057526314424,0.08853636518032429,0.23583971837117293,-0.005431326497146259,0.21347300980549436,0.02521271950187125,-0.006187665566985341,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.29085232322902,14.118738627345648,2.1721136958833727,11.566054088394633
270,-0.03303956455245964,-0.15710872919856253,1.2828414051471737,-0.34308580641881703,0.6147668425195726,-0.2706859768731188,0.6565690829583056,0.4212298284702819,0.024698366594068384,0.259444148266901,0.2485367285830362,0.12658534041401656,0.08822261393703364,0.23640188945740706,-0.005433685393527115,0.2141369408111529,0.026171212727719006,-0.006266984392099007,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.245296759412568,14.078158547348636,2.1671382120639318,11.438454148968763
273,-0.03357944512339691,-0.16626636976268017,1.2966300683335592,-0.34787183040175623,0.6109617441895718,-0.2744898560014147,0.6560230603432249,0.41880719966797375,0.024735247762175394,0.2578595476280932,0.24624009755537943,0.12335247426236473,0.08690834480230178,0.2403094865543698,-0.005145310573787493,0.2184530097452943,0.032346448048461186,-0.006433162089576185,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.22433482935186,14.061882591766446,2.162452237585414,11.28065822148379
276,-0.03276791156066391,-0.17431382976471102,1.3113252252320207,-0.3546223336511302,0.6070306438349384,-0.2787740749172066,0.6542490451465881,0.4178450810292708,0.02478709090808185,0.25727036510738394,0.24539564218582766,0.12229946553795017,0.08619040035647296,0.24304412414320437,-0.00524508070852134,0.22132478943311468,0.035408192137970175,-0.006531155895839257,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.21881324341886,14.05190857539683,2.1669046680220303,11.512089993985047
279,-0.03121303436747309,-0.1814038151428267,1.326263031035561,-0.36219537269980295,0.6035950154761206,-0.2826980139943132,0.6515899033678343,0.4169723597484618,0.02488685456479865,0.25680814426198495,0.24485457797927312,0.12185936966329428,0.08556886076354593,0.24747771577966274,-0.005273760685266963,0.2258738249310608,0.03970945064104113,-0.0065681323803190835,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.230427790329834,14.048061662681933,2.182366127647901,11.569406024159083
282,-0.02971020017024998,-0.18826222899553066,1.3388639044882933,-0.37010897987363334,0.5998622305976681,-0.28704926033378725,0.6486812541311135,0.41743729011651054,0.024916756556392923,0.2571324714147199,0.24549511966074017,0.12241863797265387,0.08584029942916714,0.2490173446495866,-0.005273760685266963,0.22738055607708538,0.040604343477087294,-0.006710625866400469,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.221467426941746,14.02622897455123,2.1952384523905155,11.154829080141695
285,-0.02819421657798336,-0.19537139409517762,1.3488557281795508,-0.3773606146088327,0.5964521245323916,-0.290739199018449,0.6459988760338142,0.4176492048651014,0.024929284761482196,0.257278538055829,0.24577953614212905,0.12265845213535631,0.08596145586323596,0.24966196396346985,-0.005273760685266963,0.22801035697215277,0.04097122916082016,-0.006769137202708553,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.185912151059014,13.985118569090154,2.2007935819688615,10.999178161118778
288,-0.025996729425852513,-0.20342553410018857,1.357213365280391,-0.38372697189554705,0.5942247781394145,-0.2926633042645961,0.643427318678626,0.41670433623517694,0.024935707599339836,0.2566451489379444,0.24482872045908677,0.12124602135603468,0.08548098826543409,0.25029010190326895,-0.005020287394299073,0.22878851698914096,0.042833493208797424,-0.006825060961697488,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.132965643322905,13.938087949647127,2.1948776936757763,12.073269955061072
291,-0.02577139986946773,-0.21335221785287584,1.3664677064511441,-0.3876844255938282,0.5912815687765867,-0.2946996311718734,0.6428366977423146,0.41531945550067495,0.024963884269871905,0.255652654062639,0.24351631789558636,0.11829472561547036,0.08219345762160209,0.25108371954235426,-0.0047934523779989795,0.22990880504353298,0.046222367924229846,-0.006939014372193968,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.096946911618296,13.913796631175321,2.1831502804429763,11.17505572479108
294,-0.02440243022338354,-0.2235284402758496,1.377214653521116,-0.39189114608679093,0.588765533689974,-0.2960996726703198,0.6419512908329347,0.41384207912201176,0.024959393954170694,0.25466209287328884,0.24210892266273373,0.11646646425729588,0.07870830853028214,0.2501530564013402,-0.004826110641498739,0.2291488507513956,0.04791890797130922,-0.0070572254874415605,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.07429075145012,13.911429502196718,2.162861249253405,10.759664836287754
297,-0.024421936741787567,-0.23272085772905582,1.3889912320858449,-0.39592898375742713,0.585038906143108,-0.29885524853536594,0.6416036615719638,0.41246354341915004,0.02502266674655334,0.2538402580633245,0.2410106563202689,0.11550638888948993,0.07578113325139411,0.2523093894479356,-0.0048247078884804066,0.23154871912603475,0.052147047751030504,-0.007113073579975659,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.078200342204923,13.916071076458241,2.162129265746683,11.418829909965744
300,-0.022258934546831723,-0.24109428584562892,1.4004490281751867,-0.40195465968050725,0.5822562606454703,-0.30104732111170485,0.6393595302736542,0.4121436324448407,0.02503469470715098,0.25365579232417657,0.24075929999037204,0.11535376829191166,0.07542505635699734,0.2527435484636862,-0.004825597301781802,0.23203168264780424,0.052854795674622465,-0.0072163172641254,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.082798862090772,13.920909680624089,2.1618891814666843,11.169482642392413
303,-0.021684572024060194,-0.2504377524527698,1.410776631866912,-0.40596664819463574,0.578696757482125,-0.30343339820101106,0.6389282559798669,0.41158141211418287,0.025024372445069148,0.25325721001765655,0.24011291720757252,0.11444855997170521,0.0738795891782405,0.2518937410646459,-0.004834722194775521,0.2312323883726612,0.053208274109354074,-0.00726120077915772,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.07376320194318,13.922754870663203,2.1510083312799755,11.24019216468292
306,-0.019558020417518352,-0.26130658135955864,1.419586220297769,-0.4091421627530551,0.5765127633327071,-0.3039121049816317,0.6386494788362959,0.41139666069405656,0.02492237476624541,0.2529854751456752,0.2389512465814955,0.11355989031579963,0.07192149849489758,0.24574256020626534,-0.005259853105286628,0.225652007438806,0.05164607713168295,-0.007029497859204493,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.05341150177663,13.93796716056734,2.11544434120929,11.676851276610886
309,-0.01727979756990666,-0.27170800205204204,1.4287256533988768,-0.41209126996034673,0.5744530146943384,-0.30416524605185197,0.6384888583407475,0.4106003767440256,0.024816248039931776,0.2523594293441138,0.23735545919822648,0.11251235253531895,0.07017658433697722,0.23980365758074512,-0.005473879591777309,0.22012943707066587,0.0499131598648893,-0.006773060788794953,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.031194505039167,13.954468914571553,2.076725590467616,11.785425249966988
312,-0.01491395600295579,-0.28140229405148715,1.4383579426159259,-0.41518593864825903,0.572255186463921,-0.3046032273988918,0.638248785170866,0.40981422919131727,0.02471404282460824,0.25174560424617115,0.23577526873981328,0.11151408452029017,0.06842079838008029,0.2339496960434463,-0.0056667767497373634,0.21466496272532185,0.04823280474066637,-0.0065206041828300395,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.01135204611601,13.972073794836742,2.039278251279268,11.24060325490126
315,-0.012476112697445252,-0.29039369838084256,1.4484373653943075,-0.41841150499637125,0.5699285944526881,-0.30520828765583896,0.6379350365499967,0.4090367142227636,0.024614937585106952,0.25114178755999333,0.2342042872037941,0.11055540187673031,0.06664893476433277,0.2281375191018522,-0.005842158033509722,0.2092253461664413,0.04658606820299933,-0.006269283910742321,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.993401835140737,13.990546728592953,2.002855106547784,11.687380736408816
318,-0.010259342380611358,-0.2984906550037725,1.4589030305505568,-0.4217727436884444,0.5674609204516526,-0.3060823735480065,0.6375024996381611,0.40814010996163314,0.024563743955223934,0.2505292600843185,0.23284816808784414,0.10980758234526292,0.06527955106006503,0.2253346465255166,-0.005933491551205177,0.2073049659221118,0.047994425694129754,-0.006183431648201352,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.99967799433485,14.016618048278044,1.9830599460568052,11.048240628601
321,-0.007946246279258733,-0.30624385368526014,1.4689404336873155,-0.4253419001084203,0.5648157495656075,-0.3071891325787629,0.6369476225564444,0.4077784302130658,0.024504800770188538,0.25023013153561696,0.2319806873074392,0.10929076265496562,0.06417686569822302,0.22181224376564673,-0.006014522038880801,0.20402182288103757,0.04710389214277559,-0.006045203851136964,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.001532102273046,14.03906158413133,1.9624705181417155,11.227763498851598
324,-0.005494754960592593,-0.313912421911333,1.4784453031020417,-0.4286700599474262,0.5623166968463963,-0.3080364599347167,0.6365182255861302,0.4073164917470389,0.024438243680742423,0.24986015444132628,0.230919824340882,0.10870376658889051,0.06281683270547034,0.21766331429820454,-0.0061166631473732165,0.20011644756782337,0.046013508089559306,-0.005873991426556646,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.996243024543197,14.058075280320042,1.9381677442231562,11.52405028222346
327,-0.0028918104578418897,-0.32130021047573937,1.4876618155103498,-0.43181420148820754,0.5599241573334075,-0.30863074816610125,0.6362141893372136,0.4066615636054074,0.024371199539498088,0.24937240301504454,0.2296281946289148,0.10802786909611778,0.06122252162578891,0.21350030111580606,-0.006205135644944192,0.19649049635615587,0.04591517108227008,-0.005762848692972342,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.989335037805029,14.075973466332718,1.9133615714723111,11.239233736064895
