index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obs_pos_x,obs_pos_y,obs_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
10400,-0.0985704377378985,-1.4542138927284227,1.3759556084626057,-0.37127080253600075,-0.0558711529595394,-0.05462786906691345,0.925230890844255,0.500636421018694,0.40000452784547225,-0.0068052933555054615,-0.011126346348989596,-0.029885070300592866,0.20001746598948883,-0.07615999602765025,-0.150020391393212,0.0978219227170773,0,4.959900000002424,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.04754262589702,13.59754262589702,2.4500000000000006,0.8844048030314973
11050,-0.0977071676264572,-1.4538782167628814,1.37955927778266,-0.37198843281951477,-0.051906622857239196,-0.05356631750133866,0.925235622953085,0.5004912932249342,0.4000060320237296,-0.007790586363692246,-0.011049090764126175,-0.004709438799709086,0.2000043552721504,-0.10417773561973326,-0.15002198478122028,0.09743078853328395,0,4.8949000000025755,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.1748217898791,13.711321789879099,2.4635000000000002,1.8101631774982998
11700,-0.09782614725513047,-1.4530840642972538,1.3793306836680388,-0.37173251448197475,-0.051103749723743694,-0.053873102911543166,0.92536535121203,0.500419675376814,0.40000640946790694,-0.008747717407266674,-0.011037241614020423,0.021638923197566974,0.20000668452210948,-0.14824354601112147,-0.15000672652665942,0.09652371063078681,0,4.829900000002727,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.268538134802,13.740538134802,2.528,2.1346179307395445
12350,-0.09651990963755597,-1.4504142960407262,1.3731246604726055,-0.36947369594859003,-0.05258630908439188,-0.05540657982705319,0.9260960959915758,0.5008475404730093,0.40008617177184896,-0.01293248134359978,-0.011181871386722868,0.04827010814314061,0.19859955533388254,-0.2000359128188865,-0.15000654393873905,0.09606085254103436,0,4.7649000000028785,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.45400547022543,13.82800547022543,2.626000000000001,1.9627085098351955
13000,-0.09987276592781764,-1.4521993171985208,1.3780164921696085,-0.3722197494228454,-0.052486694926283765,-0.0575725728863036,0.9248691820179546,0.501075152912458,0.4000085660157297,-0.00413572916442743,-0.009770857529573096,0.07384304137877017,0.16715349340921407,-0.2000459228113806,-0.15000927738296702,0.09638283006270133,0,4.69990000000303,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.466252916402507,13.884252916402508,2.5820000000000003,1.7204738147514256
13650,-0.10351740316015447,-1.4521862412750577,1.3727164772234364,-0.37230070680728294,-0.06122399561564949,-0.064506879298994,0.9238412572486453,0.5008651515817919,0.40004059792884505,-0.00033618093590506964,-0.010352989222708919,0.21153688581082908,-0.045567649913060455,-0.20005256145170328,-0.15000325253714888,0.09623469762217914,0,4.6349000000031815,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.516002711051954,13.870002711051953,2.6460000000000004,1.7382415085875849
14300,-0.10223531146572117,-1.451757807408414,1.3737254501385658,-0.3724118060893429,-0.059763563413733956,-0.06405135760938062,0.9239237992181831,0.5007974621920407,0.40002964320583384,-0.0009670501055238537,0.006686301332814307,0.25000402917029374,-0.12288774883221168,-0.20000534954815338,-0.15003113321997116,0.09681175111072256,0,4.569900000003333,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.793887075317144,13.996387075317145,2.7975000000000003,0.665887366194422
14950,-0.09982590645301172,-1.4516548961611688,1.3778574140146056,-0.37326062163418844,-0.055503395495965994,-0.06217622987605539,0.9239751067339842,0.5006942458560129,0.40001318887661036,0.000945425424541769,0.027501078719191763,0.25000765768379957,-0.1528723104212015,-0.20001165919394007,-0.15003021385506063,0.09723015656200559,0,4.5049000000034845,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.90091072166771,14.05891072166771,2.842,1.5915669816419324
15600,-0.0931320852530626,-1.4518960599415525,1.3831525370885414,-0.3742497555431056,-0.05029452421690611,-0.058316659225430084,0.9241248555073637,0.500636412802949,0.40002383183431184,0.003435460220756734,0.04417884054787031,0.2500149406047148,-0.17795133156895906,-0.2000236720464254,-0.15002231261424753,0.09723402932845975,0,4.439900000003636,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.953166667382003,14.058166667382002,2.895,1.7767094585252394
16250,-0.08647289037501801,-1.4515344599384357,1.3862656515728176,-0.37465601183679187,-0.04597021124877525,-0.055016936744595436,0.9243877699015353,0.5010131748080833,0.4000758459570332,0.010512501560569307,0.058017208836535945,0.2398374697987991,-0.2002366561881169,-0.20008721866068724,-0.15013254749321225,0.09774668790809352,0,4.374900000003787,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.120980437987303,14.201980437987302,2.919,1.346137483020069
16900,-0.08149847652636118,-1.4518364078545551,1.3912950316429578,-0.37568704978432416,-0.041225072944232964,-0.051902697796697456,0.9243732168050511,0.5008439866647213,0.40005652233797684,0.030902690919330032,0.06186467817874565,0.20830416640300908,-0.20018666493643417,-0.20004507840379052,-0.15008468869896327,0.09888449772523737,0,4.309900000003939,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.128093333168525,14.272593333168526,2.8555,1.4506938648643484
17550,-0.0758676413505103,-1.4515423301288013,1.3931170390211378,-0.37585322382167247,-0.03882254910956849,-0.04977650120620012,0.9245266160317723,0.5008756627372071,0.40001470972567893,0.05610122665221255,0.06428967752111879,0.1659011094852364,-0.2001254818027718,-0.20001472275737472,-0.15006933292934535,0.09963465803058352,0,4.24490000000409,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.188207875927368,14.395207875927367,2.7929999999999997,1.3787611612744683
18200,-0.06902311750930538,-1.4499014538904424,1.3889649766375538,-0.3742075014048923,-0.04088040914939282,-0.04975905772052179,0.9251062502301298,0.5006700785616396,0.4000149548826628,0.07351157704442222,0.0677013122458407,0.1265417592436167,-0.2001125052732431,-0.19999523278661466,-0.15004795013206024,0.10001528468390498,0,4.179900000004242,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.14888451026992,14.402884510269919,2.7460000000000004,1.6095565473238729
18850,-0.05588027548355912,-1.4445533665650079,1.371803027499075,-0.3680738323547059,-0.04999354792600284,-0.05193863536120991,0.9269976684211809,0.5005482049279929,0.4000573648334829,0.09528556599195567,0.07189850150660916,0.058239450398647905,-0.2001407350333155,-0.20000237988812852,-0.15005373862723623,0.10001630209373723,0,4.114900000004393,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.141974315675462,14.43697431567546,2.705,1.9709986613720432
19500,0.005853898092470252,-1.4356850563375896,1.3582634908190925,-0.3567817931369802,-0.060032780714099995,-0.04193567479022884,0.9313131677935097,0.5000193234352599,0.38302464725131447,0.11837614882660119,0.09449553198330658,-0.041658403939588036,-0.20000697568602083,-0.20000020940125973,-0.15000111128469248,0.10000004477269286,0,4.049900000004545,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,16.97365863822734,14.318658638227342,2.6550000000000002,1.9365331918422939
20150,0.018543160191242844,-1.4233106298683607,1.3444259011503368,-0.34983924099310443,-0.0777799401785155,-0.048038518911524934,0.9323385045507786,0.5000330645435977,0.3877987050487212,0.15037816141952715,0.09484568752321314,-0.1411990769325215,-0.20000608490602167,-0.19930739999093722,-0.14855974905329042,0.09969355927606992,0,3.9849000000046293,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.21348607100552,14.389486071005518,2.824,2.356618848458311
20800,0.020236256482986492,-1.419971740469134,1.3482500882602397,-0.3530321980881737,-0.0761604040585705,-0.04752038508644451,0.9312946220009561,0.5000370989128874,0.39498661566247517,0.1556941238794568,0.09688960310095336,-0.15294350207756824,-0.20000648129799684,-0.19937449544180216,-0.14652885098063917,0.09912437959034424,0,3.919900000004492,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.29177453738984,14.428274537389843,2.8634999999999997,2.7826329405626886
21450,0.07737519954979959,-1.3978735143672534,1.3507110284362092,-0.3555452382537942,-0.0849428451906512,-0.03940338031532267,0.9299568109464524,0.5001508064513139,0.38196719869851575,0.1942595301442229,0.13980380534692308,-0.25008587209174593,-0.20014636121059426,-0.2000154085956799,-0.15011901662656046,0.0986415893022177,0,3.854900000004355,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.427982855688054,14.302482855688055,3.1254999999999997,2.137787023756058
22100,0.09799542732157333,-1.3923678305072933,1.3455742905860975,-0.3525923827650462,-0.09319389354040689,-0.03952644677798471,0.9302855313439813,0.5005234734902052,0.4000675892136207,0.21573253995917863,0.07032641088232132,-0.25012744561679334,-0.2001983516698579,-0.20002454370871733,-0.15016219369837744,0.09752443994294997,0,3.789900000004218,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.59865290060757,14.407152900607567,3.1915000000000004,1.9633608806170706
22750,0.10561617503083869,-1.3892542319583947,1.3409017017630518,-0.3492670055302649,-0.09855767834152497,-0.03993115428407353,0.9309696266825207,0.5003609705886665,0.4000554134405741,0.2416570355115348,0.02306277032916557,-0.25005905382767674,-0.20009820650829507,-0.20000642301126625,-0.1500804758565155,0.09697569744844477,0,3.7249000000040806,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.5398810911297,14.324881091129699,3.215,1.9131630580170693
23400,0.12046272144763015,-1.38344964938132,1.3341366990861014,-0.34425784160232137,-0.10570828990685135,-0.03930730472104128,0.9320768378925888,0.5004718274643769,0.40004554986624735,0.2702460727990579,-0.03467903403479616,-0.2501123372225624,-0.2001748930562594,-0.2000070375993778,-0.1501439490060117,0.0955082761231542,0,3.6599000000039434,1.75,-3.9799747470500266e-05,-0.04997915342387482,0.9987499437230536,0.0007953315097043137,17.655216488697935,14.361216488697934,3.2940000000000005,2.358613406837449
24050,0.13882905353713088,-1.3777328007447738,1.3324778474079486,-0.34237933652782243,-0.10742851195978528,-0.036345668165689626,0.9326920698400217,0.500053928496592,0.4000543186395463,0.2743932989677883,-0.04097513815919811,-0.250035188745752,-0.2000107943358953,-0.19944479254396993,-0.13383186985522155,0.10000183400967788,0,3.605100000003828,1.7576500000000048,-3.8988488767443755e-05,-0.0489604026587709,0.9988004029010306,0.000795371691708279,17.6106362244902,14.341136224490201,3.2695000000000003,3.0650145762189425
24700,0.2982836381091417,-1.3061758060392255,1.269464031622953,-0.2573866449314243,-0.11337063851779104,-0.004561539355004941,0.959624096035383,0.5012601229028696,0.40015061213060477,0.280169546064795,-0.25029792564558384,-0.2502656877972457,-0.20024231998206132,-0.2000069584733148,-0.15016819566777986,0.10005389314152745,0,3.670100000003965,1.8551500000000662,-2.864565353047352e-05,-0.03597222604962176,0.9993524727626408,0.0007958113198246621,18.906254117347565,15.276754117347567,3.6295,1.5593696768350256
25350,0.3690052490405681,-1.2357962020207007,1.24528435403258,-0.14731376769337,-0.11252757607163114,0.014107787548485741,0.9825666230856378,0.500513685624675,0.4000223707698722,0.035775603307984405,-0.2500548183085619,-0.25016458511938705,-0.20020793386358232,-0.20001767764244924,-0.15014731701556924,0.10004892823929123,0,3.735100000004102,1.9526500000001277,-1.8297977246235297e-05,-0.022977970219886654,0.999735654434883,0.0007961164577220815,19.798562355967196,16.553062355967196,3.2455000000000003,1.7366584145132613
26000,0.4707977982085426,-1.136095409493171,1.2186196240667153,-0.017198935559136354,-0.11353270008368241,0.03680697086887927,0.9927032635802094,0.46773832496663986,0.3999779912196353,-0.20586640508658627,-0.2500904414213106,-0.2502332495670943,-0.20031380670067747,-0.20016149324648977,-0.15018228852660653,0.10005416953005908,0,3.8001000000042393,2.050150000000189,-7.947208647392929e-06,-0.00997983116787357,0.9999498831609666,0.0007962870538329588,21.06514094057231,17.75264094057231,3.3125,2.3223865845715217
26650,0.5723338051785021,-1.0464276165121857,1.2889341500401155,0.07477610217648006,-0.1298465950730651,0.047898676590499914,0.9875495496794593,0.4786674117121103,0.28813551381320146,-0.3000310445990403,-0.25016244807576293,-0.2503478466721027,-0.2004347815889708,-0.20031574175431976,-0.15027455977003512,0.10007943569815705,0,3.8651000000043765,2.1476500000002505,2.4049030107963124e-06,0.0030199944518546607,0.9999951227367464,0.000796323079326957,22.50425959183647,19.294259591836468,3.21,2.3355942192871666
27300,0.5970950626864258,-0.9399086781758094,1.353581277292528,0.2148638607082596,-0.11639865841976936,0.06757810485959151,0.9673252159554229,0.4808193474740069,-0.013449745330795926,-0.3000232840516431,-0.25016706546611733,-0.25031622835822337,-0.20034885922288057,-0.2000280728820904,-0.1502187175215944,0.10006879850057213,0,3.9301000000045136,2.245150000000312,1.275660824610036e-05,0.01601930969970807,0.9998713655168422,0.0007962245281158538,23.625838808961273,20.835838808961274,2.79,0.6264841983638441
27950,0.5940336240187071,-0.7639233190416874,1.451776704813309,0.3703405759419433,-0.09492027591824267,0.08649448673408033,0.9199764686094979,0.4787583359140522,-0.3626343653189229,-0.3000971020831042,-0.2501846261668353,-0.25042437458365113,-0.2004429119532949,-0.20002328002726505,-0.15027196696795214,0.10008047269139844,0,3.995100000004651,2.3426500000003734,2.3106157644972267e-05,0.02901591772234909,0.9995786324159294,0.000795991416854569,25.93975881916464,22.50225881916464,3.4375,0.0
28000,0.5938534508493376,-0.7594799854558579,1.4668979210895225,0.37163367549577747,-0.09466135868788035,0.08668728879437208,0.9194634045846223,0.47830253497754166,-0.36650917293253443,-0.30009363369308795,-0.25019140270108614,-0.25042123066249816,-0.20047179855939998,-0.20001222995881243,-0.15029489194840726,0.1000850680156041,0,4.000100000004661,2.350150000000378,2.3902137376083713e-05,0.030015481680210895,0.9995491167137684,0.0007959679127050997,26.05203308799131,22.578033087991308,3.474,inf
28500,0.591517131077885,-0.7173239378813125,1.6252212531223391,0.3788979312989321,-0.09169261613100178,0.08861522224737839,0.916611239397865,0.47344648033954984,-0.39531205444973533,-0.300076288313471,-0.2502318647772415,-0.25043076170142375,-0.20047442631695078,-0.20007291727821863,-0.15027989225329838,0.10008568061988402,0,4.050100000004544,2.4251500000004254,3.1860488745569295e-05,0.04000930549508407,0.9991989898601633,0.0007956890972510255,27.43301698697261,23.891016986972613,3.542,0.0
29000,0.5883074692056414,-0.6788661402788783,1.7915039813812061,0.3769147836515899,-0.08905366969624694,0.08988885509704764,0.9175645391512517,0.46305939198907325,-0.39999969455747625,-0.30014880689468365,-0.25023139976869674,-0.25039829272254643,-0.20041761783510106,-0.20040376395419138,-0.1502665141079103,0.10007753667900081,0,4.100100000004428,2.5001500000004726,3.981565409273064e-05,0.04999912841274873,0.9987489439402353,0.0007953307135502982,28.841185748762808,25.345685748762808,3.4955,0.0
29500,0.5851696083992947,-0.6352231933827223,1.9628731902739882,0.3724391844000136,-0.08671987266066307,0.09130268761852653,0.9194740544696217,0.4508699008065068,-0.400006517965054,-0.3001728041145744,-0.2502479806244246,-0.25042927279054644,-0.20047132406942006,-0.20031145739148404,-0.15030571864994938,0.10008606206442773,0,4.150100000004311,2.57515000000052,4.776683790766231e-05,0.0599839514592379,0.9981990239582013,0.0007948927974409893,30.22401221698606,26.774012216986062,3.45,0.0
30000,0.5891096521723239,-0.5828720251393436,2.131588927686823,0.3687480668514819,-0.08715040577731051,0.09309273756095103,0.9207406867188791,0.43801361057125765,-0.40002093934988286,-0.3001995596613788,-0.25023825000096045,-0.2504230745917747,-0.20050217777917811,-0.20001362220935257,-0.15030667440296855,0.10009193833220072,0,4.200100000004195,2.650150000000567,5.5713245078610855e-05,0.06996277616057021,0.9975492849056009,0.0007943753927143446,31.594664486642447,28.189164486642447,3.4055,0.0
30500,0.6174891924593624,-0.5263891889551235,2.3055311747349356,0.3649215119811039,-0.09345837010817688,0.09761663788599437,0.9211779497784252,0.4239898368019636,-0.4000181801164249,-0.30022566981767934,-0.25023894804067365,-0.2504187537760317,-0.20052591961781424,-0.20002937265125295,-0.15031397325890272,0.10009179913769654,0,4.250100000004078,2.7251500000006144,6.365408097147976e-05,0.07993460464258943,0.9967997917557982,0.0007937785511104055,32.820069223083195,29.500569223083193,3.3194999999999997,0.0
31000,0.618230732164534,-0.4711506069322922,2.4807249013301536,0.35940291354012727,-0.09361282002310516,0.0992590396364853,0.9231542821850701,0.4115015463327407,-0.399994458824881,-0.3001941408820158,-0.2502618198013259,-0.250405174925111,-0.2003609727245856,-0.20040315389243557,-0.15016278914076484,0.10006609295067151,0,4.300100000003962,2.8001500000006616,7.158855150929642e-05,0.08989843973075635,0.9959506194574836,0.0007931023323128355,34.19881758766426,30.920817587664256,3.2779999999999996,0.0
31500,0.6154345386902869,-0.40470736834493065,2.662107420635405,0.3525869228045855,-0.09249610679752841,0.10142971920592084,0.9256559534493912,0.3975930204069392,-0.40021178674760804,-0.3002194256285925,-0.2502762214055151,-0.25050810293759973,-0.20048691465784033,-0.2000056844359085,-0.1503095128744368,0.10006771510909501,0,4.350100000003845,2.875150000000709,7.951586325161907e-05,0.09985328504986532,0.9950018529271794,0.0007923468039429505,35.59829927576506,32.36079927576506,3.2375000000000003,0.0
32000,0.6205979275470932,-0.34594731106173177,2.8435073730742717,0.3454361672991481,-0.09133823008580746,0.10449420258083879,0.9281229140978374,0.38454271706685633,-0.40000883171908935,-0.30021794706000693,-0.2502767728057342,-0.2504411235881055,-0.2002531848164509,-0.20018428632400254,-0.15014647294688635,0.10004006728220073,0,4.400100000003729,2.950150000000756,8.743522347387954e-05,0.10979814512368007,0.9939535870407477,0.0007915120415529579,36.81565374013948,33.65615374013948,3.1595000000000004,0.0
32500,0.6211704603739298,-0.29521319469236085,3.0120087971851395,0.3414163251606687,-0.08967863499160542,0.10599917687213667,0.9296003495278261,0.3729631561731444,-0.400007662797153,-0.30023912805114256,-0.2502946395310118,-0.25041607758828194,-0.20020066494428365,-0.20016779166089288,-0.15013375995048223,0.1000335184387257,0,4.450100000003612,3.0251500000008034,9.534584024665508e-05,0.1197320254744806,0.9928059266239038,0.0007905981286184012,38.17585121167189,35.05385121167189,3.122,0.0
33000,0.6228353996765873,-0.24171594287249187,3.1817307239889163,0.33701464120256186,-0.08808296168105272,0.10771456856631051,0.9311606172917626,0.3615902687465379,-0.4001010391445369,-0.3002433617564277,-0.25031145613774186,-0.2503999708595103,-0.20017685090633663,-0.20000100301833554,-0.15013703319234492,0.1000410599371643,0,4.500100000003496,3.1001500000008506,0.00010324692251485776,0.12965393272250655,0.9915589864417333,0.0007896051565298124,39.53477381649188,36.449273816491875,3.0854999999999997,0.0
33500,0.6253524828486249,-0.1819548603433028,3.3550682822020574,0.3307731027397428,-0.08830937257905237,0.10949871517443689,0.9331669950195223,0.3519718454970427,-0.4000596877601168,-0.30024975108922664,-0.25030283908019174,-0.25040145312393963,-0.20013609897372778,-0.2002122947952962,-0.15010179814058736,0.10002776464406334,0,4.550100000003379,3.175150000000898,0.00011113768017684505,0.1395628746853014,0.9902128911872157,0.0007885332245835731,40.866803766445244,37.81680376644525,3.05,0.0
