index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_0,obj_qtn_1,obj_qtn_2,obj_qtn_3,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_0,obs_qtn_1,obs_qtn_2,obs_qtn_3,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos,start_energy,escape_energy_cost
408,-0.10229270777371918,0.05526787669476708,2.1136476556081387,0.219287951151679,0.5839123588952119,0.7799004751531362,0.05209990849359181,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,-1.53759953620235e-05,-0.08263746141255507,2.588647514736503e-05,5.8682095134018744e-05,4.032107116383317e-05,-0.08264444814340761,8.369279360057977e-05,-9.57840848159555e-07,4.0156838837814144e-05,-0.07794340518743827,-7.645050304297739e-07,-6.1396503878856414e-09,2.1136476556081387,0.36988024622077154
416,-0.09889849421393508,0.05768274564503991,2.114248878815656,0.2199681056159735,0.5864272750430416,0.7780097057520722,0.04917297380560488,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,-1.705255428814031e-05,-0.0754373520821674,2.8126649598521168e-05,5.731567619957515e-05,4.2638096716959434e-05,-0.0754450941986491,8.822770311181615e-05,-9.913059818894404e-07,4.390033644305044e-05,-0.07067875792584499,-7.82288821173121e-07,-6.243751255524376e-09,2.114248878815656,0.36463960989971067
424,-0.0954906005208195,0.06011018204688508,2.114823429601703,0.2206461454797054,0.5889353188806086,0.7761019265949347,0.04621978143149533,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,-1.8751033693530995e-05,-0.06823725844236254,3.0472969746125265e-05,5.59031275197715e-05,4.499021330291059e-05,-0.06824573497029734,9.286341005965883e-05,-1.0252095178713678e-06,4.771183905486102e-05,-0.06341298960448859,-7.995881921502295e-07,-6.3556351930221206e-09,2.114823429601703,0.26230891736099693
432,-0.09207083820571244,0.06256227507852272,2.115370574184482,0.2213131205895321,0.591448222093491,0.7741707433470395,0.043233822209747814,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,-2.0470166023274784e-05,-0.06103718069940004,3.292361146535846e-05,5.4445023547478716e-05,4.7376429685061046e-05,-0.061046369696394244,9.76014484663647e-05,-1.0600676854592939e-06,5.159110871533332e-05,-0.0561461066038095,-8.168169548824876e-07,-6.4783027379364285e-09,2.115370574184482,0.2798176998398265
440,-0.08864093702089848,0.0650513180940806,2.115889438972076,0.2219601929786099,0.5939776276352167,0.7722095160274015,0.04020838169417533,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,-2.2209035970810335e-05,-0.05383711908297867,3.547731435666482e-05,5.294161774794282e-05,4.979628383104585e-05,-0.05384699765506213,0.00010244432617088918,-1.09617577376112e-06,5.553872026026423e-05,-0.048878102039808274,-8.341786043031285e-07,-6.613320563551326e-09,2.115889438972076,0.2619577395997599
448,-0.08520268472475785,0.06758978791884024,2.116378975565603,0.2225784848708776,0.5965351090311114,0.7702113748279994,0.03713650295043142,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,-2.3966868430480997e-05,-0.04663707387273721,3.8133128273700285e-05,5.139298761613351e-05,5.224955872760646e-05,-0.046647618084572025,0.00010739509466212665,-1.133727368024828e-06,5.9555658160194945e-05,-0.0416089624999089,-8.517742780045399e-07,-6.761569311736196e-09,2.116378975565603,0.187087214680977
456,-0.07841094162299632,0.07027692473096663,2.1164340565466735,0.22396811991531615,0.5991589128836906,0.7679489880871657,0.033184786718173605,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,1.5554721825254957e-05,-0.030954896311604748,-0.00010052104109552592,-0.00022007402645993858,-8.67706055080974e-05,-0.03096400608794018,-9.715867912922071e-05,4.9591141028078504e-05,-0.011105574476858851,-0.008066261696046356,-0.00034952982742008113,-0.00034302018270406117,2.1164340565466735,0.253482508647457
464,-0.05997992339236649,0.07335055758900391,2.117498699163422,0.22788282278301844,0.601817946190908,0.7649732538565743,0.02646695311300155,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0001220381972616194,-0.0026163203302521695,-6.717056687685836e-06,0.005181036232336577,-0.0003593409589430209,-0.001548819710019476,-0.00048785790603267853,-1.0690112140802152e-05,-0.017976439600190974,0.006928985468580369,-9.402147472208505e-05,-5.54306743014726e-05,2.117498699163422,0.31084066605069705
472,-0.04436251529042048,0.07625200322285715,2.1190927217234474,0.23264411836089086,0.6047841379402342,0.7614144296433473,0.018998079346808673,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.00012565200297447144,0.005245156331617469,-1.9419046216768261e-07,0.005553239388311802,-0.0003569920154775305,0.006026231955793406,-0.00011273472475123789,-1.7945077539712838e-06,-0.018191533369354394,0.014526748704157183,-2.4448396152725526e-05,-9.404093053868994e-06,2.1190927217234474,0.2096506915097578
480,-0.03123080500973473,0.07920487547956226,2.120439976946652,0.23818387418037568,0.6078768050449962,0.757388804369951,0.010790318983742369,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0001258494221505719,0.012451180980801436,3.174923106189735e-08,0.005556388842692838,-0.0003568148963371075,0.013214673071907867,-2.4014928127457824e-05,-1.6532181247865002e-07,-0.018182880328391278,0.02186781837503215,-7.153908299469092e-06,-1.6306211310689728e-06,2.120439976946652,0.3052122532303545
488,-0.025073808039262766,0.08376101019786801,2.1215139448636453,0.24186239492015926,0.6105553705106469,0.7541339566990382,0.0025878210032644123,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.00012815261787770186,0.019597775635611835,1.810231368680818e-05,0.005520232126363645,-0.000353489461095187,0.02035286011609463,-3.6902795452162774e-06,5.509191222333055e-06,-0.01824846332310464,0.028242799942610707,0.00012600277925051,-1.2852467728028448e-05,2.1215139448636453,0.4256666317293165
496,-0.021925527984350365,0.08852623378651657,2.1218186970687745,0.2431011870989348,0.613687633821664,0.7511796491790468,-0.004293667977413137,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0001287971100339743,0.026782191042256615,2.3226037137512755e-05,0.005509646328140631,-0.0003524515780517071,0.027535215784313775,7.761900431809057e-07,8.089147032447449e-06,-0.018267218907741713,0.035197965020933225,0.00016248356093169397,-6.87624446774781e-06,2.1218186970687745,0.3034146276337508
504,-0.019912658999252097,0.09299889237742844,2.1218289883621986,0.24211423230356205,0.6175563242950195,0.7482736310303623,-0.00956336467560798,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.00012934652803702873,0.03396887479277183,2.7609863251206266e-05,0.005500531770066248,-0.0003515928902002525,0.03472014411630037,4.495572753500399e-06,1.0401051225887724e-05,-0.018285186261566003,0.042188590777711185,0.00019505173931670398,-5.515641132456685e-06,2.1218289883621986,0.3694526805037448
512,-0.01925819439234355,0.09691777913265383,2.121616005282123,0.23990007346317124,0.6219367228665479,0.7452969153809159,-0.013235385376924334,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0001302207200721541,0.04115517611351321,3.254930080781635e-05,0.005490835721912004,-0.00035044778420536236,0.04190688280879036,7.810186704381733e-06,1.2497182135422017e-05,-0.018310231209124957,0.04917373361934779,0.00022796876464764937,-6.9256191060071226e-06,2.121616005282123,0.23386208571304357
520,-0.021349471655347573,0.09924610560688339,2.1212730795883155,0.23843535646060746,0.6261437826083363,0.7422179212362604,-0.014321371657491175,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0001307157689807836,0.04834794632852634,3.488818405136253e-05,0.005485606950548873,-0.00034983098250802056,0.04909907509655524,9.626207592994832e-06,1.3649006038512849e-05,-0.018325246621351567,0.05626474051381876,0.0002478336345929183,-3.6804293063232504e-06,2.1212730795883155,0.38858970770615997
528,-0.024072839017644083,0.10215414656888148,2.1208455963341777,0.23681855115413916,0.6295826840832731,0.7398345868602957,-0.013689478332332479,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.00013096688337232385,0.05554456868373325,3.610152136308918e-05,0.005483259917960011,-0.0003495057300781627,0.05629589621383512,1.040247231463665e-05,1.41415670331914e-05,-0.01833093269452282,0.0634105133739877,0.00025535202328639536,-1.586224093826025e-06,2.1208455963341777,0.4921649121632865
536,-0.026464041338982253,0.10481411791066313,2.120523196061135,0.23534199478612752,0.6322331376329126,0.738062709943582,-0.012603228144603068,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.00026754262342132385,0.0625878388308083,5.730329142808095e-05,0.005052987284410269,-0.0005025827088492906,0.06314635590271828,-0.0001104951435845134,0.00024619099867497906,-0.018842219046953452,0.06854421345678359,0.0007947775832521347,-0.00013689984243589557,2.120523196061135,0.39715532734778325
544,-0.026592198330670256,0.10529914086683387,2.1205544951702926,0.2347765310935057,0.6333646364122799,0.7372722773648698,-0.01260185777016098,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0008745526937822428,0.0693452615850661,0.00022518136454121554,0.0034828988583567016,-0.0012081492355869032,0.06912541164430867,-0.0002940649831745555,0.0008725626376126953,-0.020389625353726112,0.06976163048434326,0.002382828158797021,-0.00032984860666431464,2.1205544951702926,0.3253888755583243
552,-0.025725650326222364,0.10509723749325467,2.120723660568819,0.23480306683977156,0.6335238552528336,0.7371233666465908,-0.012813546418537484,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.001709678884605563,0.07603558619149937,0.0003996302496054079,0.0018302913663785533,-0.002208461684524961,0.07469819317478142,-0.00036806429188296797,0.0015666035515842962,-0.022283442143727353,0.06954140292960663,0.004327278565156402,-0.00042016428596793417,2.120723660568819,0.33596959416594085
560,-0.024088573100030524,0.10509063227716556,2.121166634121074,0.23521323990172174,0.6340376482187854,0.7365400543762262,-0.013406741423354197,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0025145051286581503,0.08264745084414224,0.0004983809742571732,0.00021047172988567815,-0.0032264223093484553,0.08023507523909908,-0.00037197482861422336,0.0022288585119612835,-0.02424767353067849,0.06858815887625513,0.006359939034482671,-0.00044016996257398137,2.121166634121074,0.24750626277590682
568,-0.022033962572086074,0.10535594135094939,2.1218970717359653,0.23581319680742235,0.6349104667296859,0.7355806282562639,-0.014211783233514953,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0033010154974796977,0.08929459332853878,0.00047539175183011176,-0.0005778515210114447,-0.004227302214516384,0.08578228046254238,-0.00036009388453514936,0.002881852209712477,-0.026188619910476062,0.06740172060362087,0.008399062956372372,-0.0004374602083810907,2.1218970717359653,0.3040449147323758
576,-0.019675842747141802,0.10590781149876094,2.123076487389495,0.23674131890430022,0.6359316375148577,0.7343786368953886,-0.015248541005455021,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.004029612851343983,0.09598253245661578,0.00035280665415268465,-0.0006776522346049826,-0.005167087549420078,0.09140669686263983,-0.00034937387757378045,0.003513187023228284,-0.028021906195104144,0.06633605299671685,0.010341817401605176,-0.00042184163925188336,2.123076487389495,0.34407724757091174
584,-0.017252364479143613,0.10643815886221228,2.1242240483384474,0.23766510772592706,0.6369260757605922,0.7331954207958262,-0.016277146858922287,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.004771710456111111,0.10266704320433472,0.00022352023335390657,-0.0007128682197525289,-0.00611901279133241,0.09700679443884437,-0.0003494070335425857,0.004162386366535314,-0.029864097498521237,0.06509562162915809,0.012297253053197127,-0.00041323671468876903,2.1242240483384474,0.45446944056774274
592,-0.01477971188865663,0.10692616711766795,2.1253161765762383,0.23857088482889885,0.6378488964318973,0.7320753170694769,-0.017275658314282367,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.005533202196234648,0.10934324416537505,9.024419193599059e-05,-0.0007362231472407526,-0.00709630438836573,0.10257579975598721,-0.0003568596203915188,0.0048301484991773135,-0.0317417878332636,0.06371739297628615,0.014282384158298921,-0.0004181621629209415,2.1253161765762383,0.3518954446903839
600,-0.01229851278318593,0.10733197729433872,2.126292452993436,0.23941740181583146,0.6386853221294071,0.731046042512771,-0.018222259207568647,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.006320141122875562,0.11600676684555832,-3.471207383689894e-05,-0.000763282070969724,-0.008104942845058334,0.10811031061100974,-0.00036412808391237566,0.0055117502781323125,-0.03366959989355602,0.06219731442957682,0.016306443102219084,-0.00042703120411531604,2.126292452993436,0.429031325301775
608,-0.009807245789760746,0.10767286471169908,2.127208332150121,0.24024396854733887,0.6394556867544575,0.7300775723822996,-0.019131088792288874,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.0071253199891491755,0.12263047699853363,-7.784412802271624e-05,-0.0008127891199919507,-0.00912341039141575,0.11361970961437551,-0.0003735570254750653,0.00620483173690814,-0.035693968604353296,0.06064500903454653,0.018414631208736387,-0.0004574493963447097,2.127208332150121,0.22384226429678566
616,-0.0072929770427277866,0.10797268234389457,2.1280839749920695,0.2410636565308868,0.6401661709901876,0.7291603308544405,-0.020019963235815508,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.007937639493529497,0.1292349347534718,-8.8982609296092e-05,-0.0008366754934279991,-0.010147135803547922,0.11911550583047306,-0.0003769845686143832,0.00689832607795999,-0.03776493481194951,0.059076219228292974,0.020561338597881524,-0.00047097151465473695,2.1280839749920695,0.37675080549827333
624,-0.004755553685366426,0.10825559785704644,2.1289299862482807,0.241879626973794,0.6408323913189218,0.7282795681688726,-0.020903657078393773,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.008753152153316486,0.13583018407323835,-9.357642531287003e-05,-0.000842815861220199,-0.011174945824207338,0.1246077654857051,-0.00037735306139904853,0.007591274109619479,-0.03985423500008942,0.05749282440645358,0.022715838303700397,-0.0004766395574171699,2.1289299862482807,0.28500313980481184
632,-0.002274824906620443,0.10836631097053886,2.129332929506578,0.24238600139046734,0.6413678751083345,0.7276205997056076,-0.021553143460116785,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.009634269111683684,0.14241954047249888,-3.8305800050348575e-05,-0.0010469597725250412,-0.012342061626563068,0.1300063598224306,-0.0003843999760325202,0.008319392292688858,-0.042074097118945025,0.05541905799963661,0.02500339348294241,-0.0005118595027503684,2.129332929506578,0.35716188800503
640,0.00029161763474041424,0.10838824031523189,2.1296707497286076,0.2428999344540441,0.6417621996976912,0.7270829428227324,-0.022165178493233843,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.010461239028800685,0.1489841985131892,-4.022136329549613e-05,-0.001009745527928175,-0.01348356752120912,0.13541991662288477,-0.00037594865328440056,0.00903588085902795,-0.04437544832006516,0.053108409215179064,0.02735368845024109,-0.0005247146092849317,2.1296707497286076,0.3405247752127871
648,0.003000013510157258,0.10851637617364016,2.1302088823998786,0.2435898180522212,0.6421825765136987,0.7264583490248978,-0.022886810514641642,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.011239423608618201,0.15553414192997858,-5.2533942198900165e-05,-0.000947376963227739,-0.014559936019186018,0.14089066424709085,-0.0003639834456112507,0.009731080425503547,-0.04664454951181482,0.050976238539925445,0.02965816108600949,-0.0005204661309141099,2.1302088823998786,0.2740840134763838
656,0.0057517618875331175,0.10871241028742239,2.130831859874924,0.24434234716566042,0.6426554534189627,0.725762264523112,-0.02366264919081926,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.011993768551038408,0.1620721042583478,-6.203859953698334e-05,-0.0009082871365377798,-0.015605246478969251,0.14639258898253002,-0.00035553749062858047,0.010418270089813263,-0.04889011921136045,0.04893313002100695,0.03193438649623748,-0.0005154516981434977,2.130831859874924,0.23122329010544362
664,0.00851170152566073,0.10894522640685378,2.1314832133385173,0.24510951880340498,0.6431715721793293,0.7250194922877463,-0.024461977335276757,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.012736098375253252,0.16859893145800633,-6.912529360853786e-05,-0.000885066047791967,-0.01663588912020576,0.15191042724610088,-0.0003503290551763239,0.011102653707822537,-0.05112478698069645,0.04692303027726014,0.034196565263552435,-0.000512746895289524,2.1314832133385173,0.5749325298710946
672,0.011271115089177145,0.10919566494800646,2.1321370094696523,0.24587428895247845,0.6437149790076726,0.7242501640671102,-0.02526973846379828,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.013472305592200428,0.1751148740000482,-7.488688366415774e-05,-0.0008699579482294797,-0.017659758346603657,0.15743627229499543,-0.00034700302362615157,0.011786077241854199,-0.05335777206982303,0.04491856634815078,0.03645320303313151,-0.0005121408869583119,2.1321370094696523,0.49543903959322755
680,0.014029891699178872,0.10945282170743349,2.1327819305109146,0.24663207304876195,0.6442717348333749,0.7234683426347353,-0.02607890802570267,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.014205327247353012,0.18162006681396695,-7.996390670124278e-05,-0.0008586583099899618,-0.018680603941115148,0.16296633328077498,-0.0003445990819579857,0.012469167298121796,-0.05559492952641974,0.04290812542116627,0.03870897386533218,-0.0005129525862514674,2.1327819305109146,0.27013199006578237
688,0.01678993903733819,0.1097107850449203,2.1334133398180413,0.24738269077613212,0.6448316988396493,0.7226832025830171,-0.02688630097812367,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.014936610951242983,0.1881146357875656,-8.468066090611263e-05,-0.0008490214846018764,-0.019700164651414172,0.16849891098640107,-0.0003426005263231448,0.013152111302491264,-0.05783981845140879,0.04088767687475698,0.04096635253931779,-0.0005146405019968671,2.1334133398180413,0.290932115602478
696,0.019607160123154468,0.11007679133968276,2.1339809692746954,0.2479518090957075,0.6456382603431331,0.721735231922849,-0.027737918965380002,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.015676172522757156,0.19461032708761808,-7.977541854484025e-05,-0.0008373046749392637,-0.020710489991352728,0.17405484605546803,-0.0003363258732173394,0.013820197432655702,-0.060090429662271745,0.038954375345229185,0.04322388263556562,-0.0005163801576213014,2.1339809692746954,0.47784449643950655
704,0.022391678387921374,0.11052365398912717,2.134467568166013,0.24837057255560172,0.646768515414957,0.720545827563118,-0.028570203669500544,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.016423032970282695,0.20109028587789649,-8.362375653397744e-05,-0.0008368384684152214,-0.021737124923319053,0.17960329711014095,-0.0003328819739718127,0.014494595807921616,-0.062308737551191394,0.036857132611794075,0.04546869314419748,-0.00051017164834408,2.134467568166013,0.4100749590282913
712,0.025156032779212308,0.11101394668575519,2.1348862874213403,0.24867469081583574,0.6481272291729034,0.7191859925489991,-0.029385388777660528,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.01717814626157202,0.2075560205816914,-8.820537134681936e-05,-0.000839600149580319,-0.022776752653190152,0.1851484364482679,-0.0003283281770755867,0.015169815488987468,-0.06451603894877686,0.03465209062111144,0.04771095254173713,-0.000506583460225881,2.1348862874213403,0.5085930241707355
720,0.027909639561116514,0.11154074000068485,2.135240476406219,0.24887246478392686,0.6496846631030063,0.7176774061165364,-0.03019065337064214,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.017941862243296115,0.21400920438664361,-9.256711993354923e-05,-0.0008423976061349476,-0.023827412851841517,0.19069471508641728,-0.0003219038005385476,0.01584295233894389,-0.06672263597264932,0.03237265420325514,0.04995357436851994,-0.000505164481497602,2.135240476406219,0.32926893190666373
728,0.030653669982005912,0.11210878769785156,2.1355275195196444,0.2489570443769811,0.6514472973990134,0.7160142427558625,-0.030990529801024257,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.018715149384125822,0.22045111434363063,-9.676656276546818e-05,-0.0008457512890449455,-0.024888735243649786,0.19624615199999204,-0.00031333650953917826,0.01651171266063729,-0.06893397092045594,0.030040154603377996,0.05219715154964273,-0.0005049037846082965,2.1355275195196444,0.33388785886051675
736,0.0333854164374005,0.11272962053753134,2.135739561872545,0.24891100933724297,0.6534429937744103,0.714174342722539,-0.03178948748691062,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.019499870891412873,0.22688474046899232,-9.909355285600343e-05,-0.000852307144302875,-0.025962598626460595,0.20180825572602787,-0.00029990111856273904,0.01717131604442519,-0.07113806514711633,0.027655869002027066,0.05442751658560975,-0.0004980189649650167,2.135739561872545,0.2850460423620378
744,0.03605173770221211,0.11347059585864665,2.1373269875394247,0.24965866323459882,0.6558241814986255,0.7116491856267234,-0.033475833527969484,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.019931317500222874,0.2334624195411287,-0.00012185627124815212,-0.0003798032730382117,-0.0265916499315812,0.2078411490468178,-0.00019835182275168418,0.01758211898167888,-0.07261111506822887,0.027221205415603467,0.05600756969198477,-0.00033174929285485327,2.1373269875394247,0.34304800928129087
752,0.03850088643072536,0.11442740134642697,2.1394515622428862,0.2504278556201002,0.6587874906225041,0.7085418962621921,-0.03540215487791013,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.020364379730362234,0.24011816937511238,-0.00012577965941966762,-0.0004583643490368918,-0.027183906698318352,0.21391783801684275,-0.00020590110128313835,0.01804785438105136,-0.07387208485511046,0.027638621327928943,0.05741751579170001,-0.00030524559314334666,2.1394515622428862,0.2663365342109434
760,0.040686329703218414,0.11542088096349393,2.1404681625218775,0.25003549143557563,0.6626192921651654,0.7050294384956406,-0.03676163118833604,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.02095689460428823,0.24666610252795546,-0.00013151598851338794,-0.0007213731632419302,-0.027976811747233925,0.21976194493971804,-0.00025390574265183805,0.018648342616367834,-0.07548074894925355,0.026682196136804635,0.05917393345407646,-0.0003715070523500219,inf,inf
768,0.04244302093317042,0.1164545830541312,2.1403976428273244,0.24834981369351203,0.667790960926489,0.7006768003612309,-0.03781036866815806,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.02193069613918985,0.2531289808047968,-0.00017908985479482778,-0.0012574841977269684,-0.02906637688067431,0.22557040116234267,-0.00022798140982519107,0.019240324497595742,-0.07717184747637358,0.025124803015003666,0.061017939049803765,-0.00037631279932594274,2.1403976428273244,0.4805525609946115
776,0.04412404358509608,0.11757444419822544,2.1402581463233274,0.24637967919369566,0.6735057320323906,0.6958213296629603,-0.038984096577904324,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.023025707451706068,0.25957239384744596,-0.00019806907052766782,-0.0015166188305355743,-0.030264768688859602,0.23136446152678233,-0.00026870161505253905,0.01990601853031345,-0.07874830834746918,0.023509423406715704,0.0628037848792406,-0.0003626530337083345,inf,inf
784,0.04591229629699384,0.11884564553970423,2.1401043239107462,0.24445563251090954,0.6792459071088618,0.6908365651422156,-0.040140773187072536,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.024122685659065283,0.2659858464410512,-0.0002173023449711945,-0.00153442221020993,-0.03158145137019523,0.2370589668556669,-0.00023922434376750487,0.02047929840332283,-0.08031254203772371,0.021690562397048137,0.06463808298265825,-0.0003693772008233386,2.1401043239107462,0.642074497325555
792,0.04775676980770909,0.12001929894413785,2.1399040802186575,0.2426072320935604,0.6847070467862062,0.6860134324642921,-0.041274223139551376,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.025182251550587304,0.2724263078887236,-0.00018492432967803443,-0.0016035006913263743,-0.03289936766268584,0.24267380182865014,-0.0002520738882155953,0.021115751202754503,-0.08189180885833172,0.01972239579655236,0.06649102845123024,-0.00037262757421600075,2.1399040802186575,0.3035460328839381
800,0.049855656264308316,0.12107518610797524,2.1397167160894575,0.24097468005570408,0.6895533979620049,0.6816535300849321,-0.042376642786497366,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.026102416209693047,0.27886974518299756,-0.00014723748481693818,-0.0013497502790623494,-0.03417969557386453,0.24823783759194537,-0.00033469090857253807,0.021837033008051024,-0.0835915621969696,0.0171124143929089,0.06845617107383639,-0.0003966268564699222,2.1397167160894575,0.5291853014194321
