index,obj_joint_0_pos_x,obj_joint_0_pos_y,obj_joint_0_pos_z,obj_joint_1_pos_x,obj_joint_1_pos_y,obj_joint_1_pos_z,obj_joint_2_pos_x,obj_joint_2_pos_y,obj_joint_2_pos_z,obj_joint_3_pos_x,obj_joint_3_pos_y,obj_joint_3_pos_z,obj_joint_4_pos_x,obj_joint_4_pos_y,obj_joint_4_pos_z,obj_joint_5_pos_x,obj_joint_5_pos_y,obj_joint_5_pos_z,obs_pos_x,obs_pos_y,obs_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
130,0.7551997900009155,0.048594843596220016,0.380719929933548,0.7688872218132019,0.13169479370117188,0.3938344419002533,0.7614800930023193,0.1844472885131836,0.3353534936904907,0.7149690985679626,0.1784515529870987,0.19921070337295532,0.6723321676254272,0.179353266954422,0.05889712646603584,0.6281538605690002,0.16772018373012543,-0.08012402057647705,0,0,0,0.0,0.0,0.0,1.0,0.06186020832124694,0,0.06186020832124694,0.09161532867688132
131,0.7451522946357727,0.04097442328929901,0.3788272738456726,0.7572064399719238,0.12157297879457474,0.39770492911338806,0.7373176217079163,0.18315531313419342,0.35226044058799744,0.6914373636245728,0.1679743528366089,0.211671844124794,0.6542333960533142,0.16435874998569489,0.0675988718867302,0.6183782815933228,0.16033151745796204,-0.07652321457862854,0,0,0,0.0,0.0,0.0,1.0,0.05805558652976082,0,0.05805558652976082,0.1679170952997346
132,0.735714852809906,0.03921114653348923,0.37951233983039856,0.7480075359344482,0.12045156955718994,0.3993549346923828,0.7297559380531311,0.1856250762939453,0.3549336791038513,0.6978909969329834,0.18482907116413116,0.20795300602912903,0.6631383895874023,0.18470872938632965,0.062453851103782654,0.6204586029052734,0.1690419614315033,-0.07978293299674988,0,0,0,0.0,0.0,0.0,1.0,0.05670252402190776,0,0.05670252402190776,0.10151642150922194
133,0.7301225066184998,0.03928916156291962,0.3794575035572052,0.7398041486740112,0.11911989748477936,0.4003238081932068,0.7202677726745605,0.18489570915699005,0.36015594005584717,0.6811173558235168,0.17237001657485962,0.21448980271816254,0.6434499621391296,0.16585631668567657,0.06916787475347519,0.6082448363304138,0.158502459526062,-0.07605195045471191,0,0,0,0.0,0.0,0.0,1.0,0.056018988175692105,0,0.056018988175692105,0.11505755227384541
134,0.7219058275222778,0.03654621168971062,0.3784719705581665,0.7296497225761414,0.11575330048799515,0.401319682598114,0.7101173400878906,0.18062351644039154,0.36141982674598694,0.676441490650177,0.18163754045963287,0.2152704894542694,0.6416000127792358,0.17747202515602112,0.06847792118787766,0.6045368313789368,0.1623530387878418,-0.07644298672676086,0,0,0,0.0,0.0,0.0,1.0,0.05389042861947665,0,0.05389042861947665,0.16420533081401215
135,0.7117671370506287,0.034096382558345795,0.3799804747104645,0.7178776860237122,0.11339879035949707,0.40178677439689636,0.700093686580658,0.18192158639431,0.3643759489059448,0.6683225035667419,0.17529457807540894,0.216671884059906,0.6324200630187988,0.16678793728351593,0.0706205666065216,0.5970355868339539,0.15453094244003296,-0.0745265781879425,0,0,0,0.0,0.0,0.0,1.0,0.05222257890817982,0,0.05222257890817982,0.13617543056598166
136,0.7031443119049072,0.0325491838157177,0.37989386916160583,0.7104744911193848,0.11169786751270294,0.4013086259365082,0.6896748542785645,0.17603567242622375,0.3650340139865875,0.6559724807739258,0.1751723289489746,0.21945933997631073,0.6214982867240906,0.16600942611694336,0.07346926629543304,0.5891960859298706,0.15093474090099335,-0.07208269089460373,0,0,0,0.0,0.0,0.0,1.0,0.05042660005425438,0,0.05042660005425438,0.10208695882209888
137,0.6962405443191528,0.03085417114198208,0.3800971806049347,0.7023674845695496,0.10989397019147873,0.401218056678772,0.6806493997573853,0.17369601130485535,0.3658544719219208,0.6460902690887451,0.16999711096286774,0.22137907147407532,0.6129868030548096,0.1592574566602707,0.07644058018922806,0.5791456699371338,0.1424989253282547,-0.0674026757478714,0,0,0,0.0,0.0,0.0,1.0,0.04889808811075337,0,0.04889808811075337,0.16012112246017268
138,0.6910136342048645,0.029441729187965393,0.3800053596496582,0.6972153186798096,0.10818683356046677,0.40054813027381897,0.6741020679473877,0.1701587587594986,0.364655464887619,0.6387647390365601,0.16696229577064514,0.22227159142494202,0.60465008020401,0.15364550054073334,0.07949063926935196,0.5673511028289795,0.13221606612205505,-0.061275411397218704,0,0,0,0.0,0.0,0.0,1.0,0.04746794827137612,0,0.04746794827137612,0.1683425475262801
139,0.6880285739898682,0.028124865144491196,0.37924909591674805,0.6934299468994141,0.1069648340344429,0.39995110034942627,0.6694650053977966,0.16769471764564514,0.3633023798465729,0.636650800704956,0.16716034710407257,0.2220482975244522,0.6028140783309937,0.15314315259456635,0.08071991801261902,0.5602664947509766,0.12315864115953445,-0.0557996891438961,0,0,0,0.0,0.0,0.0,1.0,0.046330455659292696,0,0.046330455659292696,0.17775465656946104
140,0.6830166578292847,0.025431355461478233,0.379098117351532,0.6884089708328247,0.10398370027542114,0.3996933698654175,0.664207935333252,0.16435080766677856,0.36210542917251587,0.6360645890235901,0.16664311289787292,0.22091035544872284,0.6033431887626648,0.1514381468296051,0.08056054264307022,0.5583471655845642,0.11535409837961197,-0.05292973294854164,0,0,0,0.0,0.0,0.0,1.0,0.04478814278504141,0,0.04478814278504141,0.12697290821861423
141,0.6768837571144104,0.02147744596004486,0.3791927099227905,0.6814596056938171,0.10022015869617462,0.3994498550891876,0.6587477922439575,0.16094300150871277,0.3610483407974243,0.6359573006629944,0.1660120040178299,0.2195592075586319,0.6041446328163147,0.15059098601341248,0.07931732386350632,0.5584678649902344,0.1083567664027214,-0.05185244232416153,0,0,0,0.0,0.0,0.0,1.0,0.04296939343261445,0,0.04296939343261445,0.17076986688419793
142,0.6704635620117188,0.01741468533873558,0.3784653842449188,0.6741502285003662,0.0958758071064949,0.3989221453666687,0.6531829237937927,0.15766744315624237,0.3597014248371124,0.6362910270690918,0.16464228928089142,0.2182198464870453,0.6054024696350098,0.14949358999729156,0.07826849818229675,0.560036838054657,0.10189174115657806,-0.05017300322651863,0,0,0,0.0,0.0,0.0,1.0,0.04097311341377592,0,0.04097311341377592,0.13396443703727456
143,0.6661773920059204,0.013899016194045544,0.37637922167778015,0.6688051223754883,0.09242258965969086,0.3977694809436798,0.6526511907577515,0.1568935066461563,0.35795265436172485,0.6363345384597778,0.1643044799566269,0.2175895720720291,0.6069527268409729,0.1486634463071823,0.07842250168323517,0.5627375245094299,0.09584295004606247,-0.04678571969270706,0,0,0,0.0,0.0,0.0,1.0,0.03914361275303227,0,0.03914361275303227,0.25271038385749656
144,0.6632389426231384,0.012389038689434528,0.3759251832962036,0.6649912595748901,0.09067576378583908,0.3958887457847595,0.6526204347610474,0.1564367264509201,0.3572484254837036,0.6366463303565979,0.16375988721847534,0.21762116253376007,0.6090269684791565,0.1477920264005661,0.07939328998327255,0.5664503574371338,0.09093233197927475,-0.042911347001791,0,0,0,0.0,0.0,0.0,1.0,0.038144689894450155,0,0.038144689894450155,0.137953005603394
145,0.659641444683075,0.010097693651914597,0.37448951601982117,0.6604278683662415,0.08820123225450516,0.3938336968421936,0.6541111469268799,0.15604327619075775,0.35693657398223877,0.6365340352058411,0.1647089272737503,0.2186567634344101,0.6115207076072693,0.14736132323741913,0.08138912171125412,0.571391224861145,0.08623244613409042,-0.03748495876789093,0,0,0,0.0,0.0,0.0,1.0,0.03675350789672135,0,0.03675350789672135,0.18743104273096384
146,0.656623363494873,0.00908560398966074,0.37350890040397644,0.656670093536377,0.08694999665021896,0.3913545310497284,0.6502742171287537,0.15633419156074524,0.3577943444252014,0.6361479759216309,0.16693292558193207,0.22125498950481415,0.6138679385185242,0.14806076884269714,0.08562920242547989,0.5787354707717896,0.08312568813562393,-0.030393028631806374,0,0,0,0.0,0.0,0.0,1.0,0.03571863411356328,0,0.03571863411356328,0.11741154122623514
147,0.6556506752967834,0.008898621425032616,0.37216776609420776,0.655919075012207,0.08669134229421616,0.38959401845932007,0.6494572758674622,0.1600797027349472,0.36033597588539124,0.635270893573761,0.16950227320194244,0.2224455177783966,0.6144475936889648,0.14822250604629517,0.08620742708444595,0.5804409980773926,0.08227816224098206,-0.029917608946561813,0,0,0,0.0,0.0,0.0,1.0,0.035645936785711776,0,0.035645936785711776,0.18124490685691907
148,0.6557126641273499,0.010046404786407948,0.3709582984447479,0.6567068696022034,0.08724226802587509,0.38783371448516846,0.6495249271392822,0.1622404307126999,0.36179691553115845,0.6345916986465454,0.17131322622299194,0.22182707488536835,0.6142838597297668,0.14853566884994507,0.08654864877462387,0.5825753808021545,0.0823531374335289,-0.028799740597605705,0,0,0,0.0,0.0,0.0,1.0,0.03582891520595391,0,0.03582891520595391,0.1511252884982307
149,0.6558852195739746,0.012004166841506958,0.36923718452453613,0.6568320989608765,0.08869834244251251,0.3861970901489258,0.6495784521102905,0.16244643926620483,0.35981836915016174,0.6338411569595337,0.17448125779628754,0.22337375581264496,0.6152069568634033,0.14918416738510132,0.08896742761135101,0.5858438611030579,0.08321226388216019,-0.026520248502492905,0,0,0,0.0,0.0,0.0,1.0,0.035833329878711316,0,0.035833329878711316,0.24775938564605768
150,0.6560320258140564,0.01409647986292839,0.3682442903518677,0.657194197177887,0.09191934019327164,0.38497453927993774,0.649451732635498,0.16749531030654907,0.36254799365997314,0.6327949166297913,0.17750561237335205,0.22294805943965912,0.6148416996002197,0.14936710894107819,0.08912025392055511,0.5863180756568909,0.08316845446825027,-0.02634328044950962,0,0,0,0.0,0.0,0.0,1.0,0.03656744768234708,0,0.03656744768234708,0.15912929484874477
151,0.656776487827301,0.017409605905413628,0.3677923381328583,0.6575254201889038,0.09538537263870239,0.3844846189022064,0.6494901776313782,0.16750681400299072,0.3587445318698883,0.6317651867866516,0.18036049604415894,0.22210568189620972,0.6142942905426025,0.14959616959095,0.0889635682106018,0.5863496661186218,0.08290950208902359,-0.026281092315912247,0,0,0,0.0,0.0,0.0,1.0,0.03724245739666964,0,0.03724245739666964,0.21216352899291518
152,0.6566362380981445,0.020946010947227478,0.367147833108902,0.6572967767715454,0.09914693236351013,0.38376879692077637,0.6566272377967834,0.17353540658950806,0.36074283719062805,0.6300529837608337,0.18525154888629913,0.2216954082250595,0.6131526231765747,0.15049462020397186,0.08893030136823654,0.5862802863121033,0.08289165049791336,-0.02622991055250168,0,0,0,0.0,0.0,0.0,1.0,0.038500945505358125,0,0.038500945505358125,0.2095905194594053
153,0.6575624346733093,0.02454393170773983,0.3669965863227844,0.6580690145492554,0.10280254483222961,0.3833971321582794,0.6485639810562134,0.18111346662044525,0.3685685098171234,0.6289373636245728,0.18849700689315796,0.2213628590106964,0.6120495200157166,0.15129660069942474,0.08910825848579407,0.5861225128173828,0.0831361934542656,-0.026221860200166702,0,0,0,0.0,0.0,0.0,1.0,0.040230116018443715,0,0.040230116018443715,0.3002791787518496
154,0.6577281951904297,0.026680151000618935,0.36648744344711304,0.6587344408035278,0.10511158406734467,0.3835214376449585,0.6480107307434082,0.18326732516288757,0.3684867024421692,0.6283822655677795,0.1907757818698883,0.2219606339931488,0.6114485263824463,0.15221309661865234,0.08966244757175446,0.5859706997871399,0.08347146213054657,-0.025989186018705368,0,0,0,0.0,0.0,0.0,1.0,0.040834916216588704,0,0.040834916216588704,0.2604774067292895
155,0.6569753289222717,0.02704743854701519,0.36506524682044983,0.6570158004760742,0.10579366236925125,0.38162609934806824,0.6485583782196045,0.18516941368579865,0.3691808879375458,0.6298604011535645,0.19363701343536377,0.22327132523059845,0.6115227937698364,0.1537884771823883,0.09119629114866257,0.5862442851066589,0.08463919162750244,-0.024748610332608223,0,0,0,0.0,0.0,0.0,1.0,0.040731025139929426,0,0.040731025139929426,0.10714190700146478
156,0.6558602452278137,0.026334892958402634,0.3605676591396332,0.6549444794654846,0.10489488393068314,0.37749946117401123,0.6491414904594421,0.1820926070213318,0.36664879322052,0.6297250390052795,0.19618123769760132,0.2331913411617279,0.6116677522659302,0.1559857875108719,0.09923428297042847,0.5876680016517639,0.08899062126874924,-0.0205670353025198,0,0,0,0.0,0.0,0.0,1.0,0.039198025021421,0,0.039198025021421,0.18814258592883207
157,0.6556448936462402,0.02237592451274395,0.35438838601112366,0.653989315032959,0.09968686103820801,0.37502211332321167,0.6487839818000793,0.17197681963443756,0.3656207025051117,0.6320157647132874,0.1941092312335968,0.24141959846019745,0.6133728623390198,0.15765835344791412,0.1072244644165039,0.5897210240364075,0.09411543607711792,-0.01442874688655138,0,0,0,0.0,0.0,0.0,1.0,0.03657276381136831,0,0.03657276381136831,0.09997650850131953
158,0.6552361249923706,0.013182232156395912,0.346729576587677,0.6556234359741211,0.08769019693136215,0.37321192026138306,0.6504058837890625,0.16222549974918365,0.36583876609802246,0.6345094442367554,0.1861294060945511,0.24404308199882507,0.6154423356056213,0.15681739151477814,0.10803792625665665,0.589562177658081,0.09454615414142609,-0.013787491247057915,0,0,0,0.0,0.0,0.0,1.0,0.033023319025209275,0,0.033023319025209275,0.28277300632438485
159,0.6547313332557678,0.0011081992415711284,0.33750119805336,0.6597228646278381,0.07269000262022018,0.3620007336139679,0.6511695384979248,0.1475764811038971,0.35982874035835266,0.6380442976951599,0.17688491940498352,0.24803940951824188,0.6188250780105591,0.155738964676857,0.10928712785243988,0.590820848941803,0.09429845958948135,-0.013718566857278347,0,0,0,0.0,0.0,0.0,1.0,0.028558445089722138,0,0.028558445089722138,0.20985807690418007
160,0.65413498878479,-0.012885392643511295,0.32718703150749207,0.6590599417686462,0.05764647200703621,0.34837430715560913,0.6573724150657654,0.13341455161571503,0.35407766699790955,0.6405954360961914,0.16847418248653412,0.25032979249954224,0.6206793189048767,0.15463927388191223,0.110993392765522,0.5919895172119141,0.09474925696849823,-0.01276951003819704,0,0,0,0.0,0.0,0.0,1.0,0.023975872913093887,0,0.023975872913093887,0.1817012364439216
161,0.6530827283859253,-0.032216522842645645,0.3211756646633148,0.6583439111709595,0.0390118733048439,0.33282357454299927,0.6575859189033508,0.11130136251449585,0.33547794818878174,0.6447528004646301,0.15282955765724182,0.2432934194803238,0.6243112087249756,0.15172874927520752,0.10735607147216797,0.5939557552337646,0.0934775099158287,-0.01329061109572649,0,0,0,0.0,0.0,0.0,1.0,0.018521786435241917,0,0.018521786435241917,0.15457562577365522
162,0.6510921716690063,-0.05449177697300911,0.3131028413772583,0.6575911641120911,0.007918212562799454,0.3281307518482208,0.6644330620765686,0.06444820016622543,0.3057346045970917,0.6507318019866943,0.14270298182964325,0.21921095252037048,0.6280167698860168,0.14589639008045197,0.09651743620634079,0.5953285694122314,0.08645099401473999,-0.019988317042589188,0,0,0,0.0,0.0,0.0,1.0,0.012681288336438978,0,0.012681288336438978,0.1900040498219785
163,0.6482514142990112,-0.08116406202316284,0.3028370440006256,0.6548447012901306,-0.013562966138124466,0.3226687014102936,0.666976273059845,0.05518582835793495,0.30633413791656494,0.6693001389503479,0.1376861184835434,0.20375163853168488,0.6373690962791443,0.13695088028907776,0.06984183937311172,0.5966274738311768,0.070303775370121,-0.04343460127711296,0,0,0,0.0,0.0,0.0,1.0,0.009892544661226712,0,0.009892544661226712,0.17387183144409035
