index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,box_pos_x,box_pos_y,box_pos_z
3760,-0.0002470588903586751,-0.3807773547263406,1.3342631740260933,-0.0268111726843411,-3.7530982474242195e-05,0.00039696689500421896,0.9996404363709984,0.5,0.02609999999997769,2.6238999999992063,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
3800,-0.00025097331105302794,-0.3807833787530814,1.3342632359367939,-0.026810010294241526,-3.799570189956295e-05,0.00037968152052735124,0.9996404742437615,0.5,0.030099999999977665,2.619899999999198,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
3840,-0.0002548876264258094,-0.3807894021691078,1.3342632978357438,-0.026808848107156696,-3.8460350073559755e-05,0.00036239733987261896,0.9996405118101892,0.5,0.03409999999997774,2.6158999999991894,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
3880,-0.0002588018358961118,-0.38079542497350377,1.3342633597229887,-0.026807686125218586,-3.892492576598728e-05,0.0003451143528833139,0.9996405490702872,0.5,0.03809999999997785,2.611899999999181,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
3920,-0.00026271593944551217,-0.3808014471663406,1.3342634215985343,-0.026806524348442516,-3.938942895524541e-05,0.0003278325593878555,0.9996405860241181,0.5,0.04209999999997797,2.6078999999991725,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
3960,-0.0002666299370930752,-0.38080746874775373,1.3342634834623819,-0.026805362776704623,-3.985385970112559e-05,0.0003105519592155666,0.9996406226717478,0.5,0.04609999999997808,2.603899999999164,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4000,-0.00027054382884239065,-0.38081348971785484,1.3342635453145353,-0.026804201409931925,-4.031821803032338e-05,0.00029327255219657175,0.9996406590132412,0.5,0.0500999999999782,2.5998999999991557,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4040,-0.0002744576146939546,-0.38081951007674575,1.334263607154998,-0.02680304024807129,-4.078250396286715e-05,0.0002759943381611029,0.9996406950486625,0.5,0.05409999999997831,2.5958999999991472,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4080,-0.0002783712946480582,-0.3808255298245318,1.3342636689837737,-0.02680187929106387,-4.124671751831383e-05,0.00025871731693938885,0.9996407307780758,0.5,0.058099999999978426,2.591899999999139,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4120,-0.0002822848687040062,-0.38083154896131505,1.3342637308008656,-0.02680071853885677,-4.171085871414345e-05,0.00024144148836183872,0.9996407662015455,0.5,0.06209999999997854,2.5878999999991303,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4160,-0.0002861983368638562,-0.38083756748720105,1.3342637926062775,-0.026799557991390145,-4.217492757370137e-05,0.00022416685225874774,0.9996408013191358,0.5,0.06609999999997865,2.583899999999122,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4200,-0.00029011169912748547,-0.38084358540229246,1.3342638544000127,-0.026798397648608765,-4.263892411564251e-05,0.00020689340846051632,0.9996408361309109,0.5,0.07009999999997876,2.5798999999991135,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4240,-0.00029402495549517624,-0.3808496027066932,1.3342639161820748,-0.026797237510456547,-4.310284835947497e-05,0.0001896211567975606,0.9996408706369351,0.5,0.07409999999997888,2.575899999999105,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4280,-0.00029793810596762284,-0.3808556194005078,1.3342639779524674,-0.026796077576875042,-4.356670032561032e-05,0.0001723500971003872,0.9996409048372724,0.5,0.07809999999997899,2.5718999999990966,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4320,-0.00030185115054398327,-0.3808616354838384,1.3342640397111942,-0.026794917847811406,-4.403048003116174e-05,0.00015508022919960958,0.9996409387319871,0.5,0.0820999999999791,2.567899999999088,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4360,-0.0003057640892267199,-0.3808676509567901,1.3342641014582584,-0.026793758323206032,-4.4494187500296916e-05,0.00013781155292572447,0.9996409723211434,0.5,0.08609999999997922,2.5638999999990797,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4400,-0.00030967692201398447,-0.3808736658194654,1.3342641631936636,-0.026792599003005204,-4.495782274792989e-05,0.00012054406810941338,0.9996410056048051,0.5,0.09009999999997934,2.5598999999990713,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4440,-0.00031358964890787673,-0.3808796800719687,1.3342642249174133,-0.02679143988715019,-4.542138579747728e-05,0.00010327777458136608,0.9996410385830367,0.5,0.09409999999997945,2.555899999999063,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4480,-0.0003175022699090426,-0.38088569371440356,1.334264286629511,-0.026790280975585168,-4.588487666916705e-05,8.601267217223264e-05,0.9996410712559021,0.5,0.09809999999997956,2.5518999999990544,-0.29552020666133955,0.0,0.0,0.955336489125606,0,-2.78,1
4520,-0.0004436216464063641,-0.3807810538877288,1.3331800503462712,-0.02704844819619582,-0.00029518454505337026,0.00012677659155648166,0.9996340721703907,0.5,0.10209999999997968,2.552099999999055,-0.2945169406265791,0.0,0.0,0.9556462586563923,0,-2.7841999999999993,0.9989500000000001
4560,-0.00032994179903730886,-0.38014736717276043,1.3309606256152073,-0.028518455599977836,-2.8418550355013344e-05,0.00027101531626897064,0.999593228985309,0.5,0.1060999999999798,2.5560999999990632,-0.29260506034977635,0.0,0.0,0.956233380853076,0,-2.7921999999999985,0.9969500000000003
4600,-0.00046691354413244793,-0.3797620285540728,1.3287622568143342,-0.029412356652702056,-0.0002797495330818123,0.00040547606687495104,0.9995672416628569,0.5,0.11009999999997991,2.5600999999990717,-0.29069200965312236,0.0,0.0,0.9568166781175111,0,-2.8001999999999976,0.9949500000000006
4640,-0.0003595106376237506,-0.3791464892834947,1.326554915711409,-0.030811711006916414,-1.0990200448454747e-05,0.0005596494176268826,0.9995250497794296,0.5,0.11409999999998002,2.56409999999908,-0.2887777961888173,0.0,0.0,0.9573961481165097,0,-2.8081999999999967,0.9929500000000008
4680,-0.001595325102800215,-0.3780026870530501,1.3245043923706266,-0.027853192918523003,-0.003704028846833449,0.0005277405404260726,0.9996050226486797,0.5,0.11809999999998014,2.5680999999990886,-0.28686242761371267,0.0,0.0,0.9579717885321924,0,-2.816199999999996,0.990950000000001
4720,-0.004114822087496522,-0.3812262401561452,1.322927049100042,-0.020488752619949493,-0.009059849833401617,0.0006011468663033455,0.9997488528423125,0.5,0.12209999999998025,2.572099999999097,-0.28494591158927995,0.0,0.0,0.9585435970619982,0,-2.824199999999995,0.9889500000000012
4760,-0.006434088284557652,-0.3848351181740848,1.3213808594976353,-0.012839074221650697,-0.014044017091092046,0.0005814594706853726,0.9998187764099852,0.5,0.12609999999998023,2.5760999999991054,-0.2830282557815808,0.0,0.0,0.9591115714186937,0,-2.832199999999994,0.9869500000000014
4800,-0.009077446723754897,-0.3867448344195454,1.321472038535916,-0.007002381689918022,-0.019296075854052536,0.0009935144628142934,0.9997887982150607,0.5,0.1300999999999798,2.580099999999114,-0.2811094678612359,0.0,0.0,0.9596757093303825,0,-2.840199999999993,0.9849500000000017
4840,-0.013162713813064124,-0.3861749105655902,1.3216212663582372,-0.002867670168486822,-0.02751923840950735,0.001960059509866595,0.9996152390554495,0.5,0.13409999999997935,2.5840999999991223,-0.2791895555033944,0.0,0.0,0.9602360085405135,0,-2.8481999999999923,0.9829500000000019
4880,-0.015346777249401979,-0.38142941329114544,1.3222584149827992,0.00033637632435674366,-0.033519845136580136,0.0021757046264413386,0.9994356273129184,0.5,0.1380999999999789,2.5880999999991308,-0.2772685263877031,0.0,0.0,0.9607924668078907,0,-2.8561999999999914,0.9809500000000021
4920,-0.016141519509140206,-0.3762158944452013,1.323079135612795,0.0039048580197645595,-0.0371311916389672,0.001661950961934964,0.9993013882759875,0.5,0.14209999999997847,2.592099999999139,-0.275346388198276,0.0,0.0,0.9613450819066816,0,-2.8641999999999905,0.9789500000000023
4960,-0.016663285277663212,-0.3709811896227438,1.3237786033809682,0.00843068641817526,-0.0296238805368118,0.003655387887936915,0.999518877944708,0.5,0.14609999999997803,2.5960999999991476,-0.2734231486236632,0.0,0.0,0.9618938516264267,0,-2.8721999999999897,0.9769500000000025
5000,-0.014577101278247476,-0.365981249039779,1.3245611722950692,0.013187933285885313,-0.020932349085415605,0.007418539204153637,0.9996663845771196,0.5,0.15009999999997758,2.600099999999156,-0.27149881535682047,0.0,0.0,0.9624387737720479,0,-2.8801999999999888,0.9749500000000028
5040,-0.01521630717428042,-0.36010428836826847,1.3252228717674033,0.016085644345150068,-0.023718951462465405,0.009681907971650604,0.999542357304357,0.5,0.15409999999997714,2.6040999999991645,-0.26957339609507835,0.0,0.0,0.9629798461638572,0,-2.888199999999988,0.972950000000003
5080,-0.016395870662276605,-0.35381256238889397,1.3261223293416324,0.01926278263249789,-0.0228205094497111,0.011503262925512054,0.9994877910688931,0.5,0.1580999999999767,2.608099999999173,-0.26764689854011126,0.0,0.0,0.9635170666375659,0,-2.896199999999987,0.9709500000000032
5120,-0.01683137201841616,-0.34832691282434347,1.327475368237801,0.0224903930247442,-0.0232639336685297,0.012614949241924687,0.9993967353696341,0.5,0.16209999999997626,2.6120999999991814,-0.2657193303979068,0.0,0.0,0.9640504330442926,0,-2.904199999999986,0.9689500000000034
5160,-0.01696766984004297,-0.3432395986962594,1.329048458166475,0.025806143507136628,-0.024156198791259752,0.013139772681193306,0.9992886807079988,0.5,0.16609999999997582,2.61609999999919,-0.2637906993787351,0.0,0.0,0.9645799432505726,0,-2.9121999999999852,0.9669500000000036
5200,-0.01781188955865644,-0.3378324444816917,1.3307155562358592,0.028695443434456465,-0.02685004626908664,0.01329619859080648,0.9991390582118596,0.5,0.17009999999997538,2.6200999999991983,-0.2618610131971176,0.0,0.0,0.9651055951383657,0,-2.9201999999999844,0.9649500000000039
5240,-0.01882720104368854,-0.3323760861219405,1.332339493286206,0.031564230837510907,-0.029522746357397517,0.013457628028952775,0.9989749741745223,0.5,0.17409999999997494,2.6240999999992067,-0.2599302795717965,0.0,0.0,0.9656273866050651,0,-2.9281999999999835,0.9629500000000041
5280,-0.020002586507747826,-0.32682609615484903,1.3338932110884385,0.034394190489993606,-0.032150545827111396,0.013727068951040169,0.9987967509166068,0.5,0.1780999999999745,2.628099999999215,-0.25799850622570364,0.0,0.0,0.9661453155635055,0,-2.9361999999999826,0.9609500000000043
5320,-0.022667014504372782,-0.31944143834676525,1.3353915614067917,0.03645637139114314,-0.033410978769279794,0.014846597650031624,0.9986662195252666,0.5,0.18209999999997406,2.6320999999992236,-0.25606570088592984,0.0,0.0,0.9666593799419718,0,-2.9441999999999817,0.9589500000000045
5360,-0.028513983518564517,-0.3078450613513536,1.33513423042801,0.037533035905101424,-0.03396526255621207,0.017927611063774707,0.9985570754427511,0.5,0.18609999999997362,2.636099999999232,-0.254131871283694,0.0,0.0,0.9671695776842074,0,-2.952199999999981,0.9569500000000047
5400,-0.03781039520497,-0.2923621849107317,1.332942903199971,0.03731143944033734,-0.03666915019025027,0.022779304491803327,0.9983708395171028,0.5,0.19009999999997318,2.6400999999992405,-0.25219702515431186,0.0,0.0,0.9676759067494217,0,-2.96019999999998,0.954950000000005
5440,-0.044685793537128655,-0.27243559623318153,1.3315949007851289,0.03722103690518538,-0.04423114445407453,0.027919148745196583,0.9979372331992274,0.5,0.19409999999997274,2.644099999999249,-0.2502611702371653,0.0,0.0,0.9681783651122993,0,-2.968199999999979,0.9529500000000052
5480,-0.03804571202883604,-0.2565202694469635,1.3302224473821127,0.03745011981388984,-0.04594057616568859,0.028381030628468907,0.9978383982829864,0.5,0.1980999999999723,2.6480999999992574,-0.24832431427567153,0.0,0.0,0.9686769507630073,0,-2.976199999999978,0.9509500000000054
5520,-0.03486348706602448,-0.23727636948178568,1.330595167585646,0.03782578456671607,-0.04692529887391992,0.029304645678131718,0.9977517046285538,0.5,0.20209999999997186,2.652099999999266,-0.24638646501725173,0.0,0.0,0.9691716617072038,0,-2.9841999999999773,0.9489500000000056
5560,-0.02890222135743883,-0.19701417726081596,1.3255402965295373,0.03748092564433947,-0.04207384766033623,0.0307383527978487,0.9979379365587688,0.5,0.20609999999997142,2.6560999999992743,-0.24444763021330038,0.0,0.0,0.9696624959660457,0,-2.9921999999999764,0.9469500000000058
5600,-0.03201095101005122,-0.16275978914189632,1.3208016356187766,0.03567299496250163,-0.0389261771024356,0.0344346810328215,0.9980112438789269,0.5,0.21009999999997098,2.6600999999992827,-0.24250781761915413,0.0,0.0,0.9701494515761967,0,-3.0001999999999756,0.9449500000000061
5640,-0.023452129634329924,-0.13935277367852802,1.3201612521604034,0.0372521754010022,-0.03689210479636965,0.03546622166589995,0.9979946869359234,0.5,0.21409999999997054,2.664099999999291,-0.24056703499406068,0.0,0.0,0.9706325265898348,0,-3.0081999999999747,0.9429500000000063
5680,-0.020429442633280823,-0.12235293942506253,1.3214491563586377,0.03811407602819838,-0.04555634612584066,0.03576453263126341,0.9975935218022652,0.5,0.2180999999999701,2.6680999999992996,-0.23862529010114808,0.0,0.0,0.9711117190746608,0,-3.016199999999974,0.9409500000000065
5720,-0.019647976273552765,-0.10301408910912736,1.3210739353772458,0.037741456887735086,-0.050137466589323575,0.03689047131905174,0.9973469356256397,0.5,0.22209999999996966,2.672099999999308,-0.2366825907073932,0.0,0.0,0.9715870271139053,0,-3.024199999999973,0.9389500000000067
5760,-0.017142534108250857,-0.0738902660781609,1.3188624810253904,0.037869318534854195,-0.04960477025171514,0.038766930072905166,0.9972975516939279,0.5,0.22609999999996921,2.6760999999993165,-0.2347389445835911,0.0,0.0,0.9720584488063369,0,-3.032199999999972,0.9369500000000069
5800,-0.008921094876547327,-0.03328162253949425,1.3129102579636425,0.037300427348534684,-0.04297850371112712,0.04032415419135962,0.9975647793136648,0.5,0.23009999999996877,2.680099999999325,-0.23279435950432364,0.0,0.0,0.9725259822662692,0,-3.040199999999971,0.9349500000000072
5840,-0.0070805013767094435,-0.01171178901713015,1.3122449238527458,0.03870381144638778,-0.03770426987888166,0.04332699601443729,0.9975987041034025,0.5,0.23409999999996833,2.6840999999993334,-0.23084884324792854,0.0,0.0,0.9729896256235692,0,-3.0481999999999703,0.9329500000000074
5880,-0.005530448118546,-0.003928822571236569,1.3164285213810931,0.04001472872867545,-0.039933385512213246,0.04378667860481005,0.997440160101378,0.5,0.2380999999999679,2.688099999999342,-0.2289024035964683,0.0,0.0,0.9734493770236641,0,-3.0561999999999694,0.9309500000000076
5920,-0.003743959481779626,0.0071101108520645676,1.3204976445351129,0.040732630781345855,-0.04174261395112548,0.04409809715874105,0.9973233000372227,0.5,0.24209999999996745,2.6920999999993502,-0.22695504833569885,0.0,0.0,0.9739052346275487,0,-3.0641999999999685,0.9289500000000078
5960,-0.0024333465823018815,0.016695765731863463,1.3253879891546188,0.041513570626207544,-0.044040949645857766,0.04440585954801742,0.9971785887422351,0.5,0.246099999999967,2.6960999999993587,-0.22500678525503862,0.0,0.0,0.9743571966117933,0,-3.0721999999999676,0.926950000000008
6000,-0.0007659530366262031,0.025371376163079353,1.3298304173559619,0.042237679880264924,-0.04620395447684297,0.044548716718896986,0.9970439232188989,0.5,0.25009999999996657,2.700099999999367,-0.22305762214753744,0.0,0.0,0.9748052611685508,0,-3.0801999999999667,0.9249500000000083
6040,0.0005310474283785722,0.03424445312092274,1.3346210021980045,0.04305845260137397,-0.048104916809626974,0.04478332281239103,0.996908391295908,0.5,0.25409999999996613,2.7040999999993756,-0.221107566809845,0.0,0.0,0.9752494265055632,0,-3.088199999999966,0.9229500000000085
6080,0.0017102055195320801,0.043153580237657474,1.3393473936264217,0.04397107437662566,-0.0492971785026572,0.045072503701514006,0.9967972723778489,0.5,0.2580999999999657,2.708099999999384,-0.2191566270421802,0.0,0.0,0.97568969084617,0,-3.096199999999965,0.9209500000000087
6120,0.0026174726450692663,0.05210906835631616,1.344114071584703,0.04502414382180292,-0.04955969235297527,0.04546509753495029,0.9967194130110688,0.5,0.26209999999996525,2.7120999999993924,-0.2172048106482994,0.0,0.0,0.9761260524293143,0,-3.104199999999964,0.9189500000000089
6160,0.003157911000073905,0.060535760886163574,1.3490422190374791,0.04623347487129646,-0.04890077947258106,0.04593765542951363,0.9966749276378625,0.5,0.2660999999999648,2.716099999999401,-0.21525212543546565,0.0,0.0,0.9765585095095504,0,-3.112199999999963,0.9169500000000091
6200,0.0033048305028368485,0.0682284289478419,1.3541792548512888,0.04758944444211302,-0.04742817712124184,0.04646997217307386,0.9966575913917883,0.5,0.27009999999996437,2.7200999999994093,-0.21329857921441714,0.0,0.0,0.9769870603570505,0,-3.1201999999999623,0.9149500000000094
6240,0.003113518250484259,0.07523459226954228,1.359505888872662,0.04906143931792347,-0.04532713339487636,0.04704328856007698,0.9966570900523961,0.5,0.27409999999996393,2.7240999999994178,-0.2113441797993362,0.0,0.0,0.9774117032576118,0,-3.1281999999999615,0.9129500000000096
6280,0.002687781127941492,0.08172806203571242,1.36497069059485,0.050605661784433674,-0.042845476976612624,0.047639152354864676,0.9966613483329811,0.5,0.2780999999999635,2.728099999999426,-0.20938893500781783,0.0,0.0,0.9778324365126634,0,-3.1361999999999606,0.9109500000000098
6320,0.0021495781321294242,0.0878597019191907,1.3705281384216372,0.052174500210942124,-0.0402702695982041,0.04823562575332497,0.9966591450051575,0.5,0.28209999999996305,2.7320999999994346,-0.2074328526608386,0.0,0.0,0.9782492584392727,0,-3.1441999999999597,0.90895000000001
6360,0.0015946882913373552,0.09365688590718516,1.3761656866510807,0.05372398933070651,-0.037904700327467886,0.04880502816449548,0.9966418794578832,0.5,0.2860999999999626,2.736099999999443,-0.20547594058272536,0.0,0.0,0.9786621673701525,0,-3.152199999999959,0.9069500000000102
6400,0.0011074362479560082,0.09915147179526573,1.3818690396434143,0.05521421293130107,-0.036026057581247,0.04931939582235223,0.9966047918113016,0.5,0.29009999999996217,2.7400999999994515,-0.20351820660112369,0.0,0.0,0.9790711616536677,0,-3.160199999999958,0.9049500000000105
6440,0.0007620489649100338,0.10438235531700601,1.3876205959347532,0.056613322529241075,-0.03485319194051429,0.04975443812068815,0.9965463775515179,0.5,0.2940999999999617,2.74409999999946,-0.201559658546967,0.0,0.0,0.9794762396538418,0,-3.168199999999957,0.9029500000000107
6480,0.0005982036410112805,0.10938165902409834,1.393410295010087,0.057901359831308646,-0.03452863824108748,0.05009498889938179,0.9964666064440254,0.5,0.2980999999999613,2.7480999999994684,-0.1996003042544449,0.0,0.0,0.9798773997503633,0,-3.176199999999956,0.9009500000000109
6520,0.0006386346964670983,0.11418454180861498,1.399225551875556,0.05907129847932638,-0.035096400290789025,0.05033339147205204,0.9963660843713601,0.5,0.30209999999996084,2.752099999999477,-0.19764015156097187,0.0,0.0,0.9802746403385921,0,-3.1841999999999553,0.8989500000000111
6560,0.0008763818793386657,0.11882670244087824,1.4050571598962671,0.060129716585101446,-0.03650224332871573,0.05047284843894206,0.9962451982247272,0.5,0.3060999999999604,2.7560999999994853,-0.19567920830715613,0.0,0.0,0.9806679598295667,0,-3.1921999999999544,0.8969500000000113
6600,0.003996578444089738,0.1273352014430844,1.4112437825044322,0.06120467058512181,-0.0381201973688493,0.05019867293440389,0.9961329891569456,0.5,0.31009999999995996,2.7600999999994937,-0.19371748233676805,0.0,0.0,0.9810573566500095,0,-3.2001999999999535,0.8949500000000116
6640,0.0033677215146819778,0.13596302259157944,1.4149110952346537,0.06179103388309847,-0.0405909726656862,0.05071488564587162,0.9959730124072828,0.5,0.3140999999999595,2.764099999999502,-0.19175498149670894,0.0,0.0,0.9814428292423338,0,-3.2081999999999526,0.8929500000000118
6680,0.005449799571580742,0.14595313727803352,1.419900767087586,0.06261102168586612,-0.04277649067156478,0.050731931137145976,0.9958294547623973,0.5,0.3180999999999591,2.7680999999995106,-0.1897917136369795,0.0,0.0,0.9818243760646498,0,-3.2161999999999518,0.890950000000012
6720,0.008553553843952183,0.15420124286826353,1.4264141506341448,0.06371337401950401,-0.04458932288835239,0.050478689740649806,0.9956928744032852,0.5,0.32209999999995864,2.772099999999519,-0.18782768661064858,0.0,0.0,0.9822019955907705,0,-3.224199999999951,0.8889500000000122
6760,0.00785238263147017,0.1626995965547834,1.430842502876825,0.06447659134798811,-0.04668079491379748,0.050989385728759475,0.9955218506378272,0.5,0.3260999999999582,2.7760999999995275,-0.18586290827382165,0.0,0.0,0.9825756863102185,0,-3.23219999999995,0.8869500000000125
6800,0.008590748494733616,0.17195065901223724,1.4345059656683132,0.06525534010032799,-0.04769368348133056,0.05131139197420545,0.995406547194684,0.5,0.33009999999995776,2.780099999999536,-0.18389738648560944,0.0,0.0,0.9829454467282314,0,-3.240199999999949,0.8849500000000127
6840,0.009727936999278,0.18081011182232545,1.439675992768313,0.06635332475317722,-0.04808007572331352,0.051549728280936305,0.995303053409765,0.5,0.3340999999999573,2.7840999999995444,-0.18193112910809653,0.0,0.0,0.983311275365768,0,-3.2481999999999482,0.8829500000000129
6880,0.010606595114797572,0.18925434247765754,1.444949925577732,0.06756614040940938,-0.04774151906136576,0.05186195738423455,0.9952215338326262,0.5,0.3380999999999569,2.788099999999553,-0.1799641440063097,0.0,0.0,0.9836731707595141,0,-3.2561999999999474,0.8809500000000131
6920,0.011881123028081508,0.19745382684590923,1.4503853723389861,0.06891821113003364,-0.04652543835010924,0.05214567843730994,0.9951715892152865,0.5,0.34209999999995644,2.7920999999995613,-0.1779964390481868,0.0,0.0,0.9840311314618888,0,-3.2641999999999465,0.8789500000000133
6960,0.012972035185336779,0.20563601451628455,1.4561015872002518,0.07040902414751202,-0.04459854168612689,0.052479038513907096,0.9951379250710535,0.5,0.346099999999956,2.7960999999995697,-0.17602802210454507,0.0,0.0,0.9843851560410497,0,-3.2721999999999456,0.8769500000000136
7000,0.012844554982264177,0.21369859336199032,1.461929330631402,0.07196098200398021,-0.042392150197605546,0.05305188464425602,0.9950929706345729,0.5,0.35009999999995556,2.800099999999578,-0.17405890104904959,0.0,0.0,0.984735243080899,0,-3.2801999999999447,0.8749500000000138
7040,0.011085895232079847,0.22152603114608824,1.466834991380169,0.07338923108523865,-0.04007464826488396,0.053971015793364475,0.9950352620793876,0.5,0.3540999999999551,2.8040999999995866,-0.17208908375818205,0.0,0.0,0.985081391181089,0,-3.288199999999944,0.872950000000014
7080,0.009830870920614293,0.22905349167409014,1.470256761316477,0.07464848589966287,-0.03719299447122152,0.05483645175827808,0.9950061548923773,0.5,0.3580999999999547,2.808099999999595,-0.17011857811120887,0.0,0.0,0.9854235989570275,0,-3.296199999999943,0.8709500000000142
7120,0.010367219221146114,0.236662481730486,1.475790970109554,0.07622726644728411,-0.0343365131131462,0.05534757427888908,0.9949608302534569,0.5,0.36209999999995424,2.8120999999996035,-0.16814739199015008,0.0,0.0,0.9857618650398842,0,-3.304199999999942,0.8689500000000144
7160,0.011710391673964083,0.24393417135647227,1.4816562519917433,0.07783317160496717,-0.03162902641004077,0.0556644586900605,0.9949085737518837,0.5,0.3660999999999538,2.816099999999612,-0.16617553327974754,0.0,0.0,0.986096188076595,0,-3.312199999999941,0.8669500000000147
7200,0.012780398904556406,0.25130539908537125,1.4877584676682731,0.07940274350505984,-0.029486906065096543,0.055946816158841395,0.9948344990279874,0.5,0.37009999999995336,2.8200999999996204,-0.16420300986743344,0.0,0.0,0.9864265667298684,0,-3.3201999999999403,0.8649500000000149
7240,0.01000702658662481,0.2576721593467044,1.493132798187864,0.08068115406805929,-0.028801627414841574,0.05685454839336623,0.9947002452817075,0.5,0.3740999999999529,2.824099999999629,-0.16222982964329885,0.0,0.0,0.9867529996781902,0,-3.3281999999999394,0.8629500000000151
7280,0.011804910316379277,0.2637049437734855,1.4978400516571748,0.08192133052431275,-0.027463498952759187,0.056982194873288546,0.9946294190791969,0.5,0.3780999999999525,2.8280999999996372,-0.16025600050006195,0.0,0.0,0.9870754856158288,0,-3.3361999999999385,0.8609500000000153
7320,0.01291645536857489,0.2702325727746851,1.5044969198876779,0.08337026965243167,-0.026918057748535038,0.05704945637221394,0.9945200731170599,0.5,0.38209999999995203,2.8320999999996457,-0.15828153033303674,0.0,0.0,0.9873940232528411,0,-3.3441999999999377,0.8589500000000155
7360,0.0132685391656261,0.27456721393704386,1.5093425724660117,0.0844997868079204,-0.0266457846809711,0.057330810652604675,0.9944158920381686,0.5,0.3860999999999516,2.836099999999654,-0.1563064270401012,0.0,0.0,0.9877086113150768,0,-3.352199999999937,0.8569500000000158
7400,0.010679587633426826,0.2786964576123384,1.514671935244974,0.08569813587450628,-0.02648606602273558,0.05798923934270775,0.9942794204521825,0.5,0.39009999999995115,2.8400999999996626,-0.15433069852166595,0.0,0.0,0.9880192485441843,0,-3.360199999999936,0.854950000000016
7440,0.014787982077532779,0.28390838850674344,1.5212332268767534,0.08731065239703693,-0.024483583365606017,0.05764563959632664,0.9942104326344164,0.5,0.3940999999999507,2.844099999999671,-0.15235435268064237,0.0,0.0,0.988325933697615,0,-3.368199999999935,0.8529500000000162
7480,0.01465878554467532,0.28746228034015453,1.527230426161122,0.08879665719084512,-0.022849354065275735,0.057982143953359315,0.9940981499193644,0.5,0.39809999999995027,2.8480999999996794,-0.1503773974224112,0.0,0.0,0.9886286655486286,0,-3.376199999999934,0.8509500000000164
7520,0.014024195311810303,0.2907964392903573,1.5331997585407844,0.09038220150142025,-0.020395472732718755,0.05842655848904223,0.9939826052838612,0.5,0.40209999999994983,2.852099999999688,-0.1483998406547909,0.0,0.0,0.9889274428862983,0,-3.3841999999999333,0.8489500000000166
7560,0.013166561924122272,0.2940567135551734,1.5391521201597655,0.09206324394788096,-0.01715644470972156,0.058977225695899374,0.9938569828541379,0.5,0.4060999999999494,2.8560999999996963,-0.1464216902880058,0.0,0.0,0.989222264515515,0,-3.3921999999999324,0.8469500000000169
7600,0.012146852938101216,0.29724056479855165,1.5450886491620746,0.09381677451387088,-0.013303471896986468,0.059614075681739695,0.9937140395686836,0.5,0.41009999999994895,2.8600999999997048,-0.14444295423465475,0.0,0.0,0.9895131292569924,0,-3.4001999999999315,0.8449500000000171
7640,0.011026072924030286,0.3003388105408301,1.5510137587753856,0.09561250800657756,-0.009071691441192305,0.06030707994671218,0.9935486947479669,0.5,0.4140999999999485,2.864099999999713,-0.14246364040967943,0.0,0.0,0.9898000359472724,0,-3.4081999999999306,0.8429500000000173
7680,0.009876196890843547,0.30334371617532274,1.5569277301202482,0.0974163852251712,-0.004727943906670086,0.06101999185456487,0.9933600832679684,0.5,0.41809999999994807,2.8680999999997216,-0.14048375673033234,0.0,0.0,0.9900829834387281,0,-3.4161999999999297,0.8409500000000175
7720,0.008768189701855524,0.30625071677534477,1.5628296908020607,0.0991946171741684,-0.0005429437407469883,0.06171533887112509,0.9931522290584595,0.5,0.42209999999994763,2.87209999999973,-0.13850331111614567,0.0,0.0,0.9903619705995703,0,-3.424199999999929,0.8389500000000177
7760,0.007764704372717751,0.30905800937251887,1.568717634994915,0.10091734461799726,0.0032382254103272487,0.06235842120788191,0.9929333465826922,0.5,0.4260999999999472,2.8760999999997385,-0.1365223114888992,0.0,0.0,0.9906369963138506,0,-3.432199999999928,0.836950000000018
7800,0.007556000414319298,0.31173894906220523,1.5750458589966398,0.10218674510474665,0.002758563342130547,0.062480201683342736,0.9927973024997568,0.5,0.43009999999994675,2.880099999999747,-0.13454076577258883,0.0,0.0,0.9909080594814664,0,-3.440199999999927,0.8349500000000182
